sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,res1_x,gpt_props1_x,res2_x,gpt_props2_x,res3_x,gpt_props3_x,props_a_majority,props_gpt_majority,ann_gpt_agreemnt,props_gpt4_majority,res1_y,gpt_props1_y,res2_y,gpt_props2_y,res3_y,gpt_props3_y,gpt3.5_consistency
989,[17  6],"What about Judge Kavanaugh's comfort in being put through the ringer without a shred of evidence, Senator Flake?",Predication,['stative'],['active'],['active'],,[],,[],,[],['active'],['active'],1,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'being put' which indicates action performed by the subject 'Judge Kavanaugh'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'being put' which indicates an action performed by the subject 'Judge Kavanaugh'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'being put' which indicates an action performed by the subject 'Judge Kavanaugh'.""
}",['active'],1
994,[8 6],"“I’ve never understood how chaos, anarchy and illegal border crossings are viewed as something good in a country like Germany, which we view as the best example of discipline and the rule of law,” he said.",Predication,"['stative', 'active']","['stative', 'active']",['active'],,[],,[],,[],"['stative', 'active']",['active'],0,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'understood' and 'are viewed', indicating action performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'understood', 'are viewed', 'view', and 'said'. These verbs indicate actions performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The example contains an active verb 'said'. The speaker is performing the action of speaking.""
}",['active'],1
1040,[5 6 8],"The telling details of Archbishop Viganò’s testimony concerning Bergoglio’s friendly relations with McCarrick before he finally had to cut him loose—details conveniently ignored by Winters, Allen and Shea—are utterly devastating to any defense of Bergoglio.",Predication,['stative'],"['stative', 'active']",['stative'],,[],,[],,[],['stative'],"['compound', 'active']",-1,"['compound', 'active']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs ('telling', 'concerning', 'ignored', 'devastating') and a compound structure with multiple verbs ('are', 'ignored', 'had to cut').""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""compound""]
}","['active', 'compound']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs such as 'telling', 'concerning', 'ignored', and 'devastating', indicating actions performed by the subjects.""
}",['active'],0
1042,[6],Any purge would empty parishes and religious orders of the thousands of priests and bishops who lead healthy lives of service and faithful lives of celibacy.”,Predication,['active'],['active'],['active'],,[],,[],,[],['active'],"['stative', 'active']",0,"['stative', 'active']","{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The sentence contains an active verb 'empty' and a stative verb 'lead' which indicate action and state respectively.""
}","['active', 'stative']","{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The sentence contains an active verb 'empty' and a stative verb 'lead' which indicate action and state respectively.""
}","['active', 'stative']","{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The sentence contains an active verb 'empty' and a stative verb 'lead' which indicate action and state respectively.""
}","['active', 'stative']",1
1060,[5 6],That’s because he failed to conclude his article with one great big important point about former CIA Director Richard Helms.,Predication,['active'],"['stative', 'active']",['active'],,[],,[],,[],['active'],['active'],1,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'failed to conclude' which indicates an action performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'failed' indicating an action performed by the subject 'he'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'failed' which indicates an action performed by the subject 'he'.""
}",['active'],1
1100,[6],"In December it successfully carried out the most-distant course-correction manoeuvre ever, with the mission team guiding it towards a close-encounter with a KBO scheduled for 1 January 2019.",Predication,['active'],['active'],['active'],,[],,[],,[],['active'],"['compound', 'active']",0,"['compound', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs such as 'carried out' and 'guiding', indicating the performance of actions by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs such as 'carried out' and 'guiding', indicating actions performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'carried out', indicating an action performed by the subject 'it'.""
}",['active'],1
1105,[4 9 9 6],This is clearly the testimony of an honest man who has only the good of the Church in his heart—a modern-day Athanasius standing against something so much worse than Liberius.,Predication,['stative'],"['stative', 'active']","['stative', 'active']",,[],,[],,[],"['stative', 'active']","['stative', 'active']",1,"['stative', 'active']","{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'is' in the phrase 'who has only the good of the Church in his heart.'""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'is' in the phrase 'who has only the good of the Church in his heart.'""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'is' in the phrase 'who has only the good of the Church in his heart'. This indicates a state of being rather than an action.""
}",['stative'],1
1145,[9 8 6],To call them nativists and parade their moral superiority.,Predication,['active'],['active'],[],,[],,[],,[],['active'],['active'],1,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'call' which indicates an action being performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'call' which directly attributes an action to the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'call' which directly attributes an action to the subject 'them'.""
}",['active'],1
1194,[6 9],"Julian Assange called it ""a hack job in the purest sense of the term"".",Predication,['active'],['active'],['active'],,[],,[],,[],['active'],['active'],1,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'called', which indicates an action performed by the subject 'Julian Assange'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'called', which is a form of predication.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'called', which is a form of predication.""
}",['active'],1
1203,[8 6 8 8],Rich Penkoski is hardly the first to protest this egregious submission to the most vicious and brutal ideology on the face of the Earth.,Predication,['active'],['active'],['stative'],,[],,[],,[],['active'],['active'],1,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'protest' which indicates an action performed by the subject 'Rich Penkoski'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'protest' which is performed by the subject 'Rich Penkoski'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'protest' which indicates an action performed by the subject 'Rich Penkoski'.""
}",['active'],1
1225,[6],Democratic Illinois Rep. Danny Davis defended Nation of Islam leader Louis Farrakhan as an “outstanding human being” on Monday.,Predication,['active'],['active'],['active'],,[],,[],,[],['active'],['active'],1,['active'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'defended' describing the action of Danny Davis.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'defended' which describes a state of action rather than an active action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'defended' which describes the state of the subject 'Danny Davis'.""
}",['stative'],1
1234,[7],"He was treated very unfairly by our government!""",Predication,['stative'],['active'],['active'],,[],,[],,[],['active'],"['stative', 'active']",0,"['stative', 'active']","{
  ""Properties"": [""passive""],
  ""Explanation"": ""The sentence contains a passive verb 'was treated', indicating that the subject 'he' is receiving the action rather than performing it.""
}",['active'],"{
  ""Properties"": [""passive""],
  ""Explanation"": ""The sentence contains a passive verb 'was treated', indicating that the subject 'he' is receiving the action rather than performing it.""
}",['active'],"{
  ""Properties"": [""passive""],
  ""Explanation"": ""The sentence contains a passive verb 'was treated', indicating that the subject 'he' is receiving the action rather than performing it.""
}",['active'],1
1259,[7],Does Berg and the AMA support our military?,Predication,['active'],['active'],['active'],,[],,[],,[],['active'],['active'],1,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'support' which indicates an action being performed by the subject 'Berg and the AMA'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'support' indicating an action performed by Berg and the AMA in relation to the military.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'support' indicating an action performed by the subject 'Berg and the AMA'.""
}",['active'],1
1284,[7 8],"I hope the American people can see through this sham, that you knew about it and you held it.""",Predication,"['stative', 'active']","['stative', 'active']",['active'],,[],,[],,[],"['stative', 'active']","['stative', 'compound', 'active']",0,"['stative', 'compound', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'see' which indicates an action performed by the subject 'the American people'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'see' and 'held' which indicates action being performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'see' and 'held' which indicates action being performed by the subject.""
}",['active'],1
1290,[7 8],"But if you are a freedom-loving American who values your liberties and the God-given right to defend them, happy is NOT what you should be feeling right now.",Predication,"['stative', 'active']","['stative', 'active']",['active'],,[],,[],,[],"['stative', 'active']","['stative', 'active']",1,"['stative', 'active']","{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'is' in the phrase 'happy is NOT what you should be feeling'.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'is' in the phrase 'happy is NOT what you should be feeling right now.'""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'is' in the phrase 'happy is NOT what you should be feeling'.""
}",['stative'],1
1300,[1 7 9],"“This is a terrible situation and Attorney General Jeff Sessions should stop this Rigged Witch Hunt right now, before it continues to stain our country any further.",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",,[],,[],,[],"['stative', 'active']","['stative', 'active']",1,"['stative', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains an active verb 'should stop' which indicates an action performed by the subject 'Attorney General Jeff Sessions'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'is' and 'should stop'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'is' and 'should stop'. These active verbs indicate action being performed by the subject.""
}",['active'],1
1309,[7],What is happening in the Brett Kavanaugh nomination process should concern every American.,Predication,"['stative', 'active']",['active'],['active'],,[],,[],,[],['active'],['active'],1,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'should concern', indicating an action performed by the subject 'what is happening in the Brett Kavanaugh nomination process'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'should concern' indicating an action performed by the subject 'what is happening in the Brett Kavanaugh nomination process'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'should concern', indicating an action performed by the subject 'Brett Kavanaugh nomination process'.""
}",['active'],1
1311,[ 8  7 14  6],"As Trump grandly proclaimed, Americans no longer have to fear North Korea and can sleep peacefully at night!",Predication,"['stative', 'active']",['active'],['active'],,[],,[],,[],['active'],['active'],1,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'proclaimed' which is a clear indication of the active voice.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'proclaimed' which indicates a direct action by the subject 'Trump'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'proclaimed' which indicates an action performed by the subject 'Trump'.""
}",['active'],1
1332,[7 8],These pardons cleanse another stain from our nation's history in the dark years of Obama.,Predication,['active'],['active'],['active'],,[],,[],,[],['active'],['active'],1,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'cleanse' which indicates an action being performed by the subject 'these pardons'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'cleanse' which indicates an action performed by the subject 'these pardons'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'cleanse' which indicates an action being performed by the subject 'these pardons'.""
}",['active'],1
1344,[7 7],“It’s time for our leaders in Washington to follow the lead of America’s mayors and put public safety over NRA priorities.”,Predication,['stative'],"['stative', 'active']",['stative'],,[],,[],,[],['stative'],['active'],-1,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'follow' which indicates an action being performed by the subject 'our leaders'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'follow' which indicates an action being performed by the subject 'our leaders'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'follow' which indicates an action being performed by the subject 'our leaders'.""
}",['active'],1
1350,[7],"As far as the labor market is concerned, “America First” has not translated to Americans First.",Predication,"['stative', 'active']",['active'],"['stative', 'active']",,[],,[],,[],"['stative', 'active']",['stative'],0,['stative'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'has translated' which indicates an action performed by the subject 'America First'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'has not translated' which indicates an action performed by the subject 'America First'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'has translated' which indicates an action performed by the subject 'America First'.""
}",['active'],1
1354,[7],"“I have, on numerous occasions, noted our intelligence findings that Russians attempted to interfere in our elections.",Predication,['active'],['active'],['active'],,[],,[],,[],['active'],"['stative', 'compound', 'active']",0,"['stative', 'compound', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'noted' which indicates an action performed by the subject 'I'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs 'have noted' and 'attempted to interfere' which indicate actions being performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'noted' which indicates an action performed by the subject 'I'.""
}",['active'],1
1355,[6 8 7],The very intensity and nastiness of former CIA Director Brennan and former Director of National Intelligence Clapper is an attempt to distract attention from their failure to protect America.,Predication,['stative'],"['stative', 'active']",['stative'],,[],,[],,[],['stative'],['active'],-1,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'is' and 'attempt' which indicates action being performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'is' and 'distract', indicating action being performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'is' and 'distract', which indicates action being performed by the subject.""
}",['active'],1
1369,[7],"We imported goods ""Made in China,"" while exporting our future.",Predication,['active'],"['compound', 'active']",['active'],,[],,[],,[],['active'],['active'],1,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'imported' indicating an action performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'imported' indicating the subject's action of importing goods.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'imported' indicating the subject 'we' performing the action of importing goods.""
}",['active'],1
1371,[7],"Bush-Obama ""open borders"" brought in tens of millions of Third World peoples, legally and illegally, to rising resistance from Americans forced to bear the economic and social costs.",Predication,['active'],['active'],['active'],,[],,[],,[],['active'],['active'],1,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs such as 'brought' and 'forced', which indicate actions performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs such as 'brought' and 'forced', indicating actions performed by the subjects.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'brought' and 'forced', indicating actions performed by the subjects.""
}",['active'],1
1390,[7 9],"Barack Obama spent considerable time selling the American people on the idea of a cooperative Iran — all the while cutting quiet deals, behind closed doors, with the rogue nation.",Predication,['active'],"['compound', 'active']",['active'],,[],,[],,[],['active'],"['compound', 'active']",0,"['compound', 'active']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs ('spent', 'selling', 'cutting') and also has compound verbs ('spent...selling', 'cutting...behind closed doors').""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs ('spent', 'selling', 'cutting') and also has compound verbs ('spent...selling', 'cutting...behind closed doors').""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs (spent, selling, cutting) and also has compound verbs (selling, cutting) about one subject (Barack Obama).""
}","['active', 'compound']",1
1405,[ 7 13],"I want to bring our soldiers back home,"" Trump said.",Predication,"['stative', 'active']",['active'],['active'],,[],,[],,[],['active'],['active'],1,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'said' which indicates an action performed by the subject 'Trump'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'said' which indicates an action performed by the subject 'Trump'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'said' which indicates an action performed by the subject 'Trump'.""
}",['active'],1
1407,[7],And it’s a problem not just in West Virginia – it’s a national problem.,Predication,['stative'],['stative'],['stative'],,[],,[],,[],['stative'],['stative'],1,['stative'],"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The sentence contains a compound verb structure with 'is' and 'problem' as the verbs about the subject 'it'.""
}",['compound'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains the stative verb 'is' in the phrase 'it's a national problem.' This indicates a state of being rather than an action.""
}",['stative'],"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The sentence contains a compound verb structure with 'is' and 'problem' as the verbs about the subject 'it'.""
}",['compound'],0
1487,[8],"My acceptance from the reading of this document of the Church’s orthodox eucharistic doctrine was based in part on Pope Paul’s gracious and beautiful exposition, and in part on the sheer radical, mad unlikeliness of it.",Predication,['stative'],['active'],['stative'],,[],,[],,[],['stative'],"['stative', 'active']",0,"['stative', 'active']","{
  ""Properties"": [""compound""],
  ""Explanation"": ""The sentence contains a compound predicate with multiple verbs ('was based' and 'was').""
}",['compound'],"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The sentence contains a compound predicate with multiple verbs ('was based' and 'was').""
}",['compound'],"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The sentence contains a compound verb structure with 'was based' and 'was' as well as 'exposition' and 'on'.""
}",['compound'],1
1535,[8 8 5],This stunning tower audio once again provides proof that the entire narrative that claims that Stephen Paddock operated alone from the 32nd floor of the Mandalay Bay Hotel is complete nonsense and that authorities are actually actively covering up what really happened on that fateful night.,Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",,[],,[],,[],"['stative', 'active']","['compound', 'active']",0,"['compound', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'provides', 'claims', 'is', 'covering'. These active verbs indicate actions being performed by the subjects.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'provides', 'claims', 'is', and 'covering'. These verbs indicate actions or states of being.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'provides', 'claims', 'is', and 'covering', indicating the use of active voice.""
}",['active'],1
1589,[8 6],"In the tragic comedy of denial that every Islamic terrorism investigation inevitably becomes, the authorities are still hunting around for his motiv Yonathan Halimi, Sarah Lucy’s son, describes the killer’s family as being known for its anti-Semitism.",Predication,"['stative', 'active']","['stative', 'active']",['active'],,[],,[],,[],"['stative', 'active']","['compound', 'active']",0,"['compound', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'becomes', 'are hunting', and 'describes', indicating the use of active predication.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'are hunting' and 'describes', indicating actions being performed by the authorities and Yonathan Halimi.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'are hunting' and 'describes', indicating actions being performed by the authorities and Yonathan Halimi, respectively.""
}",['active'],1
1699,[8],"He said the group was a toothless, paper-shuffling exercise.",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",,[],,[],,[],"['stative', 'active']","['stative', 'active']",1,"['stative', 'active']","{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The sentence contains an active verb 'said' and a stative verb 'was'.""
}","['active', 'stative']","{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The sentence contains an active verb 'said' and a stative verb 'was'.""
}","['active', 'stative']","{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The sentence contains an active verb 'said' and a stative verb 'was'.""
}","['active', 'stative']",1
2116,[8],The case of the Netherlands is downright bizarre; sisters so old that even the federation structures are breaking down.,Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",,[],,[],,[],"['stative', 'active']",['active'],0,['active'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'is' which indicates a state of being or existence.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'is' indicating a state of being.""
}",['stative'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'is' which indicates an action being performed by the subject 'the case of the Netherlands'.""
}",['active'],0
2128,[8],"A litany of lives of total moral, physical, emotional devastation suffered by victims of homosexual clerics.",Predication,[],['stative'],['active'],,[],,[],,[],[],['active'],-1,['active'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'suffered' which describes a state of being rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'suffered' which describes a state of being rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'suffered' which describes a state of being rather than an action.""
}",['stative'],1
2198,[16  6  8],"That’s all,” when he stated in his sworn account that Nuncio Pietro Sambi conveyed to McCarrick at the Nunciature in Washington the sanctions that had been imposed on him by Pope Benedict—sanctions Bergoglio ignored for five years until forced to act by a worldwide storm of outrage.",Predication,"['stative', 'active']","['stative', 'active']",['active'],,[],,[],,[],"['stative', 'active']",['active'],0,['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs such as 'stated', 'conveyed', 'imposed', 'ignored', and 'forced', as well as a compound verb structure with 'ignored' and 'forced' both related to the subject 'Bergoglio'.""
}","['active', 'compound']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'stated', 'conveyed', 'imposed', 'ignored', and 'forced'. These verbs indicate actions performed by the subjects.""
}",['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs such as 'stated', 'conveyed', 'imposed', 'ignored', and 'forced', as well as a compound verb structure 'had been imposed' and 'forced to act'.""
}","['active', 'compound']",0
2241,[8],"Because in those texts—above all Gaudium et Spes, Dignitatis Humanae, Unitatis Redintegratio, Nostra Aetate and Sacrosanctum Concilium—the Council verbally prostrated itself before “the modern world” and the practitioners of other religions while authorizing Bugnini (Secretary of the liturgical Preparatory Commission that drafted what would become Sacrosanctum Concilium) to begin demolition of the sacred liturgy that was the very foundation Catholic of orthodoxy and orthopraxis.",Predication,"['stative', 'active']","['stative', 'compound', 'active']","['stative', 'active']",,[],,[],,[],"['stative', 'active']","['compound', 'active']",0,"['compound', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'prostrated', 'authorizing', and 'drafted', indicating actions performed by the subject.""
}",['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs such as 'prostrated', 'authorizing', and 'drafted', and also has compound verbs 'would become' and 'was'.""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs such as 'prostrated', 'authorizing', and 'drafted', and also has compound verbs like 'would become' and 'was'.""
}","['active', 'compound']",0
2456,[8],NASA has released a record-breaking photograph taken by the New Horizons spacecraft when it was 3.79 billion miles away from the Earth.,Predication,"['stative', 'active']","['stative', 'active']",['active'],,[],,[],,[],"['stative', 'active']",['active'],0,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'has released' indicating the action performed by NASA in releasing the photograph.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'has released' which indicates an action performed by NASA.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'has released' which indicates an action performed by the subject 'NASA'.""
}",['active'],1
2472,[8],"Ricki Seidman, a Democratic operative and former Clinton White House official who is now an advisor to Mrs. Ford, said in July (at roughly the same time as the letter was submitted) that she predicted a ""strategy"" forming to destroy Brett Kavanaugh.",Predication,"['stative', 'active']","['stative', 'active']",['active'],,[],,[],,[],"['stative', 'active']",['active'],0,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'said' which indicates an action performed by the subject 'Ricki Seidman'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'said' which indicates an action performed by the subject 'Ricki Seidman'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'said' which is the main action performed by the subject 'Ricki Seidman'.""
}",['active'],1
2508,[8],"“It was a foolish mistake by a very young man,” Saucier’s lawyer, Greg Rinckey, said.",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",,[],,[],,[],"['stative', 'active']","['stative', 'active']",1,"['stative', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'said', which is a clear indication of the active voice.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'said', which is a key property of Predication.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'said' with a clear subject 'Greg Rinckey' performing the action.""
}",['active'],1
2584,[0 8],"In remarks after his address, reported by the German Catholic newspaper Die Tagespost, the cardinal made it clear what he thinks about the recently presented German idea of blessing homosexual unions, even if only in individual cases: “If a priest blesses a homosexual couple, then this is an atrocity at a holy site, namely, to approve of something that God does not approve of.”",Predication,"['stative', 'active']","['stative', 'active']",['active'],,[],,[],,[],"['stative', 'active']","['stative', 'active']",1,"['stative', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'reported', 'made', 'thinks', 'presented', 'blesses', 'approve'. These verbs indicate actions performed by the cardinal and others involved.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'reported', 'made', 'thinks', 'presented', 'blesses', and 'approve'. These active verbs indicate actions performed by the subjects in the sentence.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'reported', 'made', 'thinks', 'presented', 'blesses', and 'approve'. These verbs indicate actions performed by the subjects in the sentence.""
}",['active'],1
