sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,res1_x,gpt_props1_x,res2_x,gpt_props2_x,res3_x,gpt_props3_x,props_a_majority,props_gpt_majority,ann_gpt_agreemnt,props_gpt4_majority,res1_y,gpt_props1_y,res2_y,gpt_props2_y,res3_y,gpt_props3_y
244,[2],"Why not, one could say, since the Church is ready to bless nearly everything on the earth?",Mood,['interrogative'],['interrogative'],['interrogative'],"```{
  ""Properties"": [""interrogative""],
  ""Explanation"": ""The example text contains an interrogative mood, as it is asking a question.""
}```",['interrogative'],"{
  ""Properties"": [
    ""subjunctive"",
    ""interrogative""
  ],
  ""Explanation"": ""The text contains a hypothetical or possible situation (subjunctive) and asks a question (interrogative)."" 
}","['subjunctive', 'interrogative']","{
  ""Properties"": [""subjunctive"", ""interrogative""],
  ""Explanation"": ""The example text contains a hypothetical or possible suggestion ('one could say') and asks a question ('Why not').""
}","['subjunctive', 'interrogative']",['interrogative'],"['subjunctive', 'interrogative']",0,[],"{
  ""Properties"": [""interrogative""],
  ""Explanation"": ""The sentence is asking a question, thus it is in the interrogative mood.""
}",['interrogative'],"{
  ""Properties"": [""interrogative""],
  ""Explanation"": ""The text contains an interrogative mood as it is asking a question.""
}",['interrogative'],"{
  ""Properties"": [""interrogative""],
  ""Explanation"": ""The sentence is asking a question, making use of the interrogative mood.""
}",['interrogative']
245,[2],"I am sure there are many many others, too, who think alike, but whom I do not know.",Mood,['indicative'],['indicative'],['subjunctive'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The example text expresses a simple statement of fact or opinion.""
}",['indicative'],"{
  ""Properties"": [""subjunctive"", ""imperative""],
  ""Explanation"": ""The text contains a subjunctive mood when discussing hypothetical or possible scenarios, and it also contains an imperative mood in the form of a directive or command.""
}","['subjunctive', 'imperative']","{
  ""Properties"": [""exclamatory""],
  ""Explanation"": ""The example text expresses strong emotion and uncertainty, making it an exclamatory statement.""
}",['exclamatory'],['indicative'],['indicative'],1,[],"{
  ""Properties"": [""subjunctive""],
  ""Explanation"": ""The sentence expresses a hypothetical or possible situation, indicating the use of the subjunctive mood.""
}",['subjunctive'],"{
  ""Properties"": [""subjunctive"", ""indicative""],
  ""Explanation"": ""The use of 'I am sure' expresses a statement of fact (indicative mood), while 'who think alike' represents a hypothetical or possible situation (subjunctive mood).""
}","['subjunctive', 'indicative']","{
  ""Properties"": [""subjunctive""],
  ""Explanation"": ""The use of 'whom I do not know' expresses a hypothetical or possible situation, indicating a subjunctive mood.""
}",['subjunctive']
247,[13  2],"“But it is extremely dangerous as the head of the Catholic Church — you know, the last appeal — that this is the kind of behavior that is going to be mimicked around the world by bishops, [who will say] ‘Well if the Pope is not going to intervene and impose zero tolerance, why should I?’”",Mood,['indicative'],['indicative'],['indicative'],"{
  ""Properties"": [""imperative""],
  ""Explanation"": ""The text contains a command or directive, expressing a demand or suggestion.""
}",['imperative'],"```{
  ""Properties"": [""indicative"", ""subjunctive"", ""imperative""],
  ""Explanation"": ""The text contains indicative verbs expressing a simple statement of fact, subjunctive verbs expressing a hypothetical situation, and an imperative command.""
}```","['indicative', 'subjunctive', 'imperative']","```json
{
  ""Properties"": [""subjunctive"", ""interrogative""],
  ""Explanation"": ""The text contains a hypothetical scenario (subjunctive) and asks a question (interrogative).""
}
```","['subjunctive', 'interrogative']",['indicative'],['imperative'],-1,[],"{
  ""Properties"": [""subjunctive""],
  ""Explanation"": ""The use of 'is going to be mimicked' expresses a hypothetical or possible situation, indicating the use of the subjunctive mood.""
}",['subjunctive'],"{
  ""Properties"": [""subjunctive""],
  ""Explanation"": ""The statement expresses a hypothetical or possible situation, as well as a suggestion or recommendation, using the verb 'is going to be mimicked' in a conditional form.""
}",['subjunctive'],"{
  ""Properties"": [""exclamatory"", ""interrogative""],
  ""Explanation"": ""The text contains an exclamatory statement expressing strong emotion with 'extremely dangerous', and an interrogative asking a question with 'you know, the last appeal'.""
}","['exclamatory', 'interrogative']"
249,[2],"Although the claims are intriguing, it is important to remember that after virtually every terror attack and mass shooting, friends and neighbors express shock that the culprit would be capable of carrying out such horrors, with some outright denying it to be possible.",Mood,['indicative'],['indicative'],['indicative'],"{
  ""Properties"": [""indicative"", ""subjunctive"", ""interrogative""],
  ""Explanation"": ""The text contains statements of fact ('it is important to remember'), hypothetical scenarios ('that the culprit would be capable'), and a question ('is it possible').""
}","['indicative', 'subjunctive', 'interrogative']","{
  ""Properties"": [
    ""indicative"",
    ""subjunctive""
  ],
  ""Explanation"": ""The example text contains both indicative mood to express simple statements of fact or opinion, and subjunctive mood to express what is hypothetical or possible.""
}","['indicative', 'subjunctive']","``` 
        {
            ""Properties"": [""indicative"", ""subjunctive""],
            ""Explanation"": ""The text contains statements of fact and opinions (indicative) as well as expressions of what is hypothetical or possible (subjunctive).""
        }
```","['indicative', 'subjunctive']",['indicative'],"['indicative', 'subjunctive']",0,[],"{
  ""Properties"": [""subjunctive""],
  ""Explanation"": ""The use of 'would be' expresses what is imagined or hypothetical, indicating the use of the subjunctive mood.""
}",['subjunctive'],"{
  ""Properties"": [""indicative"", ""subjunctive""],
  ""Explanation"": ""The text contains indicative mood to express a simple statement of fact ('the claims are intriguing'). It also contains subjunctive mood to express what is hypothetical or possible ('it is important to remember that after virtually every terror attack...some outright denying it to be possible').""
}","['indicative', 'subjunctive']","{
  ""Properties"": [""subjunctive""],
  ""Explanation"": ""The use of 'it is important to remember' and 'with some outright denying it to be possible' indicate a hypothetical or possible scenario, which aligns with the use of the subjunctive mood.""
}",['subjunctive']
253,[3 8],Either that or they can go whine to the New York Times some more because the Jewish community won't let them burn crosses on their lawn.,Mood,['indicative'],['indicative'],['indicative'],"``` 
        {
            ""Properties"": [""imperative"", ""exclamatory""],
            ""Explanation"": ""The example text contains an imperative statement ('they can go whine') and an exclamatory expression ('whine to the New York Times').""
        }
```","['imperative', 'exclamatory']","{
  ""Properties"": [""imperative"", ""indicative""],
  ""Explanation"": ""The text contains an imperative command (go whine) and an indicative statement of fact (the Jewish community won't let them burn crosses on their lawn).""
}","['imperative', 'indicative']",timeout,[],['indicative'],"['imperative', 'exclamatory']",-1,[],"{
  ""Properties"": [""imperative""],
  ""Explanation"": ""The sentence contains an imperative command 'go whine' directed at a specific group of people.""
}",['imperative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The sentence expresses a simple statement of fact or opinion, indicating what is the case.""
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The example uses indicative mood to express a simple statement of fact or opinion.""
}",['indicative']
258,[3 7],"The American Medical Association (AMA) should seriously consider changing their names since they are about as anti-American as it comes in their new demands for gun confiscation measures, which include guns and ammunition confiscation, as well as universal gun registration.",Mood,['indicative'],['indicative'],['indicative'],"{
  ""Properties"": [""indicative"", ""imperative""],
  ""Explanation"": ""The text expresses a simple statement of fact or opinion about the American Medical Association, and also contains a directive or command to the AMA to consider changing their name.""
}","['indicative', 'imperative']","{
  ""Properties"": [""imperative""],
  ""Explanation"": ""The example text includes an imperative mood with the use of the word 'should' to convey a command or directive to the American Medical Association.""
}",['imperative'],"{
    ""Properties"": [
        ""indicative"",
        ""imperative""
    ],
    ""Explanation"": ""The text uses indicative mood to express a simple statement of fact or opinion, and imperative mood to give a directive or command.""
}","['indicative', 'imperative']",['indicative'],"['indicative', 'imperative']",0,[],"{
  ""Properties"": [""indicative"", ""imperative""],
  ""Explanation"": ""The text contains indicative mood to express a fact or opinion, and imperative mood to convey a directive or command.""
}","['indicative', 'imperative']","{
  ""Properties"": [""imperative""],
  ""Explanation"": ""The text contains an imperative statement, expressing a command or directive to the American Medical Association (AMA) to consider changing their name.""
}",['imperative'],"{
  ""Properties"": [""imperative""],
  ""Explanation"": ""The sentence contains an imperative mood as it includes a command or directive to the American Medical Association.""
}",['imperative']
263,[3],"While Obama pardoned drug dealers and locked up ranchers, Trump pardons ranchers and locks up drug dealers.",Mood,['indicative'],['indicative'],['indicative'],timeout,[],"{
  ""Properties"": [""indicative"", ""imperative""],
  ""Explanation"": ""The text contains statements of fact and an imperative command.""
}","['indicative', 'imperative']","{
  ""Properties"": [""indicative"", ""imperative""],
  ""Explanation"": ""The text contains statements of fact and opinion ('Obama pardoned drug dealers', 'Trump pardons ranchers') and a directive ('locks up drug dealers').""
}","['indicative', 'imperative']",['indicative'],"['indicative', 'imperative']",0,[],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The example text uses the indicative mood to express a simple statement of fact or opinion, without imagining or hypothesizing.""
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The statement expresses a simple fact or opinion without any imagined or hypothetical condition, suggestion, command, wish, emotional expression, or question.""
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The sentence expresses a simple statement of fact or opinion about the actions of Obama and Trump.""
}",['indicative']
265,[3],"No Catholic, whether or not he consults a priest, can declare for himself that his marriage in the Church was invalid, especially when—indeed because—he lacks canonical proof of invalidity.",Mood,['indicative'],['indicative'],['indicative'],,[],,[],,[],['indicative'],['indicative'],1,['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The sentence expresses a simple statement of fact regarding the inability of a Catholic to declare their marriage invalid without canonical proof.""
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The example uses the indicative mood to express a simple statement of fact or opinion.""
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The sentence expresses a simple statement of fact regarding the inability of a Catholic to declare their marriage invalid without canonical proof.""
}",['indicative']
271,[3],"That is to say, one could not consecrate a brothel, one could not bless a concentration camp or weapons which are not explicitly ordained for hunting or for legitimate self-defense.",Mood,['indicative'],['indicative'],['indicative'],,[],,[],,[],['indicative'],['indicative'],1,['indicative'],"{
  ""Properties"": [""subjunctive""],
  ""Explanation"": ""The use of 'could' indicates a hypothetical or possible scenario, which corresponds to the subjunctive mood.""
}",['subjunctive'],"{
  ""Properties"": [""subjunctive""],
  ""Explanation"": ""The use of 'could not' expresses a hypothetical or imagined situation, indicating the use of the subjunctive mood.""
}",['subjunctive'],"{
  ""Properties"": [""subjunctive""],
  ""Explanation"": ""The use of 'could' indicates a hypothetical or possible situation, suggesting a condition or a hypothetical action, fitting the definition of the subjunctive mood.""
}",['subjunctive']
275,[3],"You believe any woman who goes against a Republican and you don't believe any woman who goes against a Democrat.""",Mood,['indicative'],['indicative'],['indicative'],,[],,[],,[],['indicative'],['indicative'],1,['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The statement expresses a simple fact or opinion without any hypothetical or imaginary elements, suggestions, wishes, or commands. It is a straightforward assertion of a belief.""
}",['indicative'],"{
  ""Properties"": [""indicative"", ""exclamatory""],
  ""Explanation"": ""The sentence expresses a simple statement of a fact or opinion, making it indicative. Additionally, the exclamation conveys a sense of strong emotion, making it exclamatory as well.""
}","['indicative', 'exclamatory']","{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The statement is expressing a simple opinion or belief without any condition or hypothetical scenario, making use of the indicative mood.""
}",['indicative']
282,[3 9],"And if Trumpism is not the future of the GOP, it is hard to see what a promising GOP agenda might look like.",Mood,['indicative'],['indicative'],['indicative'],,[],,[],,[],['indicative'],['indicative'],1,['indicative'],"{
  ""Properties"": [""subjunctive""],
  ""Explanation"": ""The use of 'if' indicates a hypothetical or possible situation, qualifying for the subjunctive mood.""
}",['subjunctive'],"{
  ""Properties"": [""subjunctive""],
  ""Explanation"": ""The use of 'is not' expresses a hypothetical or possible situation, indicating the use of the subjunctive mood.""
}",['subjunctive'],"{
  ""Properties"": [""subjunctive""],
  ""Explanation"": ""The use of 'is not' expresses a hypothetical or alternative situation, indicating the use of the subjunctive mood.""
}",['subjunctive']
296,[3],"There is only one Magisterium, he said, and bishops' conferences can only decide about pastoral questions.",Mood,['indicative'],['indicative'],['indicative'],,[],,[],,[],['indicative'],['indicative'],1,['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The sentence expresses a simple statement of fact, indicating a belief or opinion.""
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The example uses the indicative mood to express a simple statement of fact.""
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The example uses the indicative mood to express a simple statement of fact or opinion.""
}",['indicative']
300,[3],"You do not like to beat around the bush, and neither do we, so allow us to say frankly that we do not understand your teaching about Islam, as we read in paragraphs 252 and 253 of Evangelii Gaudium, because it does not account for the fact that Islam came AFTER Christ, and so is, and can only be, an Antichrist (see 1 Jn 2.22), and one of the most dangerous because it presents itself as the fulfillment of Revelation (of which Jesus would have been only a prophet).",Mood,['indicative'],[],['indicative'],,[],,[],,[],['indicative'],['indicative'],1,['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The text uses the indicative mood to express a simple statement of fact or opinion when discussing their understanding of Islam.""
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The text uses indicative mood to express a simple statement of fact or opinion about the teaching of Islam being seen as an Antichrist.""
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The text uses the indicative mood to express a simple statement of fact or opinion about the teaching of Islam, as the writer states their lack of understanding."" 
}",['indicative']
307,[3],"Either you stand with BDS, Hamas, blood libels and those who want to destroy Israel or with Jews.",Mood,['indicative'],['indicative'],['indicative'],,[],,[],,[],['indicative'],['indicative'],1,['indicative'],"{
  ""Properties"": [""imperative""],
  ""Explanation"": ""The statement contains a command or directive, urging the audience to make a choice between two options.""
}",['imperative'],"{
  ""Properties"": [""imperative""],
  ""Explanation"": ""The sentence is commanding or directing the reader to make a choice between standing with certain groups or with Jews.""
}",['imperative'],"{
  ""Properties"": [""subjunctive"", ""imperative""],
  ""Explanation"": ""The statement presents a hypothetical situation and also includes a directive or command to choose a side.""
}","['subjunctive', 'imperative']"
311,[3],"The Vatican presents a choice: the world, or Christ.",Mood,['indicative'],['indicative'],['indicative'],,[],,[],,[],['indicative'],['indicative'],1,['indicative'],"{
  ""Properties"": [""imperative""],
  ""Explanation"": ""The sentence presents a directive or command to choose between the world and Christ.""
}",['imperative'],"{
  ""Properties"": [""exclamatory""],
  ""Explanation"": ""The sentence is exclamatory as it expresses a sense of strong emotion and presents a dramatic choice.""
}",['exclamatory'],"{
    ""Properties"": [""exclamatory""],
    ""Explanation"": ""The sentence is expressing a choice in a forceful and emphatic manner, indicating strong emotion or emphasis.""
}",['exclamatory']
313,[3],"“The Prologue set this choice before us, the world or Our Lord, as mutually exclusive alternatives; we cannot remain neutral, but must belong wholly to the one or wholly to the other.”",Mood,['indicative'],['indicative'],['indicative'],,[],,[],,[],['indicative'],['indicative'],1,['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The passage expresses a simple statement of fact about the choice presented, without any hypothetical or imagined scenarios, strong emotions, commands, wishes, or questions being expressed.""
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The example text uses the indicative mood to express a simple statement of fact or opinion about the choices presented to us.""
}",['indicative'],"{
  ""Properties"": [""subjunctive""],
  ""Explanation"": ""The use of 'set,' 'cannot,' and 'must' express what is imagined or hypothetical, making it a subjunctive mood.""
}",['subjunctive']
319,[3],It’s not coming back.,Mood,['indicative'],['indicative'],['indicative'],,[],,[],,[],['indicative'],['indicative'],1,['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The statement 'It's not coming back' is a simple expression of fact or opinion, using the indicative mood.""
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The statement 'It’s not coming back' expresses a simple statement of fact or opinion, hence it is in the indicative mood.""
}",['indicative'],"{
  ""Properties"": [
    ""indicative""
  ],
  ""Explanation"": ""The statement 'It's not coming back' expresses a simple statement of fact, indicating the use of the indicative mood.""
}",['indicative']
320,[ 3 16],There will be no turning back.,Mood,['indicative'],['indicative'],['indicative'],,[],,[],,[],['indicative'],['indicative'],1,['indicative'],"{
  ""Properties"": [
    ""indicative""
  ],
  ""Explanation"": ""The statement 'There will be no turning back' is a simple declaration of a fact, expressing a certain belief or opinion, thus using the indicative mood.""
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The statement 'There will be no turning back' is a simple declaration of fact, expressing certainty and confidence, making use of the indicative mood.""
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The example uses the indicative mood to express a simple statement of fact.""
}",['indicative']
325,[3],A caller to the Michael Savage radio show who says he was neighbors with Las Vegas gunman Stephen Paddock asserts that Paddock could not have carried out the massacre and that it was actually a “set-up”.,Mood,['indicative'],['indicative'],['indicative'],,[],,[],,[],['indicative'],['indicative'],1,['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The statement expresses a simple assertion of the caller's claim about the Las Vegas gunman, without any hypothetical or imagined scenarios, commands, wishes, or questions.""
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The sentence expresses a simple statement of fact or opinion about the caller's assertions regarding the Las Vegas gunman, without any hypothetical or imagined scenarios, exclamations, questions, commands, or wishes.""
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The statement expresses a simple fact or opinion about the caller's belief, making use of the indicative mood.""
}",['indicative']
349,[4],"Recently, a video clip of anti-Semitic pastor Steve Anderson – making the claim that Jews have experienced such abuse because they have somehow been cursed – wound up on the personal Facebook page of South Florida Muslim leader Sofian Zakkout.",Mood,['indicative'],['indicative'],['indicative'],,[],,[],,[],['indicative'],['indicative'],1,['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The text expresses a simple statement of fact regarding the sharing of a video clip on a personal Facebook page.""
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The text expresses a simple statement of fact regarding the video clip and its distribution.""
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The text uses the indicative mood to express a simple statement of fact or opinion about the video clip and the Facebook page post.""
}",['indicative']
363,[4 9],Murdering infidels thus doesn’t contradict the spirit of Ramadan; it embodies it.,Mood,['indicative'],['indicative'],['indicative'],,[],,[],,[],['indicative'],['indicative'],1,['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The sentence expresses a simple statement of fact or opinion, indicating that murdering infidels embodies the spirit of Ramadan.""
}",['indicative'],"{
  ""Properties"": [
    ""indicative""
  ],
  ""Explanation"": ""The sentence expresses a simple statement of fact or opinion, so it uses the indicative mood.""
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The sentence expresses a simple statement of fact or opinion about the spirit of Ramadan and the act of murdering infidels.""
}",['indicative']
365,[6 4],"""What you want to do is destroy this guy's life, hold this seat open, and hope you win in 2020,"" Graham blasted Democrat Senators on the committee.",Mood,['indicative'],['indicative'],['indicative'],,[],,[],,[],['indicative'],"['interrogative', 'indicative']",0,"['interrogative', 'indicative']","{
  ""Properties"": [
    ""imperative""
  ],
  ""Explanation"": ""The statement contains an imperative mood as it is giving a directive or command to 'destroy this guy's life' and 'hold this seat open'.""
}",['imperative'],"{
  ""Properties"": [""imperative""],
  ""Explanation"": ""The statement contains an imperative mood, as it is giving a command or directive to destroy the guy's life, hold the seat open, and hope to win in 2020.""
}",['imperative'],"{
  ""Properties"": [""imperative""],
  ""Explanation"": ""The statement contains an imperative mood as the speaker is giving a command or directive to the Democrat Senators.""
}",['imperative']
369,[4 3],"To bless always means that something shall flourish, because only then when there is a blessing upon a cause or a project, will something good come out of it.",Mood,['indicative'],['indicative'],['indicative'],,[],,[],,[],['indicative'],['indicative'],1,['indicative'],"{
  ""Properties"": [""subjunctive""],
  ""Explanation"": ""The use of 'shall' and 'will' in the sentence expresses a hypothetical or possible situation, indicating the use of the subjunctive mood.""
}",['subjunctive'],"{
  ""Properties"": [""subjunctive""],
  ""Explanation"": ""The use of 'means' and 'will' indicate a hypothetical or possible situation, qualifying the use of the subjunctive mood.""
}",['subjunctive'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The text is expressing a simple statement of a fact or opinion about the meaning of blessing.""
}",['indicative']
370,[4],"If one considers and weighs this matter, one knows: one may not bless a union of two homosexual men or of lesbian women.",Mood,['subjunctive'],['indicative'],['indicative'],,[],,[],,[],['indicative'],"['indicative', 'subjunctive']",0,"['indicative', 'subjunctive']","{
  ""Properties"": [""subjunctive""],
  ""Explanation"": ""The use of 'one may not' expresses what is imagined or hypothetical, indicating the use of the subjunctive mood.""
}",['subjunctive'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The sentence expresses a simple statement of a fact or opinion, indicating the speaker's knowledge or belief about the topic.""
}",['indicative'],"{
  ""Properties"": [""subjunctive""],
  ""Explanation"": ""The use of 'may' and the expression of what is imagined or hypothetical indicate the subjunctive mood.""
}",['subjunctive']
375,[4],"Despite the fact that it was instituted by God Himself, growing numbers of Catholics actually consider it immoral.",Mood,['indicative'],['indicative'],[],,[],,[],,[],['indicative'],['indicative'],1,['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The text uses the indicative mood to express a simple statement of fact or opinion about the growing numbers of Catholics considering something immoral.""
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The sentence is expressing a simple statement of fact, indicating the growing numbers of Catholics who consider something immoral.""
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The example uses the indicative mood to express a simple statement of fact.""
}",['indicative']
387,[4],"On the one hand, it could refuse to grant Trump what he wanted and let the records be released, which it knew would point to the CIA’s guilt in the assassination.",Mood,['indicative'],['indicative'],['indicative'],,[],,[],,[],['indicative'],['indicative'],1,['indicative'],"{
  ""Properties"": [""subjunctive""],
  ""Explanation"": ""The example uses the subjunctive mood to express a hypothetical situation ('it could refuse to grant Trump what he wanted') and what is imagined ('which it knew would point to the CIA’s guilt in the assassination').""
}",['subjunctive'],"{
  ""Properties"": [""subjunctive""],
  ""Explanation"": ""The use of 'could' indicates a hypothetical or possible scenario, fitting the definition of the subjunctive mood.""
}",['subjunctive'],"{
  ""Properties"": [
    ""subjunctive""
  ],
  ""Explanation"": ""The use of 'could' expresses a hypothetical or possible scenario, indicating the use of the subjunctive mood.""
}",['subjunctive']
392,[ 9 13  4],"“Their only defense was that the activities they described were either non-partisan or were not officially taken by the company,” Carlson said Monday night, describing Google’s official response to his requests for comment, before challenging the company’s response: “But of course they were both.",Mood,['indicative'],['indicative'],['indicative'],,[],,[],,[],['indicative'],['indicative'],1,['indicative'],"{
  ""Properties"": [""indicative"", ""interrogative""],
  ""Explanation"": ""The text contains indicative mood to express a simple statement of fact or opinion ('Their only defense was that the activities they described...') and also contains an interrogative mood asking a question ('But of course they were both.').""
}","['indicative', 'interrogative']","{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The sentence expresses a simple statement of fact about Carlson's description of Google's official response to his requests for comment.""
}",['indicative'],"{
  ""Properties"": [""indicative"", ""subjunctive""],
  ""Explanation"": ""The text uses the indicative mood to express a simple statement of fact ('describing Google’s official response') and the subjunctive mood to express a hypothetical situation ('But of course they were both').""
}","['indicative', 'subjunctive']"
396,[4],Democrats want to delay this vote until after the midterms because they believe they have a chance to retake the Senate as well as the House.,Mood,['indicative'],['indicative'],['indicative'],,[],,[],,[],['indicative'],['indicative'],1,['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The sentence is expressing a simple statement of a fact or opinion, indicating the belief of the Democrats.""
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The sentence expresses a simple statement of fact or opinion, indicating that Democrats want to delay the vote.""
}",['indicative'],"{
  ""Properties"": [""indicative"", ""subjunctive""],
  ""Explanation"": ""The sentence expresses a statement of fact ('Democrats want to delay this vote') as well as a hypothetical situation ('because they believe they have a chance to retake the Senate as well as the House').""
}","['indicative', 'subjunctive']"
405,[5 4 8 8 9],"So, according to Faggioli, the same Pope who sacks conservative bishops and cardinals according to his pleasure and has just removed a cardinal from the College of Cardinals in an unprecedented disciplinary act under fire from the media, is somehow powerless to dismiss Modernist bishops who have created an obscene “gay culture” in the Church and replace them with orthodox, normal heterosexual males.",Mood,['indicative'],['indicative'],['indicative'],,[],,[],,[],['indicative'],['indicative'],1,['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The text expresses a simple statement of fact or opinion about the actions of the Pope and uses indicative mood verbs such as 'is', 'has', and 'removed'.""
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The text expresses a simple statement of fact or opinion without any hypothetical or imaginary elements, suggestions, commands, wishes, or questions."" 
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The text expresses a simple statement of fact or opinion, rather than a hypothetical or imagined situation.""
}",['indicative']
407,[4 8],Faggioli has no answer because what he is really arguing—the final beachhead of the neo-Catholic defense of their disintegrating regime—is that homosexuals in the hierarchy must remain in authority as an indispensable seawall against a “neo-traditionalist” storm surge.,Mood,['indicative'],['indicative'],['indicative'],,[],,[],,[],['indicative'],['indicative'],1,['indicative'],"{
  ""Properties"": [""indicative"", ""subjunctive""],
  ""Explanation"": ""The text contains indicative mood by expressing a simple statement of fact or opinion, and subjunctive mood by expressing a hypothetical or possible situation.""
}","['indicative', 'subjunctive']","{
  ""Properties"": [""subjunctive""],
  ""Explanation"": ""The sentence expresses a hypothetical situation or possibility, as it discusses what someone is arguing and presents it as a hypothetical scenario.""
}",['subjunctive'],"{
  ""Properties"": [""subjunctive""],
  ""Explanation"": ""The statement 'what he is really arguing' expresses what is imagined or hypothetical, indicating the use of subjunctive mood.""
}",['subjunctive']
417,[4],That’s why they had shots fired from the front and placed Oswald in the rear.,Mood,['indicative'],['indicative'],['indicative'],,[],,[],,[],['indicative'],['indicative'],1,['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The sentence expresses a simple statement of fact about the actions taken in relation to the assassination of JFK.""
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The statement expresses a simple fact or opinion about a past event, indicating the use of the indicative mood.""
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The example uses the indicative mood to express a simple statement of fact.""
}",['indicative']
430,[4 9 9 6],This is clearly the testimony of an honest man who has only the good of the Church in his heart—a modern-day Athanasius standing against something so much worse than Liberius.,Mood,['indicative'],['indicative'],['indicative'],,[],,[],,[],['indicative'],['indicative'],1,['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The text expresses a simple statement of fact or opinion about the honest man who has the good of the Church in his heart.""
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The sentence expresses a simple statement of fact about the testimony of an honest man.""
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The example uses the indicative mood to express a simple statement of opinion about the honesty and good intentions of the person being referred to.""
}",['indicative']
446,[4],"To eradicate these, Muslims are required to wage war until there exists none of it in the world, and the only religion is that of Allah.",Mood,['indicative'],['indicative'],['indicative'],,[],,[],,[],['indicative'],['indicative'],1,['indicative'],"{
  ""Properties"": [""subjunctive""],
  ""Explanation"": ""The sentence expresses what is required or demanded based on a hypothetical or imagined situation, using the subjunctive mood.""
}",['subjunctive'],"{
  ""Properties"": [
    ""indicative""
  ],
  ""Explanation"": ""The statement expresses a fact or opinion without any suggestion, wish, doubt, command, or question, fitting the definition of indicative mood.""
}",['indicative'],"{
  ""Properties"": [""indicative"", ""subjunctive""],
  ""Explanation"": ""The sentence uses the indicative mood to express a fact about the requirement for Muslims, as well as the subjunctive mood to express what is imagined or hypothetical.""
}","['indicative', 'subjunctive']"
