sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,res1_x,gpt_props1_x,res2_x,gpt_props2_x,res3_x,gpt_props3_x,props_a_majority,props_gpt_majority,ann_gpt_agreemnt,props_gpt4_majority,res1_y,gpt_props1_y,res2_y,gpt_props2_y,res3_y,gpt_props3_y,gpt3.5_consistency
392,[ 9 13  4],"“Their only defense was that the activities they described were either non-partisan or were not officially taken by the company,” Carlson said Monday night, describing Google’s official response to his requests for comment, before challenging the company’s response: “But of course they were both.",Modifying_clauses,[],['adjective'],['adjective'],,[],,[],,[],['adjective'],"['noun', 'subordinate', 'adjective']",0,"['noun', 'subordinate', 'adjective']","{
  ""Properties"": [""subordinate"", ""adjective""]
}

 	","['subordinate', 'adjective']","{
  ""Properties"": [""subordinate"", ""adjective""]
}

 	","['subordinate', 'adjective']","{
  ""Properties"": [""subordinate"", ""adjective""]
}

 	","['subordinate', 'adjective']",1
396,[4],Democrats want to delay this vote until after the midterms because they believe they have a chance to retake the Senate as well as the House.,Modifying_clauses,['subordinate'],"['subordinate', 'comparitive']",['subordinate'],,[],,[],,[],['subordinate'],"['subordinate', 'comparitive']",0,"['subordinate', 'comparitive']","{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The sentence contains a subordinate clause 'until after the midterms' which suggests a causal connection between the delay of the vote and the Democrats' belief in their chances to retake the Senate and the House.""
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The sentence contains a subordinate clause 'until after the midterms' which suggests a causal connection between the desire to delay the vote and the belief about the chance to retake the Senate and the House.""
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The clause 'until after the midterms' suggests a causal connection and uses the subordinating conjunction 'until'.""
}",['subordinate'],1
405,[5 4 8 8 9],"So, according to Faggioli, the same Pope who sacks conservative bishops and cardinals according to his pleasure and has just removed a cardinal from the College of Cardinals in an unprecedented disciplinary act under fire from the media, is somehow powerless to dismiss Modernist bishops who have created an obscene “gay culture” in the Church and replace them with orthodox, normal heterosexual males.",Modifying_clauses,['adjective'],['adjective'],['adjective'],,[],,[],,[],['adjective'],"['noun', 'adjective']",0,"['noun', 'adjective']","{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The sentence contains a relative clause using 'who' to provide additional information about the same Pope.""
}",['adjective'],"{
  ""Properties"": [""subordinate"", ""adjective""],
  ""Explanation"": ""The sentence contains a subordinate clause ('who have created an obscene “gay culture” in the Church') and an adjective clause ('who sacks conservative bishops and cardinals according to his pleasure').""
}","['subordinate', 'adjective']","{
  ""Properties"": [""comparitive"", ""adjective"", ""subordinate""],
  ""Explanation"": ""The sentence contains a comparative clause ('who have created an obscene “gay culture” in the Church') and an adjective clause ('who sacks conservative bishops and cardinals according to his pleasure'). Additionally, there is a subordinate clause ('who have created an obscene “gay culture” in the Church and replace them with orthodox, normal heterosexual males') suggesting a causal connection.""
}","['comparitive', 'adjective', 'subordinate']",0
407,[4 8],Faggioli has no answer because what he is really arguing—the final beachhead of the neo-Catholic defense of their disintegrating regime—is that homosexuals in the hierarchy must remain in authority as an indispensable seawall against a “neo-traditionalist” storm surge.,Modifying_clauses,"['subordinate', 'adjective']","['subordinate', 'comparitive']",['subordinate'],,[],,[],,[],"['subordinate', 'adjective']","['subordinate', 'adjective']",1,"['subordinate', 'adjective']","{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The clause 'that homosexuals in the hierarchy must remain in authority as an indispensable seawall against a 'neo-traditionalist' storm surge' is a relative clause using 'that'. It provides additional information about the argument Faggioli is making.""
}",['adjective'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The sentence contains a relative clause 'what he is really arguing' using the relative pronoun 'what'. This clause modifies the noun 'answer'.""
}",['adjective'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The example contains a relative clause using 'what' to provide additional detail about the argument Faggioli is making.""
}",['adjective'],1
417,[4],That’s why they had shots fired from the front and placed Oswald in the rear.,Modifying_clauses,[],[],['adjective'],"{
  ""Properties"": [""adjective"", ""subordinate""],
  ""Explanation"": ""The example contains a relative clause using 'that' (adjective) and a subordinate clause with the subordinating conjunction 'why'.""
}","['adjective', 'subordinate']","```json
{
  ""Properties"": [""adjective"", ""subordinate""],
  ""Explanation"": ""The clause 'that they had shots fired from the front and placed Oswald in the rear' functions as a relative clause (adjective) specifying which shots were fired, and it is also a subordinate clause suggesting a causal connection.""
}
```","['adjective', 'subordinate']","{
  ""Properties"": [""subordinate"", ""adjective"", ""noun""],
  ""Explanation"": ""The use of 'why' suggests a causal connection, indicating a subordinate clause. The phrase 'they had shots fired from the front and placed Oswald in the rear' contains relative adjectives 'which' and 'that', making it a relative clause. The indirect speech 'That’s why' also indicates a noun clause.""
}","['subordinate', 'adjective', 'noun']",[],"['adjective', 'subordinate']",-1,[],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The clause 'why they had shots fired from the front and placed Oswald in the rear' suggests a causal connection and is introduced by the subordinating conjunction 'why'.""
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The clause 'why they had shots fired from the front' suggests a causal connection and is introduced by the subordinating conjunction 'why'.""
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The clause 'why they had shots fired from the front' suggests a causal connection and is introduced by the subordinating conjunction 'why'.""
}",['subordinate'],1
430,[4 9 9 6],This is clearly the testimony of an honest man who has only the good of the Church in his heart—a modern-day Athanasius standing against something so much worse than Liberius.,Modifying_clauses,['adjective'],['adjective'],['adjective'],,[],,[],,[],['adjective'],['adjective'],1,['adjective'],"{
  ""Properties"": [""comparitive"", ""adjective""]
}","['comparitive', 'adjective']","{
  ""Properties"": [""comparitive"", ""adjective""]
}","['comparitive', 'adjective']","{
  ""Properties"": [""comparitive"", ""adjective""]
}","['comparitive', 'adjective']",1
446,[4],"To eradicate these, Muslims are required to wage war until there exists none of it in the world, and the only religion is that of Allah.",Modifying_clauses,['subordinate'],[],[],,[],,[],,[],[],"['noun', 'subordinate']",-1,"['noun', 'subordinate']","{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause beginning with 'until', indicating a requirement for Muslims to wage war until a certain condition is met.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The presence of the conditional clause 'until there exists none of it in the world' indicates a conditional relationship, as it presents a condition that must be met for the action in the main clause to take place.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The presence of the conditional clause 'until there exists none of it in the world' indicates a conditional relationship, as it presents a condition that must be met for the action in the main clause to occur.""
}",['conditional'],1
474,[4 9],This leftwing witch hunt has been ongoing since day one of Trump’s presidency in order to impair and impede his ability to get the job done.,Modifying_clauses,['subordinate'],[],['subordinate'],,[],,[],,[],['subordinate'],['subordinate'],1,['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The sentence contains a subordinate clause ('since day one of Trump’s presidency') which suggests a causal connection between the ongoing witch hunt and the president's ability to get the job done.""
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The presence of the subordinating conjunction 'since' indicates a causal connection, suggesting that the ongoing leftwing witch hunt has been happening as a result of Trump's presidency.""
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The sentence contains a subordinate clause ('since day one of Trump’s presidency') which suggests a causal connection between the ongoing witch hunt and the goal to impair and impede the president's ability to get the job done.""
}",['subordinate'],1
476,[4],The former recognizes that an armed populace is a threat to any tyrant and pushes for gun control out of self-preservation.,Modifying_clauses,['adjective'],['noun'],[],,[],,[],,[],['adjective'],[],-1,[],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause beginning with 'if' ('if an armed populace is a threat to any tyrant').""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause starting with 'if' ('if an armed populace is a threat to any tyrant').""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause beginning with 'if' ('if an armed populace is a threat to any tyrant').""
}",['conditional'],1
514,[5 7],"Instead of preaching out against sin, they advocate for that which God clearly condemns, thereby making war against God (Micah 3:5), which at length destroys our government, our country and our families.",Modifying_clauses,"['subordinate', 'adjective']","['noun', 'adjective']",['adjective'],,[],,[],,[],"['subordinate', 'adjective']","['noun', 'adjective']",0,"['noun', 'adjective']","{
  ""Properties"": [""adjective""]
}",['adjective'],"{
  ""Properties"": [""adjective""]
}",['adjective'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The relative clause 'which God clearly condemns' is used to provide additional information about the noun 'that', making it a relative clause functioning as an adjective.""
}",['adjective'],1
515,[5 8 4],"Wicked men in the sight of God are those who have the knowledge of what to do when it comes to the right, but over and over again, they turn their shoulders and choose the wrong, through tolerance and apathy Americans are bringing upon themselves destruction (Deuteronomy 30:19) that will not be reversed, which leaves no alternative as to why God judges and is judging America today (Deuteronomy 28:63).",Modifying_clauses,['adjective'],['adjective'],['adjective'],,[],,[],,[],['adjective'],"['noun', 'subordinate', 'adjective']",0,"['noun', 'subordinate', 'adjective']","{
  ""Properties"": [""subordinate"", ""adjective""]
}

 	","['subordinate', 'adjective']","{
  ""Properties"": [""subordinate"", ""adjective""]
}

 	","['subordinate', 'adjective']","{
  ""Properties"": [""subordinate"", ""adjective"", ""noun""],
  ""Explanation"": ""The text contains subordinate clauses with causal connections using 'when' and 'because', adjective clauses using 'which', and noun clauses for indirect speech using 'that'.""
}","['subordinate', 'adjective', 'noun']",0
532,[5 8],"While we may never know what actually happened during the Las Vegas Massacre, the fact remains that the official story has been proven, time and time again, to be absolutely false and in fact nothing more than a pathetic attempt at a cover-up.",Modifying_clauses,"['subordinate', 'adjective']","['subordinate', 'adjective']",['subordinate'],,[],,[],,[],"['subordinate', 'adjective']","['subordinate', 'adjective']",1,"['subordinate', 'adjective']","{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The use of 'than' in the phrase 'more than a pathetic attempt' indicates a comparative clause.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The clause 'more than a pathetic attempt at a cover-up' uses the comparative conjunction 'more than', indicating a comparison between the official story and a pathetic attempt at a cover-up.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The clause 'more than a pathetic attempt at a cover-up' uses the comparative conjunction 'more than'.""
}",['comparitive'],1
576,[5 9],So seriously that J Street can't decide what to do about a politician who defends a Hitler-lover and raises the Jewish Question.,Modifying_clauses,['adjective'],"['noun', 'adjective']","['subordinate', 'adjective']",,[],,[],,[],['adjective'],['adjective'],1,['adjective'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The clause 'who defends a Hitler-lover and raises the Jewish Question' is a relative clause using 'who' to provide additional detail about the politician.""
}",['adjective'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'as' to compare the proximity of two locations.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The comparative clause 'as...as' is used to compare the proximity of Saigon to Baltimore and Washington.""
}",['comparitive'],0
595,[9 5],The four page email begins with Murillo claiming she and others at Google were engaged in non-partisan activities not designed to help any one candidate or another—only to undercut her own commentary in later passages in the emails by openly admitting the entire effort to boost Latino turnout using Google products with official company resources was to elect Clinton over Trump.,Modifying_clauses,['noun'],[],['noun'],,[],,[],,[],['noun'],"['subordinate', 'adjective']",-1,"['subordinate', 'adjective']","{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The sentence contains a subordinate clause ('only to undercut her own commentary in later passages in the emails by openly admitting the entire effort to boost Latino turnout using Google products with official company resources was to elect Clinton over Trump.') that suggests a causal connection between the non-partisan activities claimed at the beginning and the later admission of the true purpose.""
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The sentence contains a subordinate clause ('only to undercut her own commentary in later passages in the emails by openly admitting the entire effort to boost Latino turnout using Google products with official company resources was to elect Clinton over Trump.') which suggests a causal connection between the non-partisan activities and the effort to boost Latino turnout for the purpose of electing Clinton over Trump.""
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The sentence contains a subordinate clause ('only to undercut her own commentary in later passages in the emails by openly admitting the entire effort to boost Latino turnout using Google products with official company resources was to elect Clinton over Trump.') that suggests a causal connection between the non-partisan activities and the effort to boost Latino turnout to elect Clinton over Trump.""
}",['subordinate'],1
650,[5 8],She offered no evidence — nor was asked for any — to back her grave allegations.,Modifying_clauses,[],['noun'],[],,[],,[],,[],[],['adjective'],-1,['adjective'],"{
  ""Properties"": [""subordinate""]
}",['subordinate'],"{
  ""Properties"": [""subordinate""]
}",['subordinate'],"{
  ""Properties"": [""subordinate""]
}",['subordinate'],1
659,[5],"“Under these circumstances, we did not have confidence that Strzok’s decision to prioritize the Russia investigation over following up on the Midyear-related investigative lead discovered on the Weiner laptop was free from bias,” the report said.",Modifying_clauses,['adjective'],['adjective'],['adjective'],,[],,[],,[],['adjective'],"['noun', 'adjective']",0,"['noun', 'adjective']","{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The presence of the subordinating conjunction 'that' suggests a causal connection between the two clauses, making it a subordinate clause.""
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The presence of the subordinating conjunction 'that' suggests a causal connection between the two clauses, making it a subordinate clause.""
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The sentence contains a subordinate clause ('that Strzok’s decision to prioritize the Russia investigation over following up on the Midyear-related investigative lead discovered on the Weiner laptop was free from bias') which suggests a causal connection between the circumstances and the lack of confidence.""
}",['subordinate'],1
747,[9 5],"And finally, in a bizarre tweet, Greenwald opined, “I hope the story [maligning Assange] turns out true” – apparently because maintenance of the Guardian’s reputation is more important than Assange’s fate and the right of journalists to dig up embarrassing secrets without fear of being imprisoned.",Modifying_clauses,[],['subordinate'],['noun'],,[],,[],,[],[],"['noun', 'subordinate']",-1,"['noun', 'subordinate']","{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The sentence contains a subordinate clause ('apparently because maintenance of the Guardian’s reputation is more important than Assange’s fate and the right of journalists to dig up embarrassing secrets without fear of being imprisoned') that suggests a causal connection between Greenwald's hope and the reason for it.""
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The clause 'apparently because maintenance of the Guardian’s reputation is more important than Assange’s fate and the right of journalists to dig up embarrassing secrets without fear of being imprisoned' suggests a causal connection and uses the subordinating conjunction 'because'.""
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The sentence contains a subordinate clause ('apparently because maintenance of the Guardian’s reputation is more important than Assange’s fate and the right of journalists to dig up embarrassing secrets without fear of being imprisoned') that suggests a causal connection.""
}",['subordinate'],1
748,[5 9],"Rather than being the reason for the Guardian violating basic journalistic standards and ethics, the paper’s hatred of Assange is a symptom of a deeper malaise in the Guardian and the wider corporate media.",Modifying_clauses,['comparitive'],['comparitive'],['subordinate'],,[],,[],,[],['comparitive'],"['subordinate', 'comparitive']",0,"['subordinate', 'comparitive']","{
  ""Properties"": [""comparitive""]
}",['comparitive'],"{
  ""Properties"": [""comparitive""]
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'than' to compare the reason for the Guardian violating journalistic standards with the symptom of a deeper malaise in the Guardian and wider corporate media.""
}",['comparitive'],1
751,[5 9],"The Guardian has painted social media chiefly as a platform overrun by Russian trolls, arguing that this should justify ever-tighter restrictions that have so far curbed critical voices of the dissident left more than the right.",Modifying_clauses,"['adjective', 'comparitive']","['subordinate', 'adjective']",[],,[],,[],,[],"['adjective', 'comparitive']","['subordinate', 'adjective']",0,"['subordinate', 'adjective']","{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'more than', comparing the impact of restrictions on critical voices of the dissident left versus the right.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'more than' to compare the impact of restrictions on critical voices of the dissident left and the right.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'more than', comparing the impact of restrictions on critical voices of the dissident left and the right.""
}",['comparitive'],1
804,[5],"Las Vegas police said Friday that the gunman who opened fire on a country music festival far below his hotel suite did not shoot a security guard six minutes before that rampage, contradicting a timeline they had offered earlier this week….",Modifying_clauses,['noun'],"['noun', 'adjective']",['noun'],,[],,[],,[],['noun'],"['noun', 'adjective']",0,"['noun', 'adjective']","{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The sentence contains a subordinate clause ('that the gunman who opened fire on a country music festival far below his hotel suite did not shoot a security guard six minutes before that rampage') which suggests a causal connection and is introduced by the subordinating conjunction 'that'.""
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The sentence contains a subordinate clause ('that the gunman who opened fire on a country music festival far below his hotel suite did not shoot a security guard six minutes before that rampage') which suggests a causal connection and is introduced by the subordinating conjunction 'that'.""
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The clause 'that the gunman who opened fire on a country music festival far below his hotel suite did not shoot a security guard six minutes before that rampage' suggests a causal connection and is introduced by the subordinating conjunction 'that'.""
}",['subordinate'],1
812,[5],This Guardian Fake News Story Proves That The Media Can't Be Trusted,Modifying_clauses,['adjective'],['noun'],['adjective'],,[],,[],,[],['adjective'],[],-1,[],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The example contains an adjective clause 'that The Media Can't Be Trusted' used to incorporate detail and provide a specific description.""
}",['adjective'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The comparative clause 'that The Media Can't Be Trusted' is used to compare the level of trustworthiness of the media to the fake news story mentioned in the headline.""
}",['comparitive'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The headline contains a relative clause 'that the media can't be trusted' which modifies the noun 'story'. This relative clause is used to incorporate detail and provide more information about the story.""
}",['adjective'],0
848,[5],Judge: I don’t understand why the witness is having such trouble with the question.,Modifying_clauses,['subordinate'],['subordinate'],['subordinate'],,[],,[],,[],['subordinate'],['subordinate'],1,['subordinate'],"{
  ""Properties"": [""subordinate"", ""noun""],
  ""Explanation"": ""The sentence contains a noun clause ('why the witness is having such trouble with the question') used to paraphrase or incorporate detail.""
}","['subordinate', 'noun']","{
  ""Properties"": [""subordinate"", ""noun""],
  ""Explanation"": ""The sentence contains a subordinate clause with the subordinating conjunction 'why', suggesting a causal connection. It also contains a noun clause used for indirect speech ('the witness is having such trouble with the question').""
}","['subordinate', 'noun']","{
  ""Properties"": [""subordinate"", ""noun""],
  ""Explanation"": ""The sentence contains a subordinate clause ('why the witness is having such trouble with the question') which suggests a causal connection, and a noun clause ('the witness is having such trouble with the question') used for indirect speech.""
}","['subordinate', 'noun']",1
852,[5],"On top of that, we have questions as to whether the body was even that of Stephen Paddock, given the fact that certain elements of the Paddock in the preliminary police report, which mentioned the autopsy, are apparently at odds with the Paddock of other documentation.",Modifying_clauses,['adjective'],"['subordinate', 'adjective']",['adjective'],,[],,[],,[],['adjective'],"['noun', 'adjective', 'comparitive']",0,"['noun', 'adjective', 'comparitive']","{
  ""Properties"": [""adjective""]
}",['adjective'],"{
  ""Properties"": [""adjective""]
}",['adjective'],"{
  ""Properties"": [""adjective"", ""subordinate""],
  ""Explanation"": ""The sentence contains an adjective clause 'that of Stephen Paddock' and a subordinate clause 'given the fact that certain elements...'""
}","['adjective', 'subordinate']",0
863,[5],Capitol Police didn’t make arrests despite numerous red flags and then ‘inadvertently’ gave evidence to defense attorneys that was supposed to go to prosecutors,Modifying_clauses,['subordinate'],['adjective'],[],,[],,[],,[],['subordinate'],['subordinate'],1,['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The presence of the subordinating conjunction 'despite' suggests a causal connection, indicating a modifying subordinate clause.""
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The presence of the subordinating conjunction 'despite' suggests a causal connection, indicating that the Capitol Police didn't make arrests despite numerous red flags.""
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The presence of the subordinating conjunction 'despite' suggests a causal connection between the Capitol Police not making arrests and inadvertently giving evidence to defense attorneys.""
}",['subordinate'],1
866,[6],A West Virginia school has come under fire for instructing junior high students to write the Islamic profession of faith ostensibly to practice calligraphy.,Modifying_clauses,[],[],[],"```JSON
{
  ""Properties"": [""subordinate"", ""noun""],
  ""Explanation"": ""The example text contains a subordinate clause ('for instructing junior high students to write the Islamic profession of faith ostensibly to practice calligraphy') and a noun clause ('The president said that he would consider the matter.').""
}
```","['subordinate', 'noun']","{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The example text contains a relative clause 'to write the Islamic profession of faith' which functions as an adjective, modifying 'students'.""
}",['adjective'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The example text contains a relative clause using the word 'to' to incorporate detail: 'to write the Islamic profession of faith ostensibly to practice calligraphy'.""
}",['adjective'],[],['adjective'],-1,[],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The presence of the conditional clause 'to write the Islamic profession of faith ostensibly to practice calligraphy' indicates a conditional relationship, as it presents a hypothetical condition ('if instructed to write the Islamic profession of faith') and its potential outcome ('to practice calligraphy').""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The use of 'to' in 'to write' suggests a conditional clause, indicating that the action of writing the Islamic profession of faith is contingent on the purpose of practicing calligraphy.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The use of 'for' suggests a conditional clause, indicating the purpose or reason for the action of instructing junior high students to write the Islamic profession of faith.""
}",['conditional'],1
900,[6 9],His warning against making the resistance to jihad a “battle between us and the entire religion” is odd.,Modifying_clauses,[],[],[],"{
    ""Properties"": [""adjective"", ""subordinate""],
    ""Explanation"": ""The clause 'against making the resistance to jihad a battle between us and the entire religion' is a relative clause using 'against' and 'is' suggesting a causal connection.""
}","['adjective', 'subordinate']","{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The example text contains a relative clause using the word 'against', which functions as an adjective modifying the noun 'warning'.""
}",['adjective'],"``` 
{
  ""Properties"": [""adjective"", ""noun""],
  ""Explanation"": ""The example text contains an adjective clause 'against making the resistance to jihad a \u201cbattle between us and the entire religion\u201d' and a noun clause 'His warning that making the resistance to jihad a \u201cbattle between us and the entire religion\u201d is odd.'""
}
```","['adjective', 'noun']",[],"['adjective', 'subordinate']",-1,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'against'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'against'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'against' to compare the warning against making the resistance to jihad to a 'battle between us and the entire religion'.""
}",['comparitive'],1
929,[13  6],"Beyond pressuring our allies, consider these specific steps President Trump has taken against Russia: Where President Obama refused to provide serious weapons to the Ukrainians to help them defend themselves (his response was weakness on a pathetic scale), President Trump has approved the sale of offensive weapons to enable the Ukrainians to increase the cost of Russian aggression.",Modifying_clauses,['subordinate'],['subordinate'],['subordinate'],,[],,[],,[],['subordinate'],"['subordinate', 'adjective']",0,"['subordinate', 'adjective']","{
  ""Properties"": [""comparitive"", ""adjective""]
}

 	","['comparitive', 'adjective']","{
  ""Properties"": [""comparitive"", ""adjective""]
}

 	","['comparitive', 'adjective']","{
  ""Properties"": [""comparitive"", ""adjective""]
}

 	","['comparitive', 'adjective']",1
953,[6],"And it gets even worse: “The investigation, published Wednesday by the House Permanent Subcommittee on Investigations, further discloses secret efforts by top Obama administration officials to assure European countries they would receive a pass from U.S. sanctions if they engaged in business with Iran.”",Modifying_clauses,"['conditional', 'adjective']",['adjective'],['noun'],,[],,[],,[],"['conditional', 'adjective']",['adjective'],0,['adjective'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The clause 'published Wednesday by the House Permanent Subcommittee on Investigations' suggests a temporal relationship and is subordinated to the main clause.""
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The presence of the subordinating conjunction 'if' suggests a causal connection, indicating a modifying subordinate clause.""
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The clause 'published Wednesday by the House Permanent Subcommittee on Investigations' suggests a temporal relationship and is subordinated to the main clause.""
}",['subordinate'],1
956,[6],Nothing good can be said about his four years of sanctimony and incompetence.,Modifying_clauses,[],[],[],"{
  ""Properties"": [""adjective"", ""noun""],
  ""Explanation"": ""The modifying clause 'of sanctimony and incompetence' is an adjective clause modifying the noun 'years'. It is used for incorporating detail about the four years."" 
}","['adjective', 'noun']","```{
    ""Properties"": [""adjective"", ""noun""],
    ""Explanation"": ""The text includes a relative clause ('of sanctimony and incompetence') and an indirect speech clause ('Nothing good can be said that').""
}```","['adjective', 'noun']","``` 
{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The modifying clause 'of sanctimony and incompetence' is a relative clause using the relative pronoun 'of'.""
}
```",['adjective'],[],"['adjective', 'noun']",-1,[],"{
  ""Properties"": [""adjective""]
}",['adjective'],"{
  ""Properties"": [""adjective""]
}",['adjective'],"{
  ""Properties"": [""adjective""]
}

  ",['adjective'],1
963,[6],"An Arizona man who sold ammunition to the gunman in the deadliest mass shooting in modern U.S. history was disturbed that he didn't spot any suspicious signs about his one-time customer, the man's lawyer said Wednesday.",Modifying_clauses,['adjective'],"['noun', 'adjective']","['noun', 'adjective']",,[],,[],,[],"['noun', 'adjective']",['adjective'],0,['adjective'],"{
  ""Properties"": [""adjective""]
}

  ",['adjective'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The sentence contains a relative clause 'who sold ammunition to the gunman in the deadliest mass shooting in modern U.S. history' using the relative pronoun 'who'. This qualifies as an adjective modifying the noun 'man'.""
}",['adjective'],"{
  ""Properties"": [""adjective""]
}

  ",['adjective'],1
989,[17  6],"What about Judge Kavanaugh's comfort in being put through the ringer without a shred of evidence, Senator Flake?",Modifying_clauses,[],[],[],"{
  ""Properties"": [""adjective"", ""subordinate""],
  ""Explanation"": ""The clause 'in being put through the ringer without a shred of evidence' is a relative clause using 'without'. The clause 'without a shred of evidence' suggests a causal connection, making it a subordinate clause.""
}","['adjective', 'subordinate']","{
  ""Properties"": [""noun""],
  ""Explanation"": ""The modifying clause 'in being put through the ringer without a shred of evidence' is used for indirect speech and incorporating detail.""
}",['noun'],"```{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The example text contains a comparitive clause using the conjunction 'without'.""
}```",['comparitive'],[],"['adjective', 'subordinate']",-1,[],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The conditional clause 'if' is used in the question: 'if a shred of evidence'.""
}",['conditional'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The clause 'in being put through the ringer without a shred of evidence' is a relative clause using 'being put through the ringer' to provide additional detail about 'Judge Kavanaugh's comfort'.""
}",['adjective'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The clause 'in being put through the ringer without a shred of evidence' is a relative clause modifying 'comfort'. It provides additional detail about the type of comfort Judge Kavanaugh has.""
}",['adjective'],0
