sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,res1_x,gpt_props1_x,res2_x,gpt_props2_x,res3_x,gpt_props3_x,props_a_majority,props_gpt_majority,ann_gpt_agreemnt,props_gpt4_majority,res1_y,gpt_props1_y,res2_y,gpt_props2_y,res3_y,gpt_props3_y
249,[2],"Although the claims are intriguing, it is important to remember that after virtually every terror attack and mass shooting, friends and neighbors express shock that the culprit would be capable of carrying out such horrors, with some outright denying it to be possible.",Tense,['present'],['present'],['present'],"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'are' and 'is' indicates present tense, and the change from 'is' to 'would' and 'have' in the middle of the sentence creates a progression of tenses for effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'are' and 'is' indicates the present tense, and there is a change in tense from 'would be' to 'denying' for effect.""
}","['present', 'progression']","{
    ""Properties"": [
        ""present"",
        ""progression""
    ],
    ""Explanation"": ""The text uses present tense to emphasize the immediate relevance of the claims. It also switches to past tense for effect in the middle of the sentence, creating a sense of progression.""
}","['present', 'progression']",['present'],"['present', 'progression']",0,[],"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses the present tense to discuss general truths and the progression of tenses within the sentence to emphasize the contrast between different viewpoints.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses the present tense to emphasize the ongoing nature of the situation. Additionally, there is a change in tense from present to past ('express shock' to 'would be capable') for a rhetorical effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The sentence uses the present tense to emphasize the ongoing and immediate nature of the action. It also changes tense in the middle of the sentence for effect, from 'are intriguing' to 'express shock' and 'outright denying', creating a sense of progression.""
}","['present', 'progression']"
253,[3 8],Either that or they can go whine to the New York Times some more because the Jewish community won't let them burn crosses on their lawn.,Tense,['future'],"['future', 'present']",['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of 'can go' indicates a present action or possibility, emphasizing the immediacy of the situation.""
}",['present'],"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'can go' and 'won't let' signifies present tense, while the change from 'can go' to 'won't let' in the same sentence indicates a progression in tense for effect.""
}","['present', 'progression']","``` 
        {
            ""Properties"": [""present"", ""progression""],
            ""Explanation"": ""The use of 'can go' and 'won't let' indicates present tense, while the sentence also changes from past tense (they can go) to present tense (the Jewish community won't let) for rhetorical effect.""
        }
```","['present', 'progression']",['future'],"['present', 'progression']",-1,[],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The text uses present tense to emphasize the ongoing or habitual nature of the situation being described.""
}",['present'],"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses the present tense in 'they can go whine' for immediacy effect, and changes to the future tense in 'won't let them burn' for contrast and effect.""
}","['present', 'progression']","{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of 'can' signals present tense in 'they can go whine', emphasizing a current or ongoing action.""
}",['present']
258,[3 7],"The American Medical Association (AMA) should seriously consider changing their names since they are about as anti-American as it comes in their new demands for gun confiscation measures, which include guns and ammunition confiscation, as well as universal gun registration.",Tense,['present'],['present'],['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of 'are' in 'they are about as anti-American as it comes' is in the present tense, emphasizing the current stance of the American Medical Association.""
}",['present'],"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The present tense is used for immediacy effect, emphasizing the action. The progression of tense from 'should seriously consider' to 'are about' is used for effect.""
}","['present', 'progression']","{
  ""Properties"": [""present""],
  ""Explanation"": ""The text uses the present tense to emphasize the immediacy of the AMA's demands for gun confiscation measures.""
}",['present'],['present'],['present'],1,[],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The text uses the present tense 'should consider' to emphasize the immediacy and importance of the action.""
}",['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of 'should' in 'should seriously consider' indicates a present action or recommendation.""
}",['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of 'should seriously consider' is in the present tense, often used in headlines for immediacy effect or to emphasize an action.""
}",['present']
263,[3],"While Obama pardoned drug dealers and locked up ranchers, Trump pardons ranchers and locks up drug dealers.",Tense,"['past', 'present']","['past', 'present']","['past', 'present']","``` 
{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The use of 'locked up' and 'pardoned' indicates past tense, while the change from 'Obama' to 'Trump' in the middle of the sentence creates a progression effect.""
}
```","['past', 'progression']","{
  ""Properties"": [""progression""],
  ""Explanation"": ""The example text changes tense in the middle of the sentence for effect, contrasting the actions of Obama and Trump.""
}",['progression'],"{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The use of 'pardoned' and 'locked up' indicate past tense, while the changing tense in the middle of the sentence from 'pardoned' to 'locks up' creates a progression effect.""
}","['past', 'progression']","['past', 'present']","['past', 'progression']",0,[],"{
  ""Properties"": [""past""],
  ""Explanation"": ""The entire sentence is in the past tense, indicating that these actions have already occurred.""
}",['past'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The sentence uses present tense to compare the actions of Obama and Trump in a parallel and immediate manner.""
}",['present'],"{
  ""Properties"": [""present"", ""past"", ""progression""],
  ""Explanation"": ""The sentence uses present tense to compare the actions of Obama and Trump, past tense to indicate actions that have already happened, and the progression of tense from present to past for rhetorical effect.""
}","['present', 'past', 'progression']"
265,[3],"No Catholic, whether or not he consults a priest, can declare for himself that his marriage in the Church was invalid, especially when—indeed because—he lacks canonical proof of invalidity.",Tense,"['past', 'present']","['past', 'present']",['present'],"{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The use of 'was' indicates past tense. The changing from 'was' to 'is' in the sentence 'indeed because—he lacks canonical proof of invalidity' is used for progression effect.""
}","['past', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'declares' and 'lacks' indicates the present tense. The change from 'can declare' to 'lacks' in the middle of the sentence creates a progression for effect.""
}","['present', 'progression']","{
  ""Properties"": [""past""],
  ""Explanation"": ""The example text uses the past tense to express something that already happened.""
}",['past'],"['past', 'present']","['past', 'progression']",0,[],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of 'can', 'declare', 'consults', 'is', 'lacks' indicates the use of present tense to emphasize the ongoing nature of the situation.""
}",['present'],"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses the present tense to convey immediacy and general truth. Additionally, it changes tenses in the middle of the sentence ('he consults' is present tense, 'was invalid' is past tense) for effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'he consults', 'can declare', 'was', 'lacks' indicates the use of present and progression tenses for emphasis and effect.""
}","['present', 'progression']"
271,[3],"That is to say, one could not consecrate a brothel, one could not bless a concentration camp or weapons which are not explicitly ordained for hunting or for legitimate self-defense.",Tense,['present'],"['past', 'present']",['present'],,[],,[],,[],['present'],['present'],1,['present'],"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The sentence starts in the present tense ('is to say') and then switches to the present tense ('could not bless') for a progression effect.""
}","['present', 'progression']","{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of 'is' in 'one could not bless' indicates the present tense, which is often used for immediacy effect or to emphasize an action.""
}",['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The text uses the present tense 'is' to emphasize the ongoing nature of the prohibition.""
}",['present']
282,[3 9],"And if Trumpism is not the future of the GOP, it is hard to see what a promising GOP agenda might look like.",Tense,['present'],"['past', 'present']",['present'],,[],,[],,[],['present'],"['future', 'present']",0,"['future', 'present']","{
  ""Properties"": [""future""],
  ""Explanation"": ""The use of 'is not' and 'might' indicates the expression of something that has yet to happen, suggesting a future tense.""
}",['future'],"{
  ""Properties"": [""future""],
  ""Explanation"": ""The use of 'is' followed by 'might look like' indicates that the sentence refers to a future possibility or outcome.""
}",['future'],"{
  ""Properties"": [""future""],
  ""Explanation"": ""The use of 'is' followed by 'it is hard to see' indicates a future tense, suggesting an event that has yet to happen.""
}",['future']
296,[3],"There is only one Magisterium, he said, and bishops' conferences can only decide about pastoral questions.",Tense,['present'],"['past', 'present']",['past'],,[],,[],,[],['present'],"['past', 'present']",0,"['past', 'present']","{
  ""Properties"": [""present""],
  ""Explanation"": ""The sentence uses present tense to convey an immediate and direct statement.""
}",['present'],"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The sentence contains the use of the present tense 'is' and then changes to the past tense 'said', creating a progression for effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The sentence uses the present tense 'he said' for immediacy effect, and changes to past tense 'decide' for progression effect.""
}","['present', 'progression']"
300,[3],"You do not like to beat around the bush, and neither do we, so allow us to say frankly that we do not understand your teaching about Islam, as we read in paragraphs 252 and 253 of Evangelii Gaudium, because it does not account for the fact that Islam came AFTER Christ, and so is, and can only be, an Antichrist (see 1 Jn 2.22), and one of the most dangerous because it presents itself as the fulfillment of Revelation (of which Jesus would have been only a prophet).",Tense,['present'],"['past', 'present']",['present'],,[],,[],,[],['present'],['present'],1,['present'],"{
  ""Properties"": [""present"", ""past""],
  ""Explanation"": ""The use of present tense in 'as we read' and past tense in 'we do not understand' are present and past tenses respectively, which are used in the example text.""
}","['present', 'past']","{
  ""Properties"": [""present"", ""past""],
  ""Explanation"": ""The text contains the use of both present tense ('we do not understand', 'presents itself') and past tense ('read', 'came') to describe current and past actions respectively.""
}","['present', 'past']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses the present tense in 'we do not understand' for immediacy and emphasis. It also changes the tense in the middle of the sentence from present 'we do not understand' to past 'as we read' for rhetorical effect.""
}","['present', 'progression']"
313,[3],"“The Prologue set this choice before us, the world or Our Lord, as mutually exclusive alternatives; we cannot remain neutral, but must belong wholly to the one or wholly to the other.”",Tense,['present'],"['past', 'present']",['present'],,[],,[],,[],['present'],['present'],1,['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The text uses the present tense to create a sense of immediacy and to emphasize the choice being presented as a current and ongoing one.""
}",['present'],"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'set' and 'belong' indicates present tense, while the change from 'set' (past) to 'cannot' and 'must' (present) in the same sentence shows tense progression for emphasis.""
}","['present', 'progression']","{
  ""Properties"": [""past""],
  ""Explanation"": ""The use of 'set' and 'belonged' indicates that the text is written in the past tense, expressing something that already happened.""
}",['past']
319,[3],It’s not coming back.,Tense,['present'],['present'],['present'],,[],,[],,[],['present'],['past'],-1,['past'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of 'is' indicates present tense, and the phrase emphasizes the immediacy of the situation.""
}",['present'],"{
    ""Properties"": [""present""],
    ""Explanation"": ""The use of 'is' indicates that the action is happening in the present.""
}",['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The example text uses the present tense to convey immediacy and emphasize the finality of the statement.""
}",['present']
320,[ 3 16],There will be no turning back.,Tense,['future'],['future'],['future'],,[],,[],,[],['future'],['future'],1,['future'],"{
  ""Properties"": [""future""],
  ""Explanation"": ""The use of 'will' indicates a future tense, expressing something that has yet to happen.""
}",['future'],"{
    ""Properties"": [""future""],
    ""Explanation"": ""The use of 'will' indicates a future tense, expressing something that has yet to happen.""
}",['future'],"{
  ""Properties"": [
    ""future""
  ],
  ""Explanation"": ""The use of 'will' indicates a future tense, expressing something that has yet to happen.""
}",['future']
325,[3],A caller to the Michael Savage radio show who says he was neighbors with Las Vegas gunman Stephen Paddock asserts that Paddock could not have carried out the massacre and that it was actually a “set-up”.,Tense,['past'],"['past', 'present']",['past'],,[],,[],,[],['past'],"['past', 'present']",0,"['past', 'present']","{
  ""Properties"": [""past""],
  ""Explanation"": ""The use of 'was' indicates that the statement is referring to an event that already happened, fitting the definition of past tense.""
}",['past'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The present tense is used in the headline to emphasize the immediacy of the caller's assertion.""
}",['present'],"{
  ""Properties"": [""past""],
  ""Explanation"": ""The example text uses the past tense to describe an event that has already happened.""
}",['past']
349,[4],"Recently, a video clip of anti-Semitic pastor Steve Anderson – making the claim that Jews have experienced such abuse because they have somehow been cursed – wound up on the personal Facebook page of South Florida Muslim leader Sofian Zakkout.",Tense,['past'],"['past', 'present']",['past'],,[],,[],,[],['past'],['past'],1,['past'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of 'Recently' indicates the use of present tense for immediacy effect.""
}",['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of 'wound up' signals the present tense, indicating the recent occurrence of the event.""
}",['present'],"{
  ""Properties"": [""past""],
  ""Explanation"": ""The text uses the past tense to describe an event that has already happened.""
}",['past']
365,[6 4],"""What you want to do is destroy this guy's life, hold this seat open, and hope you win in 2020,"" Graham blasted Democrat Senators on the committee.",Tense,"['past', 'present']","['past', 'present']",['past'],,[],,[],,[],"['past', 'present']","['past', 'present']",1,"['past', 'present']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'is', 'destroy', 'hold' and 'hope' indicates the present tense, while the change from 'is' to 'destroy' and 'hold' to 'hope' in the middle of the sentence demonstrates tense progression for effect.""
}","['present', 'progression']","{
  ""Properties"": [
    ""present"",
    ""progression""
  ],
  ""Explanation"": ""The text uses the present tense to create an immediacy effect and to emphasize the action. It also employs tense progression by changing from present tense ('is') to past tense ('blasted') for rhetorical effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'want' (present tense) and 'is destroy' (progression from present to infinitive) indicate the use of present tense and progression in the example text.""
}","['present', 'progression']"
369,[4 3],"To bless always means that something shall flourish, because only then when there is a blessing upon a cause or a project, will something good come out of it.",Tense,['present'],"['future', 'present']",['present'],,[],,[],,[],['present'],['present'],1,['present'],"{
  ""Properties"": [""present"", ""future""],
  ""Explanation"": ""The text uses the present tense 'means' to emphasize the enduring significance of blessing, and the future tense 'shall' to express the outcome of a blessing that has not yet occurred.""
}","['present', 'future']","{
  ""Properties"": [""present"", ""future""],
  ""Explanation"": ""The use of 'means', 'shall', and 'will' indicates the use of present and future tenses in the text.""
}","['present', 'future']","{
  ""Properties"": [""future""],
  ""Explanation"": ""The use of 'shall' indicates a future action, suggesting that something will happen as a result of the blessing.""
}",['future']
375,[4],"Despite the fact that it was instituted by God Himself, growing numbers of Catholics actually consider it immoral.",Tense,"['past', 'present']","['past', 'present']",['past'],,[],,[],,[],"['past', 'present']",['past'],0,['past'],"{
  ""Properties"": [""past""],
  ""Explanation"": ""The use of 'was instituted', indicating that the action took place in the past.""
}",['past'],"{
  ""Properties"": [""past""],
  ""Explanation"": ""The sentence uses the past tense 'was instituted' to express something that already happened.""
}",['past'],"{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The use of 'was instituted' indicates past tense, while the change to 'growing' in the middle of the sentence creates a progression for effect.""
}","['past', 'progression']"
387,[4],"On the one hand, it could refuse to grant Trump what he wanted and let the records be released, which it knew would point to the CIA’s guilt in the assassination.",Tense,['past'],['past'],['past'],,[],,[],,[],['past'],['past'],1,['past'],"{
  ""Properties"": [""past""],
  ""Explanation"": ""The sentence uses the past tense to express something that already happened ('could refuse', 'let the records be released', 'knew').""
}",['past'],"{
  ""Properties"": [""future"", ""progression""],
  ""Explanation"": ""The use of 'could' indicates a future possibility, while the change from 'could refuse' (hypothetical in the present) to 'let the records be released' (hypothetical in the future) demonstrates tense progression for effect.""
}","['future', 'progression']","{
  ""Properties"": [""past""],
  ""Explanation"": ""The example uses the past tense 'refused' and 'let', indicating that the action already happened.""
}",['past']
392,[ 9 13  4],"“Their only defense was that the activities they described were either non-partisan or were not officially taken by the company,” Carlson said Monday night, describing Google’s official response to his requests for comment, before challenging the company’s response: “But of course they were both.",Tense,['past'],"['past', 'present']",['past'],,[],,[],,[],['past'],['past'],1,['past'],"{
  ""Properties"": [""past""],
  ""Explanation"": ""The text uses past tense to describe what Carlson said and how Google responded.""
}",['past'],"{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The use of 'was' indicates past tense, and the change to 'describing' and 'challenging' in the middle of the sentence demonstrates tense progression for effect.""
}","['past', 'progression']","{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The text uses the past tense 'described' and then changes to present tense 'were' in the same sentence for effect.""
}","['past', 'progression']"
405,[5 4 8 8 9],"So, according to Faggioli, the same Pope who sacks conservative bishops and cardinals according to his pleasure and has just removed a cardinal from the College of Cardinals in an unprecedented disciplinary act under fire from the media, is somehow powerless to dismiss Modernist bishops who have created an obscene “gay culture” in the Church and replace them with orthodox, normal heterosexual males.",Tense,['present'],['present'],['present'],,[],,[],,[],['present'],"['past', 'present']",0,"['past', 'present']","{
  ""Properties"": [""present"", ""past""],
  ""Explanation"": ""The text uses the present tense 'removes' and the past tense 'sacks' to describe actions that have happened or are happening.""
}","['present', 'past']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'is' and 'has' indicates the use of present tense. Additionally, there is a change in tense from past ('sacks') to present ('is') for rhetorical effect, indicating the use of progression tense.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses the present tense to describe ongoing or habitual actions (e.g., 'sacks', 'has just removed') and changes tenses in the middle of the sentence for effect ('is somehow powerless ... and replace them').""
}","['present', 'progression']"
417,[4],That’s why they had shots fired from the front and placed Oswald in the rear.,Tense,['past'],"['past', 'present']",['past'],,[],,[],,[],['past'],['past'],1,['past'],"{
  ""Properties"": [""past""],
  ""Explanation"": ""The sentence uses the past tense 'had' to express something that already happened.""
}",['past'],"{
  ""Properties"": [""past""],
  ""Explanation"": ""The sentence uses the past tense 'had', 'fired' and 'placed' to describe events that have already occurred.""
}",['past'],"{
  ""Properties"": [""past""],
  ""Explanation"": ""The sentence uses the past tense 'had' and 'placed' to express actions that have already happened.""
}",['past']
474,[4 9],This leftwing witch hunt has been ongoing since day one of Trump’s presidency in order to impair and impede his ability to get the job done.,Tense,['present'],['present'],['past'],,[],,[],,[],['present'],"['past', 'present']",0,"['past', 'present']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'has been ongoing' indicates the present perfect tense, emphasizing the ongoing nature of the action. Additionally, the change from 'has been ongoing' to 'in order to impair' creates a progression in tenses for effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""past""],
  ""Explanation"": ""The text uses the present tense 'has been ongoing' to show the ongoing nature of the action, and the past tense 'leftwing witch hunt' to indicate that it started in the past.""
}","['present', 'past']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'has been ongoing' is in the present perfect tense, indicating an action that started in the past and continues to the present. The use of 'in order to impair and impede' changes the tense in the middle of the sentence for effect, creating a progression."" 
}","['present', 'progression']"
476,[4],The former recognizes that an armed populace is a threat to any tyrant and pushes for gun control out of self-preservation.,Tense,['present'],['present'],['present'],,[],,[],,[],['present'],"['past', 'present']",0,"['past', 'present']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'recognizes' in present tense and 'pushes' in present tense indicates the immediate relevance of the statement. Additionally, the change in tense from 'recognizes' to 'pushes' in the middle of the sentence creates a sense of progression for rhetorical effect.""
}","['present', 'progression']","{
  ""Properties"": [
    ""present""
  ],
  ""Explanation"": ""The use of present tense ('recognizes' and 'pushes') in the text creates an immediacy effect and emphasizes the current actions and intentions of the subject.""
}",['present'],"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The sentence begins with 'recognizes' (present tense) and then shifts to 'pushes' (present tense) for emphasis and effect.""
}","['present', 'progression']"
514,[5 7],"Instead of preaching out against sin, they advocate for that which God clearly condemns, thereby making war against God (Micah 3:5), which at length destroys our government, our country and our families.",Tense,['present'],['present'],['present'],,[],,[],,[],['present'],"['past', 'present']",0,"['past', 'present']","{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of 'advocate' and 'destroys' in the present tense creates immediacy and emphasis on the actions and consequences described in the sentence.""
}",['present'],"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'they advocate' and 'making war' present an action that is ongoing or habitual, while the change from 'advocate' to 'making war' in the middle of the sentence provides a progression effect.""
}","['present', 'progression']","{
  ""Properties"": [""present""],
  ""Explanation"": ""The text uses the present tense 'advocate' and 'condemns' to emphasize the ongoing nature of the actions.""
}",['present']
515,[5 8 4],"Wicked men in the sight of God are those who have the knowledge of what to do when it comes to the right, but over and over again, they turn their shoulders and choose the wrong, through tolerance and apathy Americans are bringing upon themselves destruction (Deuteronomy 30:19) that will not be reversed, which leaves no alternative as to why God judges and is judging America today (Deuteronomy 28:63).",Tense,"['future', 'present']","['future', 'present']",['present'],,[],,[],,[],"['future', 'present']","['future', 'present']",1,"['future', 'present']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses the present tense to emphasize actions and the progression of the idea by changing tenses in the middle of a sentence for effect.""
}","['present', 'progression']","{
  ""Properties"": [""present""],
  ""Explanation"": ""The text uses present tense to emphasize the immediacy and ongoing nature of the described situation, particularly in the context of divine judgment.""
}",['present'],"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses the present tense to emphasize immediate and ongoing actions. Additionally, it shifts tenses in the middle of a sentence for effect, creating a sense of progression and emphasis on the actions and consequences described.""
}","['present', 'progression']"
532,[5 8],"While we may never know what actually happened during the Las Vegas Massacre, the fact remains that the official story has been proven, time and time again, to be absolutely false and in fact nothing more than a pathetic attempt at a cover-up.",Tense,"['past', 'present']","['past', 'present']",['present'],,[],,[],,[],"['past', 'present']","['past', 'present']",1,"['past', 'present']","{
  ""Properties"": [""present"", ""past""],
  ""Explanation"": ""The sentence contains the present tense 'may never know' and the past tense 'has been proven' to discuss events related to the Las Vegas Massacre.""
}","['present', 'past']","{
  ""Properties"": [""present"", ""past""]
}

  ","['present', 'past']","{
  ""Properties"": [""present"", ""past""],
  ""Explanation"": ""The use of 'has been proven' indicates a present tense, while 'happened' and 'remains' indicate a past tense.""
}","['present', 'past']"
595,[9 5],The four page email begins with Murillo claiming she and others at Google were engaged in non-partisan activities not designed to help any one candidate or another—only to undercut her own commentary in later passages in the emails by openly admitting the entire effort to boost Latino turnout using Google products with official company resources was to elect Clinton over Trump.,Tense,"['past', 'present']","['past', 'present']",['present'],,[],,[],,[],"['past', 'present']",['past'],0,['past'],"{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The text uses the past tense to describe actions that have already occurred. Additionally, there is a progression in tense from past ('claimed') to present ('admitting') for rhetorical effect.""
}","['past', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses the present tense in the first part for immediacy effect, and then shifts to the past tense in the later part for emphasis on actions that have already taken place.""
}","['present', 'progression']","{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The text uses the past tense to describe actions that have already happened, such as 'claimed' and 'were engaged', and then switches to present tense in the middle of the sentence for effect when talking about the activities being designed to elect Clinton over Trump.""
}","['past', 'progression']"
650,[5 8],She offered no evidence — nor was asked for any — to back her grave allegations.,Tense,['past'],['past'],['past'],,[],,[],,[],['past'],['past'],1,['past'],"{
  ""Properties"": [""past""],
  ""Explanation"": ""The sentence uses the past tense ('offered', 'was asked') to indicate that the action has already occurred.""
}",['past'],"{
  ""Properties"": [""progression""],
  ""Explanation"": ""The sentence shifts from past tense 'offered' to present tense 'was' for effect.""
}",['progression'],"{
  ""Properties"": [""past""],
  ""Explanation"": ""The sentence is in past tense, indicating that the action of offering no evidence and not being asked for any has already taken place.""
}",['past']
659,[5],"“Under these circumstances, we did not have confidence that Strzok’s decision to prioritize the Russia investigation over following up on the Midyear-related investigative lead discovered on the Weiner laptop was free from bias,” the report said.",Tense,['past'],['past'],['past'],,[],,[],,[],['past'],['past'],1,['past'],"{
  ""Properties"": [""past""],
  ""Explanation"": ""The text uses the past tense 'did not have confidence' to express an action that already happened.""
}",['past'],"{
  ""Properties"": [""past""],
  ""Explanation"": ""The text uses the past tense 'we did not have' to indicate that there was a lack of confidence in the past regarding Strzok's decision.""
}",['past'],"{
  ""Properties"": [
    ""past""
  ],
  ""Explanation"": ""The text uses the past tense ('was') to express that Strzok's decision was not free from bias.""
}",['past']
747,[9 5],"And finally, in a bizarre tweet, Greenwald opined, “I hope the story [maligning Assange] turns out true” – apparently because maintenance of the Guardian’s reputation is more important than Assange’s fate and the right of journalists to dig up embarrassing secrets without fear of being imprisoned.",Tense,['present'],"['past', 'present']",['past'],,[],,[],,[],['present'],['past'],-1,['past'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of 'opined' and 'turns out' indicate the use of present tense in the sentence.""
}",['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of 'opined' and 'turns out' indicate that the present tense is used to emphasize the immediacy and relevance of Greenwald's tweet.""
}",['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of 'opined' and 'turns out' indicates that the present tense is used to emphasize the action or provide immediacy effect.""
}",['present']
748,[5 9],"Rather than being the reason for the Guardian violating basic journalistic standards and ethics, the paper’s hatred of Assange is a symptom of a deeper malaise in the Guardian and the wider corporate media.",Tense,['present'],['present'],['present'],,[],,[],,[],['present'],['past'],-1,['past'],"{
    ""Properties"": [""present"", ""progression""],
    ""Explanation"": ""The use of 'being' and 'violating' indicates present tense, and 'is' and 'is' indicates the progression of tenses within the sentence.""
}","['present', 'progression']","{
  ""Properties"": [""present""],
  ""Explanation"": ""The present tense 'is' is used in the sentence to express a current state or action, indicating an immediate and ongoing situation.""
}",['present'],"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of present tense in 'is' and past tense in 'violating' creates a sense of immediacy and a change in tense for effect.""
}","['present', 'progression']"
751,[5 9],"The Guardian has painted social media chiefly as a platform overrun by Russian trolls, arguing that this should justify ever-tighter restrictions that have so far curbed critical voices of the dissident left more than the right.",Tense,['present'],['present'],['past'],,[],,[],,[],['present'],"['past', 'present']",0,"['past', 'present']","{
  ""Properties"": [""past""],
  ""Explanation"": ""The example text uses the past tense to express something that already happened, specifically in the phrase 'has painted' and 'arguing'.""
}",['past'],"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses the present tense to convey a sense of immediacy and relevance, and also switches to past tense ('have painted') for rhetorical effect in the middle of the sentence.""
}","['present', 'progression']","{
  ""Properties"": [""present""],
  ""Explanation"": ""The text uses the present tense to emphasize The Guardian's current perspective on social media as a platform overrun by Russian trolls.""
}",['present']
804,[5],"Las Vegas police said Friday that the gunman who opened fire on a country music festival far below his hotel suite did not shoot a security guard six minutes before that rampage, contradicting a timeline they had offered earlier this week….",Tense,['past'],['past'],['past'],,[],,[],,[],['past'],['past'],1,['past'],"{
  ""Properties"": [""past""],
  ""Explanation"": ""The use of past tense is evident in the statement 'police said', 'did not shoot', and 'contradicting'. These indicate that the events occurred in the past.""
}",['past'],"{
  ""Properties"": [""past""],
  ""Explanation"": ""The example uses the past tense to describe an event that has already occurred ('Las Vegas police said')."" 
}",['past'],"{
  ""Properties"": [""past""],
  ""Explanation"": ""The text uses the past tense to describe events that have already occurred, such as 'Las Vegas police said', 'did not shoot', and 'contradicting a timeline'.""
}",['past']
