sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,res1_x,gpt_props1_x,res2_x,gpt_props2_x,res3_x,gpt_props3_x,props_a_majority,props_gpt_majority,ann_gpt_agreemnt,props_gpt4_majority,res1_y,gpt_props1_y,res2_y,gpt_props2_y,res3_y,gpt_props3_y
956,[6],Nothing good can be said about his four years of sanctimony and incompetence.,Predication,['stative'],['active'],['active'],,[],,[],,[],['active'],['active'],1,['active'],"{
  ""Properties"": [""stative""]
  , ""Explanation"": ""The sentence contains the stative verb 'can be said', which is a form of the static verb 'say'.""
}",['stative'],"{
  ""Properties"": [
    ""stative""
  ],
  ""Explanation"": ""The sentence contains the stative verb 'can be said' to express a state of possibility or ability.""
}",['stative'],"{
  ""Properties"": [""stative""]
  ,
  ""Explanation"": ""The sentence contains the stative verb 'can be said' which expresses a state of being rather than an action.""
}",['stative']
963,[6],"An Arizona man who sold ammunition to the gunman in the deadliest mass shooting in modern U.S. history was disturbed that he didn't spot any suspicious signs about his one-time customer, the man's lawyer said Wednesday.",Predication,"['stative', 'compound', 'active']",['active'],"['stative', 'active']",,[],,[],,[],"['stative', 'compound', 'active']","['compound', 'active']",0,"['compound', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs such as 'sold' and 'was disturbed', which demonstrate actions being carried out by the subject.""
}",['active'],"{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The text contains active verbs (sold, was disturbed) and stative verbs (was, didn't spot).""
}","['active', 'stative']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The example text contains active verbs such as 'sold' and 'spot' which indicate actions performed by the subject.""
}",['active']
989,[17  6],"What about Judge Kavanaugh's comfort in being put through the ringer without a shred of evidence, Senator Flake?",Predication,['stative'],['active'],['active'],,[],,[],,[],['active'],['active'],1,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'being put' which indicates an action performed by the subject 'Judge Kavanaugh'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'being put' with Judge Kavanaugh as the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'being put' which indicates an action carried out by the subject 'Judge Kavanaugh'.""
}",['active']
994,[8 6],"“I’ve never understood how chaos, anarchy and illegal border crossings are viewed as something good in a country like Germany, which we view as the best example of discipline and the rule of law,” he said.",Predication,"['stative', 'active']","['stative', 'active']",['active'],,[],,[],,[],"['stative', 'active']",['active'],0,['active'],"{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The example contains the active verb 'said' and the stative verb 'viewed.'""
}","['active', 'stative']","{
    ""Properties"": [""active""],
    ""Explanation"": ""The text contains an active verb 'said', which indicates a direct action performed by the subject.""
}",['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs such as 'is viewed' and 'we view', and also a compound verb 'view as'.""
}","['active', 'compound']"
1040,[5 6 8],"The telling details of Archbishop Viganò’s testimony concerning Bergoglio’s friendly relations with McCarrick before he finally had to cut him loose—details conveniently ignored by Winters, Allen and Shea—are utterly devastating to any defense of Bergoglio.",Predication,['stative'],"['stative', 'active']",['stative'],,[],,[],,[],['stative'],"['compound', 'active']",-1,"['compound', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'are' and 'conveniently ignored' which demonstrates active voice in the text.""
}",['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs such as 'telling', 'ignored', and 'devastating'. Additionally, it features a compound structure with multiple verbs 'concerning', 'had to', and 'cut'.""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs (telling, concerning, ignored, devastating) and also includes a compound structure with multiple verbs (telling, concerning, ignored, devastating) about the same subject.""
}","['active', 'compound']"
1042,[6],Any purge would empty parishes and religious orders of the thousands of priests and bishops who lead healthy lives of service and faithful lives of celibacy.”,Predication,['active'],['active'],['active'],,[],,[],,[],['active'],"['stative', 'active']",0,"['stative', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'empty' which denotes action being performed.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The example contains an active verb 'empty' in 'any purge would empty parishes', indicating the use of active predication.""
}",['active'],"{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The sentence contains an active verb 'empty' and a stative verb 'lead'. 'Empty' is an active verb describing the potential action of a purge, while 'lead' is a stative verb describing the ongoing state of the priests and bishops.""
}","['active', 'stative']"
1060,[5 6],That’s because he failed to conclude his article with one great big important point about former CIA Director Richard Helms.,Predication,['active'],"['stative', 'active']",['active'],,[],,[],,[],['active'],['active'],1,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'failed', indicating an action performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'failed' indicating the subject's action.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'failed' indicating an action performed by the subject 'he'.""
}",['active']
1100,[6],"In December it successfully carried out the most-distant course-correction manoeuvre ever, with the mission team guiding it towards a close-encounter with a KBO scheduled for 1 January 2019.",Predication,['active'],['active'],['active'],,[],,[],,[],['active'],"['compound', 'active']",0,"['compound', 'active']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs ('carried out', 'guiding') and a compound structure with multiple verbs about one subject ('carried out', 'guiding').""
}","['active', 'compound']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains an active verb 'carried out' describing the action of the spacecraft successfully performing a course-correction manoeuvre.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs such as 'carried out' and 'guiding'. These verbs demonstrate actions being performed by the subject.""
}",['active']
1105,[4 9 9 6],This is clearly the testimony of an honest man who has only the good of the Church in his heart—a modern-day Athanasius standing against something so much worse than Liberius.,Predication,['stative'],"['stative', 'active']","['stative', 'active']",,[],,[],,[],"['stative', 'active']","['stative', 'active']",1,"['stative', 'active']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs ('is', 'standing') and a compound verb ('has', 'standing'). 'Is' is an active stative verb. 'Standing' is an active compound verb.""
}","['active', 'compound']","{
  ""Properties"": [""compound""],
  ""Explanation"": ""The use of the compound verbs 'standing against' and 'is' in the same sentence indicates the presence of the compound property of predication.""
}",['compound'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The example contains a stative verb 'is'. The verb 'is' describes a state of being rather than an action.""
}",['stative']
1145,[9 8 6],To call them nativists and parade their moral superiority.,Predication,['active'],['active'],[],,[],,[],,[],['active'],['active'],1,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The phrase 'to call' is an active verb. It demonstrates the use of active voice in the sentence.""
}",['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains an active verb 'call' and a compound structure with 'call' and 'parade' as multiple verbs about one subject.""
}","['active', 'compound']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'call' which indicates an action performed by the subject.""
}",['active']
1194,[6 9],"Julian Assange called it ""a hack job in the purest sense of the term"".",Predication,['active'],['active'],['active'],,[],,[],,[],['active'],['active'],1,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'called', which is a verb that shows the subject acting directly."" 
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains the active verb 'called'. 'Julian Assange' is the subject performing the action of calling something 'a hack job in the purest sense of the term'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'called' where the subject (Julian Assange) is performing the action of calling something.""
}",['active']
1203,[8 6 8 8],Rich Penkoski is hardly the first to protest this egregious submission to the most vicious and brutal ideology on the face of the Earth.,Predication,['active'],['active'],['stative'],,[],,[],,[],['active'],['active'],1,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs such as 'is' and 'protest'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'protest' which indicates an action performed by the subject 'Rich Penkoski'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'protest' indicating an action performed by the subject 'Rich Penkoski'.""
}",['active']
1225,[6],Democratic Illinois Rep. Danny Davis defended Nation of Islam leader Louis Farrakhan as an “outstanding human being” on Monday.,Predication,['active'],['active'],['active'],,[],,[],,[],['active'],['active'],1,['active'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'defended' which describes the state of the subject 'Danny Davis'. There are no active or compound verbs in this sentence.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains the stative verb 'defended' to express a state of action or being.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'defended' which describes the state of the action rather than an ongoing action.""
}",['stative']
1234,[7],"He was treated very unfairly by our government!""",Predication,['stative'],['active'],['active'],,[],,[],,[],['active'],"['stative', 'active']",0,"['stative', 'active']","{
  ""Properties"": [""passive""]
}",['passive'],"{
  ""Properties"": [""passive""],
  ""Explanation"": ""The sentence contains a passive construction, indicating that the subject (he) is being acted upon (was treated) by the government.""
}",['passive'],"{
  ""Properties"": [""passive""],
  ""Explanation"": ""The sentence contains a passive verb 'was treated', indicating that the subject 'he' is the recipient of the action rather than the doer.""
}",['passive']
1259,[7],Does Berg and the AMA support our military?,Predication,['active'],['active'],['active'],,[],,[],,[],['active'],['active'],1,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'support' which indicates an action being performed by the subject 'Berg and the AMA'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'support' which directly attributes the action of supporting to 'Berg and the AMA'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'support' indicating the action of supporting our military.""
}",['active']
1284,[7 8],"I hope the American people can see through this sham, that you knew about it and you held it.""",Predication,"['stative', 'active']","['stative', 'active']",['active'],,[],,[],,[],"['stative', 'active']","['stative', 'compound', 'active']",0,"['stative', 'compound', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'see', which indicates action performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'can see' which expresses an action performed by the subject 'the American people'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'see' with the subject 'American people'.""
}",['active']
1290,[7 8],"But if you are a freedom-loving American who values your liberties and the God-given right to defend them, happy is NOT what you should be feeling right now.",Predication,"['stative', 'active']","['stative', 'active']",['active'],,[],,[],,[],"['stative', 'active']","['stative', 'active']",1,"['stative', 'active']","{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains the stative verb 'is' as in 'happy is NOT what you should be feeling right now.'""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'is' to express a state of being ('happy').""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'is' which indicates a state of being rather than an action.""
}",['stative']
1300,[1 7 9],"“This is a terrible situation and Attorney General Jeff Sessions should stop this Rigged Witch Hunt right now, before it continues to stain our country any further.",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",,[],,[],,[],"['stative', 'active']","['stative', 'active']",1,"['stative', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The given text contains an active verb 'should stop' as the main predicate.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'should stop' and 'continues', which indicates action being performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains the active verb 'should stop', indicating an action being performed by the subject 'Attorney General Jeff Sessions'.""
}",['active']
1309,[7],What is happening in the Brett Kavanaugh nomination process should concern every American.,Predication,"['stative', 'active']",['active'],['active'],,[],,[],,[],['active'],['active'],1,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'concern' expressing an action performed by the subject 'every American'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'should concern', indicating an action performed by the subject 'what is happening in the Brett Kavanaugh nomination process'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains the active verb 'concern'.""
}",['active']
1311,[ 8  7 14  6],"As Trump grandly proclaimed, Americans no longer have to fear North Korea and can sleep peacefully at night!",Predication,"['stative', 'active']",['active'],['active'],,[],,[],,[],['active'],['active'],1,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'proclaimed' indicating an action performed by the subject 'Trump'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'proclaimed' as the main verb.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains the active verb 'proclaimed'."" 
}",['active']
1332,[7 8],These pardons cleanse another stain from our nation's history in the dark years of Obama.,Predication,['active'],['active'],['active'],,[],,[],,[],['active'],['active'],1,['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains an active verb 'cleanse' and a compound structure with 'cleanse' and 'in the dark years'.""
}","['active', 'compound']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence uses an active verb 'cleanse' to describe the action of the pardons.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence uses an active verb 'cleanse' to indicate the action of the pardons, making it an active predication.""
}",['active']
1344,[7 7],“It’s time for our leaders in Washington to follow the lead of America’s mayors and put public safety over NRA priorities.”,Predication,['stative'],"['stative', 'active']",['stative'],,[],,[],,[],['stative'],['active'],-1,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains an active verb 'follow' which expresses an action being performed by the leaders in Washington.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text includes the active verb 'follow' which indicates an action being performed by the subject 'our leaders in Washington.'""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs (follow, put) that express actions performed by the subject (our leaders in Washington).""
}",['active']
1350,[7],"As far as the labor market is concerned, “America First” has not translated to Americans First.",Predication,"['stative', 'active']",['active'],"['stative', 'active']",,[],,[],,[],"['stative', 'active']",['stative'],0,['stative'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'has translated.' The subject 'America First' is performing the action of translating, making it an active construction.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'has translated' indicating an action performed by the subject 'America First.'""
}",['active'],"{
    ""Properties"": [""active""],
    ""Explanation"": ""The sentence contains an active verb 'has translated' which indicates an action performed by the subject.""
}",['active']
1354,[7],"“I have, on numerous occasions, noted our intelligence findings that Russians attempted to interfere in our elections.",Predication,['active'],['active'],['active'],,[],,[],,[],['active'],"['stative', 'compound', 'active']",0,"['stative', 'compound', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'noted' indicating the subject 'I' performing the action.""
}",['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs (noted, attempted) and also has compound verbs related to the same subject (noted, attempted).""
}","['active', 'compound']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The given text contains an active verb 'noted' which demonstrates the action of noting the intelligence findings.""
}",['active']
1355,[6 8 7],The very intensity and nastiness of former CIA Director Brennan and former Director of National Intelligence Clapper is an attempt to distract attention from their failure to protect America.,Predication,['stative'],"['stative', 'active']",['stative'],,[],,[],,[],['stative'],['active'],-1,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'is' and 'distract' with the subject 'Brennan and Clapper'.""
}",['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs ('is', 'attempt') and compound verbs ('is', 'distract', 'protect').""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs (is, distract, protect) and compound verbs (is, distract, protect) around the subject 'Brennan and Clapper'.""
}","['active', 'compound']"
1369,[7],"We imported goods ""Made in China,"" while exporting our future.",Predication,['active'],"['compound', 'active']",['active'],,[],,[],,[],['active'],['active'],1,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'imported' which shows a subject performing the action of importing goods.""
}",['active'],"{
    ""Properties"": [""active"", ""compound""],
    ""Explanation"": ""The sentence contains an active verb 'imported' and a compound structure with multiple verbs ('imported' and 'exporting') related to the same subject 'we'.""
}","['active', 'compound']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb ('imported') which indicates the subject performing the action.""
}",['active']
1371,[7],"Bush-Obama ""open borders"" brought in tens of millions of Third World peoples, legally and illegally, to rising resistance from Americans forced to bear the economic and social costs.",Predication,['active'],['active'],['active'],,[],,[],,[],['active'],['active'],1,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'brought in' which indicates action performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs like 'brought' and 'forced'. These verbs show action and indicate that the subject performed the action.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'brought' which indicates action performed by the subject 'Bush-Obama'.""
}",['active']
1390,[7 9],"Barack Obama spent considerable time selling the American people on the idea of a cooperative Iran — all the while cutting quiet deals, behind closed doors, with the rogue nation.",Predication,['active'],"['compound', 'active']",['active'],,[],,[],,[],['active'],"['compound', 'active']",0,"['compound', 'active']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs ('spent', 'selling', 'cutting') and also has a compound structure with multiple verbs ('spent', 'selling', 'cutting') about one subject.""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs (spent, selling, cutting) and has a compound structure with multiple verbs (spent, selling, cutting) about one subject (Barack Obama).""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs (spent, selling, cutting) and compound verbs (selling, cutting) about one subject (Barack Obama).""
}","['active', 'compound']"
1405,[ 7 13],"I want to bring our soldiers back home,"" Trump said.",Predication,"['stative', 'active']",['active'],['active'],,[],,[],,[],['active'],['active'],1,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'said' with a clear subject performing the action.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'said.'""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'said', indicating the action performed by the subject 'Trump'.""
}",['active']
1407,[7],And it’s a problem not just in West Virginia – it’s a national problem.,Predication,['stative'],['stative'],['stative'],,[],,[],,[],['stative'],['stative'],1,['stative'],"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The sentence contains multiple verbs ('is', 'problem') about one subject ('it').""
}",['compound'],"{
  ""Properties"": [
    ""compound""
  ],
  ""Explanation"": ""The sentence contains a compound predicate 'is' and 'problem'. Both verbs are about the same subject 'it'.""
}",['compound'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'is', which denotes a state of being ('is a national problem'). There are no active or compound verbs present in the given example.""
}",['stative']
1487,[8],"My acceptance from the reading of this document of the Church’s orthodox eucharistic doctrine was based in part on Pope Paul’s gracious and beautiful exposition, and in part on the sheer radical, mad unlikeliness of it.",Predication,['stative'],['active'],['stative'],,[],,[],,[],['stative'],"['stative', 'active']",0,"['stative', 'active']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains an active verb 'was based' and a compound verb structure 'was based...and...'.""
}","['active', 'compound']","{
  ""Properties"": [""compound""],
  ""Explanation"": ""The sentence contains a compound predicate with 'was based' and 'on the sheer radical, mad unlikeliness of it.'""
}",['compound'],"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The sentence contains the compound property as it includes multiple verbs 'was based' and 'gracious and beautiful exposition, and in part on the sheer radical, mad unlikeliness of it'.""
}",['compound']
1535,[8 8 5],This stunning tower audio once again provides proof that the entire narrative that claims that Stephen Paddock operated alone from the 32nd floor of the Mandalay Bay Hotel is complete nonsense and that authorities are actually actively covering up what really happened on that fateful night.,Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",,[],,[],,[],"['stative', 'active']","['compound', 'active']",0,"['compound', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs like 'provides' and 'claims', indicating the use of active voice.""
}",['active'],"{
  ""Properties"": [
    ""active""
  ],
  ""Explanation"": ""The text contains active verbs such as 'provides', 'claims', 'is', and 'are'. These active verbs indicate that the subject of the sentence is performing the action.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The example text contains active verbs, such as 'provides', 'claims', 'is', 'covering', and 'happened', which indicate actions taken by the subject.""
}",['active']
1589,[8 6],"In the tragic comedy of denial that every Islamic terrorism investigation inevitably becomes, the authorities are still hunting around for his motiv Yonathan Halimi, Sarah Lucy’s son, describes the killer’s family as being known for its anti-Semitism.",Predication,"['stative', 'active']","['stative', 'active']",['active'],,[],,[],,[],"['stative', 'active']","['compound', 'active']",0,"['compound', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'becomes', 'are hunting', 'describes', and 'is' which indicates the use of active predication.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains an active verb 'are still hunting' describing the authorities' ongoing action in the investigation.""
}",['active'],"{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The text contains both active ('the authorities are still hunting') and stative ('Yonathan Halimi, Sarah Lucy’s son, describes') verb forms.""
}","['active', 'stative']"
1699,[8],"He said the group was a toothless, paper-shuffling exercise.",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",,[],,[],,[],"['stative', 'active']","['stative', 'active']",1,"['stative', 'active']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains an active verb 'said' and a compound structure with 'said' and 'was' both being verbs about the same subject 'the group'.""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The sentence contains an active verb 'said' and a stative verb 'was'.""
}","['active', 'stative']","{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The sentence contains both an active verb 'said' and a stative verb 'was'.""
}","['active', 'stative']"
2116,[8],The case of the Netherlands is downright bizarre; sisters so old that even the federation structures are breaking down.,Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",,[],,[],,[],"['stative', 'active']",['active'],0,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The phrase 'is breaking down' contains an active verb 'breaking', which indicates ongoing action""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'is' and 'are breaking down' which indicates an action performed by the subject 'sisters'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'is', indicating action by the subject 'the case of the Netherlands'.""
}",['active']
2128,[8],"A litany of lives of total moral, physical, emotional devastation suffered by victims of homosexual clerics.",Predication,[],['stative'],['active'],,[],,[],,[],[],['active'],-1,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'suffered' indicating action by the victims of homosexual clerics.""
}",['active'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains stative verbs, which describe the state or condition of the subjects. For example, 'suffered' is a stative verb indicating the state of the victims.""
}",['stative'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text uses active verbs to convey the suffering experienced by the victims of homosexual clerics.""
}",['active']
2198,[16  6  8],"That’s all,” when he stated in his sworn account that Nuncio Pietro Sambi conveyed to McCarrick at the Nunciature in Washington the sanctions that had been imposed on him by Pope Benedict—sanctions Bergoglio ignored for five years until forced to act by a worldwide storm of outrage.",Predication,"['stative', 'active']","['stative', 'active']",['active'],,[],,[],,[],"['stative', 'active']",['active'],0,['active'],"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The example contains a compound verb 'had been imposed' followed by 'ignored'. The multiple verbs 'imposed' and 'ignored' both refer to the subject 'sanctions'.""
}",['compound'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains both active verbs (stated, conveyed, imposed, ignored, forced) and compound verbs (ignored, forced).""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains the active verb 'conveyed' and the compound verbs 'had been imposed' and 'ignored'.""
}","['active', 'compound']"
2241,[8],"Because in those texts—above all Gaudium et Spes, Dignitatis Humanae, Unitatis Redintegratio, Nostra Aetate and Sacrosanctum Concilium—the Council verbally prostrated itself before “the modern world” and the practitioners of other religions while authorizing Bugnini (Secretary of the liturgical Preparatory Commission that drafted what would become Sacrosanctum Concilium) to begin demolition of the sacred liturgy that was the very foundation Catholic of orthodoxy and orthopraxis.",Predication,"['stative', 'active']","['stative', 'compound', 'active']","['stative', 'active']",,[],,[],,[],"['stative', 'active']","['compound', 'active']",0,"['compound', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'prostrated', 'authorizing', and 'drafted'. These active verbs show the actions being performed by the subject.""
}",['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs such as 'prostrated' and 'authorizing', and it also includes compound verbs such as 'would become' and 'was'.""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs such as 'verbally prostrated' and also exhibits compound predicate structure with the verbs 'prostrated' and 'authorizing'.""
}","['active', 'compound']"
2456,[8],NASA has released a record-breaking photograph taken by the New Horizons spacecraft when it was 3.79 billion miles away from the Earth.,Predication,"['stative', 'active']","['stative', 'active']",['active'],,[],,[],,[],"['stative', 'active']",['active'],0,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'has released' which indicates an action performed by NASA.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs such as 'has released' and 'taken', indicating actions performed by NASA and the New Horizons spacecraft.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence uses an active verb 'has released' to describe the action performed by NASA.""
}",['active']
2472,[8],"Ricki Seidman, a Democratic operative and former Clinton White House official who is now an advisor to Mrs. Ford, said in July (at roughly the same time as the letter was submitted) that she predicted a ""strategy"" forming to destroy Brett Kavanaugh.",Predication,"['stative', 'active']","['stative', 'active']",['active'],,[],,[],,[],"['stative', 'active']",['active'],0,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'said', which is used to indicate the action of Ricki Seidman.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains an active verb 'said' as the main action of the sentence.""
}",['active'],"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The sentence contains a compound verb 'is' and 'forming' with the subject 'strategy.'""
}",['compound']
