sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,res1_x,gpt_props1_x,res2_x,gpt_props2_x,res3_x,gpt_props3_x,props_a_majority,props_gpt_majority,ann_gpt_agreemnt,props_gpt4_majority,res1_y,gpt_props1_y,res2_y,gpt_props2_y,res3_y,gpt_props3_y
929,[13  6],"Beyond pressuring our allies, consider these specific steps President Trump has taken against Russia: Where President Obama refused to provide serious weapons to the Ukrainians to help them defend themselves (his response was weakness on a pathetic scale), President Trump has approved the sale of offensive weapons to enable the Ukrainians to increase the cost of Russian aggression.",Series,[],[],['bracketing'],"{
  ""Properties"": [
    ""gradatio""
  ],
  ""Explanation"": ""The text lists specific steps with overlapping or increasing importance, suggesting a chain of causality, which is an example of gradatio.""
}",['gradatio'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of 'and' between 'pressuring our allies' and 'consider these specific steps' suggests a series of actions or considerations.""
}",['polysyndenton'],"{
  ""Properties"": [
    ""gradatio"",
    ""asyndenton""
  ],
  ""Explanation"": ""The text includes a chain of causality, suggesting a progression from one action to another (gradatio). Additionally, the listing of specific steps is done without the use of conjunctions (asyndenton).""
}","['gradatio', 'asyndenton']",[],['gradatio'],-1,[],"{
  ""Properties"": [""order (incrementum)""],
  ""Explanation"": ""The text lists specific steps taken by President Trump in an increasing order of severity, from refusing to provide serious weapons to approving the sale of offensive weapons.""
}",['order_(incrementum)'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The text uses gradatio by listing President Trump's actions as a response to President Obama's in an overlapping and causal manner, suggesting a chain of escalation.""
}",['gradatio'],"{
  ""Properties"": [""gradatio"", ""order (incrementum)""],
  ""Explanation"": ""The passage uses gradatio by listing specific steps President Trump has taken against Russia. It also uses order (incrementum) by comparing President Obama's actions to President Trump's, suggesting an increasing level of support for Ukraine.""
}","['gradatio', 'order_(incrementum)']"
953,[6],"And it gets even worse: “The investigation, published Wednesday by the House Permanent Subcommittee on Investigations, further discloses secret efforts by top Obama administration officials to assure European countries they would receive a pass from U.S. sanctions if they engaged in business with Iran.”",Series,[],[],[],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The items 'top Obama administration officials' and 'European countries' are implicitly lumped into the same category as they are both affected by the secret efforts.""
}",['bracketing'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The items 'top Obama administration officials' and 'European countries' are implicitly lumped into the same category of entities involved in secret efforts.""
}",['bracketing'],"{
  ""Properties"": [""bracketing"", ""polysyndeton""],
  ""Explanation"": ""The use of 'The investigation' and 'published Wednesday by the House Permanent Subcommittee on Investigations' implies that both phrases are related and bracketed together. The use of 'and further discloses secret efforts' shows the use of polysyndeton.""
}","['bracketing', 'polysyndenton']",[],['bracketing'],-1,[],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of 'and' between 'top Obama administration officials' and 'European countries' suggests polysyndenton in the sentence.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'top Obama administration officials' and 'European countries' and 'U.S. sanctions' suggests the presence of polysyndenton in the text.""
}",['polysyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'and' between 'investigation' and 'published' is omitted, creating an asyndeton in the sentence.""
}",['asyndenton']
956,[6],Nothing good can be said about his four years of sanctimony and incompetence.,Series,[],[],[],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of 'and' between 'sanctimony' and 'incompetence' suggests a series of negative characteristics of his four years.""
}",['polysyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The example text uses asyndeton, as there is no conjunction between the two items 'sanctimony' and 'incompetence'.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton to list the negative qualities of 'sanctimony' and 'incompetence' without using any conjunctions.""
}",['asyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'four years' suggests a gradatio as it implies a sequence or progression of time.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of the phrase 'four years of sanctimony and incompetence' suggests a progression or cascade of negative qualities, indicative of the rhetorical device gradatio.""
}",['gradatio'],"{
  ""Properties"": [
    ""gradatio""
  ],
  ""Explanation"": ""The use of 'sanctimony' followed by 'incompetence' suggests a chain of causality, making use of the rhetorical device known as gradatio.""
}",['gradatio']
963,[6],"An Arizona man who sold ammunition to the gunman in the deadliest mass shooting in modern U.S. history was disturbed that he didn't spot any suspicious signs about his one-time customer, the man's lawyer said Wednesday.",Series,[],[],[],"```{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton when listing the reasons for the man's disturbance - 'that he didn't spot any suspicious signs about his one-time customer'.""
}```",['asyndenton'],"``` 
        {
            ""Properties"": [""bracketing""],
            ""Explanation"": ""The items 'ammunition' and 'gunman' are listed together, implicitly lumping them into the same category.""
        }
```",['bracketing'],timeout,[],[],['asyndenton'],-1,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndeton by listing items without any conjunctions ('Arizona man who sold ammunition to the gunman in the deadliest mass shooting in modern U.S. history').""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing 'Arizona man who sold ammunition to the gunman' and 'the man's lawyer' without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses asyndeton by listing the lack of suspicion signs without any conjunctions, creating a sense of rapidity and urgency.""
}",['asyndenton']
989,[17  6],"What about Judge Kavanaugh's comfort in being put through the ringer without a shred of evidence, Senator Flake?",Series,[],[],[],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The example text uses asyndeton, as there are no conjunctions used when listing the items 'comfort in being put through the ringer without a shred of evidence'.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses no conjunctions when listing items, creating a punchy and dramatic effect.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses a list of items without any conjunctions when listing them, which is an example of asyndenton.""
}",['asyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'without a shred of evidence' without any conjunction suggests a strong, abrupt, and impactful listing.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without any conjunctions when expressing Judge Kavanaugh's comfort in being put through the ringer without evidence, addressed to Senator Flake.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'without a shred of evidence' without any conjunctions fits the definition of asyndeton.""
}",['asyndenton']
994,[8 6],"“I’ve never understood how chaos, anarchy and illegal border crossings are viewed as something good in a country like Germany, which we view as the best example of discipline and the rule of law,” he said.",Series,['bracketing'],[],[],,[],,[],,[],[],[],1,[],"{
  ""Properties"": [""polysyndeton""],
  ""Explanation"": ""The use of 'and' between 'chaos, anarchy, and illegal border crossings' qualifies as polysyndeton, as it lists items with the conjunction 'and'.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndeton""],
  ""Explanation"": ""The sentence uses the conjunction 'and' between each item in the list: 'chaos, anarchy and illegal border crossings.'""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'chaos', 'anarchy', and 'illegal border crossings' qualifies this as an example of polysyndenton.""
}",['polysyndenton']
1040,[5 6 8],"The telling details of Archbishop Viganò’s testimony concerning Bergoglio’s friendly relations with McCarrick before he finally had to cut him loose—details conveniently ignored by Winters, Allen and Shea—are utterly devastating to any defense of Bergoglio.",Series,[],[],[],"```json
{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The items 'Winters, Allen and Shea' are listed together and implicitly lumped into the same category of people who are conveniently ignoring certain details.""
}
```",['bracketing'],"{
  ""Properties"": [""polysyndeton""],
  ""Explanation"": ""The use of the conjunction 'and' between the names Winters, Allen, and Shea suggests an exhaustive list.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The text uses the conjunction 'and' between the names Winters, Allen, and Shea, making it an example of polysyndenton.""
}",['polysyndenton'],[],['polysyndenton'],-1,[],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'details' is followed by a dash and a list of specific individuals without any conjunctions, indicating the use of asyndeton.""
}",['asyndenton'],"{
  ""Properties"": [""polysyndeton""],
  ""Explanation"": ""The use of 'and' between 'Winters, Allen and Shea' suggests a list of items with emphasis on each individual.""
}",['polysyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'and' was omitted in the listing of authors, creating an asyndeton.""
}",['asyndenton']
1042,[6],Any purge would empty parishes and religious orders of the thousands of priests and bishops who lead healthy lives of service and faithful lives of celibacy.”,Series,[],[],[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton, as there are no conjunctions used when listing the priests and bishops who lead healthy lives."" 
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton to list the qualities of the priests and bishops without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The sentence contains a gradatio with the listing of 'service' and 'faithful lives of celibacy', suggesting a progression or chain of causality.""
}",['gradatio'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'and' is not present when listing 'service' and 'faithful lives of celibacy'.""
}",['asyndenton'],"{
  ""Properties"": [""polysyndenton"", ""bracketing""],
  ""Explanation"": ""The use of the conjunction 'and' between 'priests and bishops' suggests polysyndenton. Additionally, the priests and the bishops are implicitly lumped together in the category of religious leaders, indicating bracketing.""
}","['polysyndenton', 'bracketing']"
1060,[5 6],That’s because he failed to conclude his article with one great big important point about former CIA Director Richard Helms.,Series,[],[],[],"``` 
        {
          ""Properties"": [""bracketing""],
          ""Explanation"": ""The items 'former CIA Director Richard Helms' are implicitly lumped together as one unit within the same category.""
        }
```",['bracketing'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton by listing 'one great big important point' without using any conjunctions between the items.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'and' is not present when listing the qualities of truth, love, courage, and honesty.""
}",['asyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'one great big important point' without any conjunctions suggests an asyndeton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses asyndeton by listing items ('one great big important point', 'former CIA Director Richard Heljson') without the use of conjunctions.""
}",['asyndenton'],"{
    ""Properties"": [""asyndeton""],
    ""Explanation"": ""The sentence uses asyndeton by listing multiple adjectives without using any conjunctions, creating a sense of urgency and impact.""
}",['asyndenton']
1100,[6],"In December it successfully carried out the most-distant course-correction manoeuvre ever, with the mission team guiding it towards a close-encounter with a KBO scheduled for 1 January 2019.",Series,[],[],[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton, as it lists a series of actions without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The listing of actions uses no conjunctions between them, creating a rapid and impactful effect.""
}",['asyndenton'],"{
  ""Properties"": [],
  ""Explanation"": ""None of the properties of Series are used in the example text. The text does not list items in a way that demonstrates bracketing, order, gradatio, polysyndenton, or asyndenton."" 
}",[],[],['asyndenton'],-1,[],"{
  ""Properties"": [""order (incrementum)""],
  ""Explanation"": ""The use of 'most-distant' and 'close-encounter' suggests an incremental order, indicating a progression from a distant course-correction to a close encounter.""
}",['order_(incrementum)'],"{
  ""Properties"": [""order (incrementum)""],
  ""Explanation"": ""The mention of the most-distant course-correction manoeuvre ever implies an increasing level of achievement or distance, indicating the use of order (incrementum).""
}",['order_(incrementum)'],"{
  ""Properties"": [""order (incrementum)""],
  ""Explanation"": ""The text contains the property of order (incrementum) as it lists the course-correction manoeuvre as the most-distant ever, indicating an increasing level of achievement.""
}",['order_(incrementum)']
1105,[4 9 9 6],This is clearly the testimony of an honest man who has only the good of the Church in his heart—a modern-day Athanasius standing against something so much worse than Liberius.,Series,[],[],[],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The list of items (testimony, honest man, modern-day Athanasius) suggest a chain of causality, building on each other to create a stronger argument.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The example text uses gradatio by listing the items 'honest man', 'good of the Church', 'modern-day Athanasius', and 'something so much worse than Liberius' in a way that suggests a chain of causality.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The example text uses a gradatio by listing a chain of virtues to be added to faith, suggesting a sequence of causality.""
}",['gradatio'],[],['gradatio'],-1,[],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'something so much worse than' suggests a chain of causality, indicating the use of gradatio.""
}",['gradatio'],"{
  ""Properties"": [
    ""gradatio""
  ],
  ""Explanation"": ""The example text uses gradatio by listing 'something so much worse than Liberius' as being worse than 'a modern-day Athanasius' and implying a chain of events or comparisons.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'something so much worse' implies a gradatio, suggesting a chain of causality.""
}",['gradatio']
1145,[9 8 6],To call them nativists and parade their moral superiority.,Series,[],[],[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton by listing the actions without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The list of actions 'call them nativists, parade their moral superiority' is presented without any conjunctions, indicating the use of asyndeton.""
}",['asyndenton'],"{
  ""Properties"": [
    ""asyndenton""
  ],
  ""Explanation"": ""The example text uses asyndenton by listing actions without using any conjunctions between them.""
}",['asyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'and' is absent in the listing of 'nativists' and 'moral superiority', indicating the use of asyndenton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndeton by listing the items 'nativists' and 'moral superiority' without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses an asyndeton, listing items without conjunctions.""
}",['asyndenton']
1194,[6 9],"Julian Assange called it ""a hack job in the purest sense of the term"".",Series,[],[],[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton by listing three items without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The list of items ('truth', 'love', 'courage', 'honesty') is presented without any conjunctions, indicating the use of asyndenton.""
}",['asyndenton'],"``` 
        {
            ""Properties"": [""asyndenton""],
            ""Explanation"": ""The example text uses asyndenton by listing the items 'hack job', 'purest sense', and 'term' without any conjunctions.""
        }
```",['asyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses asyndeton, listing three items without conjunctions ('hack job', 'purest sense', 'term').""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'and' is absent in the listing of 'hack job' and 'purest sense of the term', indicating asyndeton.""
}",['asyndenton'],"{
    ""Properties"": [""asyndeton""],
    ""Explanation"": ""The sentence uses asyndeton, as it lists three items ('hack job', 'in the purest sense', and 'of the term') without any conjunctions.""
}",['asyndenton']
1203,[8 6 8 8],Rich Penkoski is hardly the first to protest this egregious submission to the most vicious and brutal ideology on the face of the Earth.,Series,[],[],[],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The text lists items with overlapping, suggesting a chain of causality, as it describes a progression of escalating actions or events.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The text uses gradatio by suggesting a chain of causality from protesting to submission to a vicious and brutal ideology.""
}",['gradatio'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The example text uses polysyndenton by using the word 'and' between the adjectives 'vicious' and 'brutal'.""
}",['polysyndenton'],[],['gradatio'],-1,[],"{
  ""Properties"": [""order (incrementum)""],
  ""Explanation"": ""The use of 'most vicious and brutal' implies an increasing order of negative attributes.""
}",['order_(incrementum)'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The phrase 'the most vicious and brutal ideology' implies a chain of causality, suggesting a gradatio.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'most vicious and brutal' suggests a gradatio, a list of items with overlapping, suggesting a chain of causality.""
}",['gradatio']
1225,[6],Democratic Illinois Rep. Danny Davis defended Nation of Islam leader Louis Farrakhan as an “outstanding human being” on Monday.,Series,[],[],[],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The example text includes a list of organizations lumped together, indicating bracketing.""
}",['bracketing'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The list of adjectives ('outstanding human being') is implicitly lumped together as a description of Louis Farrakhan.""
}",['bracketing'],"{
  ""Properties"": [""bracketing"", ""asyndenton""],
  ""Explanation"": ""The text uses bracketing by listing 'Democratic Illinois Rep.' and 'Nation of Islam leader' together. It also uses asyndenton by omitting conjunctions when listing the qualities of Louis Farrakhan.""
}","['bracketing', 'asyndenton']",[],['bracketing'],-1,[],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence features a list of singular items without the use of conjunctions, as seen in the sequence: 'Democratic Illinois Rep. Danny Davis defended Nation of Islam leader Louis Farrakhan as an “outstanding human being” on Monday.'""
}",['asyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The phrase 'an outstanding human being' uses the conjunction 'and' between the adjectives, demonstrating the polysyndenton property.""
}",['polysyndenton'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The mention of Nation of Islam leader Louis Farrakhan is implicitly bracketed as being an example of outstanding human being, lumping together as one entity.""
}",['bracketing']
1234,[7],"He was treated very unfairly by our government!""",Series,[],[],[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton by listing three actions without any conjunctions.""
}",['asyndenton'],timeout,[],"{
  ""Properties"": [
    ""asyndenton""
  ],
  ""Explanation"": ""The example text uses asyndenton by listing consecutive actions ('I came, I saw, I conquered') without any conjunctions.""
}",['asyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton, as there are no conjunctions used when listing the ways in which 'He was treated'.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of consecutive exclamatory statements without conjunctions reflects the stylistic device of asyndeton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of an exclamation point and the absence of a conjunction between 'unfairly' and 'by our government' suggests an abrupt, emphatic statement, characteristic of asyndeton.""
}",['asyndenton']
1259,[7],Does Berg and the AMA support our military?,Series,[],[],[],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The example text uses asyndeton by not using any conjunctions when listing items ('Berg, AMA support our military').""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The text uses asyndeton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton, as there are no conjunctions used when listing the subjects (Berg and the AMA)."" 
}",['asyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'and' before each entity in the question 'Berg and the AMA support our military?' is an example of asyndeton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton to list Berg and the AMA as supporters of the military without any conjunctions between them.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'Berg and the AMA' without any conjunction between them creates an asyndeton, making the two entities sound distinct and potentially independent in their support for the military.""
}",['asyndenton']
1284,[7 8],"I hope the American people can see through this sham, that you knew about it and you held it.""",Series,[],[],[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'and' is omitted between 'you knew about it' and 'you held it.'""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton as it lists items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The example text uses asyndeton by listing the phrases 'you knew about it' and 'you held it' without any conjunctions.""
}",['asyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton with the repetition of 'you' to create a sense of urgency and emphasis on each action.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The statement uses 'and' between 'you knew about it' and 'you held it', making it an example of asyndenton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text features asyndenton, with the items 'you knew about it' and 'you held it' listed without any conjunctions.""
}",['asyndenton']
1290,[7 8],"But if you are a freedom-loving American who values your liberties and the God-given right to defend them, happy is NOT what you should be feeling right now.",Series,[],[],[],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The example text includes the use of the conjunction 'and' between the items 'freedom-loving American', 'values', 'liberties', and 'God-given right', indicating the presence of polysyndenton.""
}",['polysyndenton'],"``` 
{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton by listing items without any conjunctions.""
}
```",['asyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The example text uses polysyndenton by repeating the conjunction 'and' between the items 'freedom', 'American', 'liberties', and 'God-given right.'""
}",['polysyndenton'],[],['polysyndenton'],-1,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing multiple clauses without any conjunctions, creating a sense of urgency and emphasis on each individual point.""
}",['asyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of multiple conjunctions ('and') in the phrase 'liberties and the God-given right' qualifies this as an example of polysyndenton.""
}",['polysyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses the 'I came, I saw, I conquered' structure, lacking any conjunctions between the listed items.""
}",['asyndenton']
1300,[1 7 9],"“This is a terrible situation and Attorney General Jeff Sessions should stop this Rigged Witch Hunt right now, before it continues to stain our country any further.",Series,[],[],[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton when listing the qualities of the situation, indicating an urgent and direct tone.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The text uses asyndeton to list the reasons why Attorney General Jeff Sessions should stop the Rigged Witch Hunt.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses a series of phrases without any conjunctions, creating a sense of urgency and determination.""
}",['asyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'and' is not present, creating short, abrupt listing of items.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The text uses asyndeton by listing multiple items (terrible situation, Attorney General Jeff Sessions, Rigged Witch Hunt) without conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The text uses asyndeton - the absence of conjunctions - when listing the items 'terrible situation', 'Attorney General Jeff Sessions should stop this Rigged Witch Hunt right now', and 'stain our country any further'.""
}",['asyndenton']
1309,[7],What is happening in the Brett Kavanaugh nomination process should concern every American.,Series,[],[],[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton by listing multiple items without using any conjunctions.""
}",['asyndenton'],timeout,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton when listing the things that should concern every American.""
}",['asyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'every American' implicitly groups all Americans into the same category, suggesting a broad collective concern.""
}",['bracketing'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton to convey a sense of urgency and directness by listing the elements without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The statement implicitly lumps the issue of Brett Kavanaugh's nomination process and its potential consequences together as something that should concern every American.""
}",['bracketing']
1311,[ 8  7 14  6],"As Trump grandly proclaimed, Americans no longer have to fear North Korea and can sleep peacefully at night!",Series,[],[],[],"{
  ""Properties"": [
    ""polysyndenton""
  ],
  ""Explanation"": ""The example text uses polysyndenton with the use of 'and' between 'fear', 'North Korea', and 'sleep peacefully at night'.""
}",['polysyndenton'],timeout,[],"{
  ""Properties"": [
    ""asyndenton""
  ],
  ""Explanation"": ""The example text uses asyndenton, as there are no conjunctions used when listing the items in Trump's proclamation.""
}",['asyndenton'],[],['polysyndenton'],-1,[],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'fear' and 'sleep peacefully' suggests a chain of causality, indicating a gradatio structure.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'no longer have to fear' and 'can sleep peacefully' suggests a gradatio, listing items with overlapping and suggesting a chain of causality.""
}",['gradatio'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'fear' and 'can sleep peacefully at night' qualifies as polysyndenton.""
}",['polysyndenton']
1332,[7 8],These pardons cleanse another stain from our nation's history in the dark years of Obama.,Series,[],[],[],"{
  ""Properties"": [""bracketing"", ""asyndenton""],
  ""Explanation"": ""The items in the list: 'all male Saudi rulers', 'Catholic priesthood', 'Taliban', and 'the boys club running Enron' are implicitly lumped into the same category. The use of asyndenton is also present as there are no conjunctions when listing the items.""
}","['bracketing', 'asyndenton']",timeout,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses the asyndenton property as it lists the items without using any conjunctions.""
}",['asyndenton'],[],"['bracketing', 'asyndenton']",-1,[],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'another stain' and 'dark years' suggests a chain of causality or progression, fitting the definition of gradatio.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of the phrase 'dark years of Obama' suggests a chain of causality or escalation, making the sentence an example of gradatio.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'dark years of Obama' implies a gradatio by suggesting a chain of causality from the 'stain' to the 'dark years'.""
}",['gradatio']
