sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,Unnamed: 28,property_gpt3.5,res_gpt3.5_0.0_V3_2,property_gpt3.5_0.0_V3_2
866,[6],A West Virginia school has come under fire for instructing junior high students to write the Islamic profession of faith ostensibly to practice calligraphy.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The conditional property is present in the dependent clause 'for instructing junior high students to write the Islamic profession of faith ostensibly to practice calligraphy', which begins with the subordinating conjunction 'for.'""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The presence of the conditional clause 'to write the Islamic profession of faith ostensibly to practice calligraphy' is an example of a modifying clause indicating a conditional relationship.""
}",['conditional'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The presence of the subordinating conjunction 'for' suggests a causal connection, making this a modifying subordinate clause.""
}",['subordinate'],False,"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The presence of the conditional clause 'to write the Islamic profession of faith ostensibly to practice calligraphy' indicates a conditional relationship, as it presents a hypothetical condition ('if instructed to write the Islamic profession of faith') and its potential outcome ('to practice calligraphy').""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The use of 'to' in 'to write' suggests a conditional clause, indicating that the action of writing the Islamic profession of faith is contingent on the purpose of practicing calligraphy.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The use of 'for' suggests a conditional clause, indicating the purpose or reason for the action of instructing junior high students to write the Islamic profession of faith.""
}",['conditional'],1,['conditional'],1.0,0.0,gpt finding things which aren't there,[],,subordinate,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The given sentence does not contain any subordinate clauses. It is a simple sentence that presents a situation without introducing any dependent clauses that suggest a causal connection or provide additional information about the main clause."" 
}",[]
866,[6],A West Virginia school has come under fire for instructing junior high students to write the Islamic profession of faith ostensibly to practice calligraphy.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The conditional property is present in the dependent clause 'for instructing junior high students to write the Islamic profession of faith ostensibly to practice calligraphy', which begins with the subordinating conjunction 'for.'""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The presence of the conditional clause 'to write the Islamic profession of faith ostensibly to practice calligraphy' is an example of a modifying clause indicating a conditional relationship.""
}",['conditional'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The presence of the subordinating conjunction 'for' suggests a causal connection, making this a modifying subordinate clause.""
}",['subordinate'],False,"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The presence of the conditional clause 'to write the Islamic profession of faith ostensibly to practice calligraphy' indicates a conditional relationship, as it presents a hypothetical condition ('if instructed to write the Islamic profession of faith') and its potential outcome ('to practice calligraphy').""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The use of 'to' in 'to write' suggests a conditional clause, indicating that the action of writing the Islamic profession of faith is contingent on the purpose of practicing calligraphy.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The use of 'for' suggests a conditional clause, indicating the purpose or reason for the action of instructing junior high students to write the Islamic profession of faith.""
}",['conditional'],1,['conditional'],1.0,0.0,gpt finding things which aren't there,[],,conditional,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The given sentence does not contain any conditional clauses. A conditional clause typically starts with 'if,' introducing a condition that must be met for the main clause to occur. The provided sentence does not contain any clause beginning with 'if,' and therefore does not contain any conditional clauses.""
}",[]
866,[6],A West Virginia school has come under fire for instructing junior high students to write the Islamic profession of faith ostensibly to practice calligraphy.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The conditional property is present in the dependent clause 'for instructing junior high students to write the Islamic profession of faith ostensibly to practice calligraphy', which begins with the subordinating conjunction 'for.'""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The presence of the conditional clause 'to write the Islamic profession of faith ostensibly to practice calligraphy' is an example of a modifying clause indicating a conditional relationship.""
}",['conditional'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The presence of the subordinating conjunction 'for' suggests a causal connection, making this a modifying subordinate clause.""
}",['subordinate'],False,"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The presence of the conditional clause 'to write the Islamic profession of faith ostensibly to practice calligraphy' indicates a conditional relationship, as it presents a hypothetical condition ('if instructed to write the Islamic profession of faith') and its potential outcome ('to practice calligraphy').""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The use of 'to' in 'to write' suggests a conditional clause, indicating that the action of writing the Islamic profession of faith is contingent on the purpose of practicing calligraphy.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The use of 'for' suggests a conditional clause, indicating the purpose or reason for the action of instructing junior high students to write the Islamic profession of faith.""
}",['conditional'],1,['conditional'],1.0,0.0,gpt finding things which aren't there,[],,comparitive,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The given sentence does not contain any comparative clauses. It is a statement about a West Virginia school and its controversial instruction to junior high students. There are no clauses using conjunctions like 'as' or 'than' to make a comparison between two or more elements."" 
}",[]
866,[6],A West Virginia school has come under fire for instructing junior high students to write the Islamic profession of faith ostensibly to practice calligraphy.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The conditional property is present in the dependent clause 'for instructing junior high students to write the Islamic profession of faith ostensibly to practice calligraphy', which begins with the subordinating conjunction 'for.'""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The presence of the conditional clause 'to write the Islamic profession of faith ostensibly to practice calligraphy' is an example of a modifying clause indicating a conditional relationship.""
}",['conditional'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The presence of the subordinating conjunction 'for' suggests a causal connection, making this a modifying subordinate clause.""
}",['subordinate'],False,"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The presence of the conditional clause 'to write the Islamic profession of faith ostensibly to practice calligraphy' indicates a conditional relationship, as it presents a hypothetical condition ('if instructed to write the Islamic profession of faith') and its potential outcome ('to practice calligraphy').""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The use of 'to' in 'to write' suggests a conditional clause, indicating that the action of writing the Islamic profession of faith is contingent on the purpose of practicing calligraphy.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The use of 'for' suggests a conditional clause, indicating the purpose or reason for the action of instructing junior high students to write the Islamic profession of faith.""
}",['conditional'],1,['conditional'],1.0,0.0,gpt finding things which aren't there,[],,adjective,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The given sentence contains an adjective clause. The clause 'who are poor' modifies the noun 'many', and the clause 'who are rich' modifies the noun 'few'. These clauses provide additional information about the nouns they modify, making them adjective clauses.""
}",['adjective']
866,[6],A West Virginia school has come under fire for instructing junior high students to write the Islamic profession of faith ostensibly to practice calligraphy.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The conditional property is present in the dependent clause 'for instructing junior high students to write the Islamic profession of faith ostensibly to practice calligraphy', which begins with the subordinating conjunction 'for.'""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The presence of the conditional clause 'to write the Islamic profession of faith ostensibly to practice calligraphy' is an example of a modifying clause indicating a conditional relationship.""
}",['conditional'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The presence of the subordinating conjunction 'for' suggests a causal connection, making this a modifying subordinate clause.""
}",['subordinate'],False,"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The presence of the conditional clause 'to write the Islamic profession of faith ostensibly to practice calligraphy' indicates a conditional relationship, as it presents a hypothetical condition ('if instructed to write the Islamic profession of faith') and its potential outcome ('to practice calligraphy').""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The use of 'to' in 'to write' suggests a conditional clause, indicating that the action of writing the Islamic profession of faith is contingent on the purpose of practicing calligraphy.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The use of 'for' suggests a conditional clause, indicating the purpose or reason for the action of instructing junior high students to write the Islamic profession of faith.""
}",['conditional'],1,['conditional'],1.0,0.0,gpt finding things which aren't there,[],,noun,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The given sentence does not contain any noun clauses. A noun clause functions as a noun within a sentence, typically introduced by words such as 'that,' 'wh-' words (who, what, when, where, why, how), or 'if.' In the provided sentence, there are no clauses serving as a noun, but rather it contains a complex sentence structure with a main clause and an infinitive phrase 'to write the Islamic profession of faith ostensibly to practice calligraphy.'""
}",[]
900,[6 9],His warning against making the resistance to jihad a â€œbattle between us and the entire religionâ€ is odd.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive"", ""adjective""],
  ""Explanation"": ""The sentence includes a comparative clause using the conjunction 'against' and an adjective clause 'against making the resistance to jihad a battle between us and the entire religion'.""
}","['comparitive', 'adjective']","{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the word 'against' to compare the warning against making the resistance to jihad to a 'battle between us and the entire religion'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The clause 'against making the resistance to jihad a 'battle between us and the entire religion'' uses a comparitive conjunction 'against' to compare the warning to the action of making the resistance to jihad a 'battle between us and the entire religion'.""
}",['comparitive'],False,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'against'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'against'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'against' to compare the warning against making the resistance to jihad to a 'battle between us and the entire religion'.""
}",['comparitive'],1,['comparitive'],1.0,0.0,gpt finding things which aren't there,[],,subordinate,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The given sentence does not contain any subordinate clauses. It is a simple sentence with no subordinating conjunctions or dependent clauses. The sentence does not suggest a causal connection or introduce any additional information that would classify it as a subordinate clause.""
}",[]
900,[6 9],His warning against making the resistance to jihad a â€œbattle between us and the entire religionâ€ is odd.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive"", ""adjective""],
  ""Explanation"": ""The sentence includes a comparative clause using the conjunction 'against' and an adjective clause 'against making the resistance to jihad a battle between us and the entire religion'.""
}","['comparitive', 'adjective']","{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the word 'against' to compare the warning against making the resistance to jihad to a 'battle between us and the entire religion'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The clause 'against making the resistance to jihad a 'battle between us and the entire religion'' uses a comparitive conjunction 'against' to compare the warning to the action of making the resistance to jihad a 'battle between us and the entire religion'.""
}",['comparitive'],False,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'against'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'against'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'against' to compare the warning against making the resistance to jihad to a 'battle between us and the entire religion'.""
}",['comparitive'],1,['comparitive'],1.0,0.0,gpt finding things which aren't there,[],,conditional,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The given sentence does not contain any conditional clauses. A conditional clause typically begins with 'if' and presents a condition that must be met for the main clause to occur. In the provided sentence, there is no 'if' clause or any indication of a condition being presented."" 
}",[]
900,[6 9],His warning against making the resistance to jihad a â€œbattle between us and the entire religionâ€ is odd.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive"", ""adjective""],
  ""Explanation"": ""The sentence includes a comparative clause using the conjunction 'against' and an adjective clause 'against making the resistance to jihad a battle between us and the entire religion'.""
}","['comparitive', 'adjective']","{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the word 'against' to compare the warning against making the resistance to jihad to a 'battle between us and the entire religion'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The clause 'against making the resistance to jihad a 'battle between us and the entire religion'' uses a comparitive conjunction 'against' to compare the warning to the action of making the resistance to jihad a 'battle between us and the entire religion'.""
}",['comparitive'],False,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'against'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'against'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'against' to compare the warning against making the resistance to jihad to a 'battle between us and the entire religion'.""
}",['comparitive'],1,['comparitive'],1.0,0.0,gpt finding things which aren't there,[],,comparitive,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The given sentence does not contain any comparative clauses. The sentence does not use conjunctions like 'as' or 'than' to make a comparison between two or more elements. Instead, it presents a warning without drawing a direct comparison between different entities."" 
}",[]
900,[6 9],His warning against making the resistance to jihad a â€œbattle between us and the entire religionâ€ is odd.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive"", ""adjective""],
  ""Explanation"": ""The sentence includes a comparative clause using the conjunction 'against' and an adjective clause 'against making the resistance to jihad a battle between us and the entire religion'.""
}","['comparitive', 'adjective']","{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the word 'against' to compare the warning against making the resistance to jihad to a 'battle between us and the entire religion'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The clause 'against making the resistance to jihad a 'battle between us and the entire religion'' uses a comparitive conjunction 'against' to compare the warning to the action of making the resistance to jihad a 'battle between us and the entire religion'.""
}",['comparitive'],False,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'against'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'against'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'against' to compare the warning against making the resistance to jihad to a 'battle between us and the entire religion'.""
}",['comparitive'],1,['comparitive'],1.0,0.0,gpt finding things which aren't there,[],,adjective,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The given sentence does not contain any adjective clauses. An adjective clause, also known as a relative clause, provides more information about a noun in the sentence. In the given sentence, 'His warning against making the resistance to jihad a battle between us and the entire religion' is a noun phrase, but it does not contain a relative pronoun (who, whom, that, which) or introduce a subordinate clause. Therefore, it does not function as an adjective clause."" 
}",[]
900,[6 9],His warning against making the resistance to jihad a â€œbattle between us and the entire religionâ€ is odd.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive"", ""adjective""],
  ""Explanation"": ""The sentence includes a comparative clause using the conjunction 'against' and an adjective clause 'against making the resistance to jihad a battle between us and the entire religion'.""
}","['comparitive', 'adjective']","{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the word 'against' to compare the warning against making the resistance to jihad to a 'battle between us and the entire religion'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The clause 'against making the resistance to jihad a 'battle between us and the entire religion'' uses a comparitive conjunction 'against' to compare the warning to the action of making the resistance to jihad a 'battle between us and the entire religion'.""
}",['comparitive'],False,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'against'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'against'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'against' to compare the warning against making the resistance to jihad to a 'battle between us and the entire religion'.""
}",['comparitive'],1,['comparitive'],1.0,0.0,gpt finding things which aren't there,[],,noun,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The given sentence does not contain any noun clauses. A noun clause functions as a noun within a sentence, typically as the subject or object of a verb. In the provided sentence, 'His warning against making the resistance to jihad a â€œbattle between us and the entire religionâ€ is odd,' there are no clauses that function as a noun. The sentence contains a gerund phrase 'making the resistance to jihad a â€œbattle between us and the entire religionâ€' acting as the direct object of the preposition 'against.'""
}",[]
929,[13  6],"Beyond pressuring our allies, consider these specific steps President Trump has taken against Russia: Where President Obama refused to provide serious weapons to the Ukrainians to help them defend themselves (his response was weakness on a pathetic scale), President Trump has approved the sale of offensive weapons to enable the Ukrainians to increase the cost of Russian aggression.",Modifying_clauses,['subordinate'],['subordinate'],['subordinate'],True,"['subordinate', 'adjective']","{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause with the conjunction 'where' to compare the actions of President Obama and President Trump.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The example contains a comparative clause using the conjunction 'where', comparing the actions of President Obama and President Trump in regard to their approach to arming the Ukrainians.""
}",['comparitive'],"{
  ""Properties"": [""comparative""],
  ""Explanation"": ""The text includes a comparative clause using the conjunction 'where' to draw a comparison between President Obama's actions and President Trump's actions.""
}",['comparative'],False,"{
  ""Properties"": [""comparitive"", ""adjective""]
}

 	","['comparitive', 'adjective']","{
  ""Properties"": [""comparitive"", ""adjective""]
}

 	","['comparitive', 'adjective']","{
  ""Properties"": [""comparitive"", ""adjective""]
}

 	","['comparitive', 'adjective']",1,"['comparitive', 'adjective']",0.0,0.0,gpt doesn't provide explanation,['comparitive'],,subordinate,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The sentence contains a subordinate clause. The clause 'Where President Obama refused to provide serious weapons to the Ukrainians to help them defend themselves' suggests a causal connection and is introduced by the subordinating conjunction 'where'. Therefore, it qualifies as a subordinate clause in the context of modifying clauses.""
}",['subordinate']
929,[13  6],"Beyond pressuring our allies, consider these specific steps President Trump has taken against Russia: Where President Obama refused to provide serious weapons to the Ukrainians to help them defend themselves (his response was weakness on a pathetic scale), President Trump has approved the sale of offensive weapons to enable the Ukrainians to increase the cost of Russian aggression.",Modifying_clauses,['subordinate'],['subordinate'],['subordinate'],True,"['subordinate', 'adjective']","{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause with the conjunction 'where' to compare the actions of President Obama and President Trump.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The example contains a comparative clause using the conjunction 'where', comparing the actions of President Obama and President Trump in regard to their approach to arming the Ukrainians.""
}",['comparitive'],"{
  ""Properties"": [""comparative""],
  ""Explanation"": ""The text includes a comparative clause using the conjunction 'where' to draw a comparison between President Obama's actions and President Trump's actions.""
}",['comparative'],False,"{
  ""Properties"": [""comparitive"", ""adjective""]
}

 	","['comparitive', 'adjective']","{
  ""Properties"": [""comparitive"", ""adjective""]
}

 	","['comparitive', 'adjective']","{
  ""Properties"": [""comparitive"", ""adjective""]
}

 	","['comparitive', 'adjective']",1,"['comparitive', 'adjective']",0.0,0.0,gpt doesn't provide explanation,['comparitive'],,conditional,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The provided sentence does not contain any conditional clauses. A conditional clause typically starts with 'if' and presents a condition that must be met for the main clause to take effect. In the given sentence, there are no instances of a clause beginning with 'if' or presenting a conditional scenario."" 
}",[]
929,[13  6],"Beyond pressuring our allies, consider these specific steps President Trump has taken against Russia: Where President Obama refused to provide serious weapons to the Ukrainians to help them defend themselves (his response was weakness on a pathetic scale), President Trump has approved the sale of offensive weapons to enable the Ukrainians to increase the cost of Russian aggression.",Modifying_clauses,['subordinate'],['subordinate'],['subordinate'],True,"['subordinate', 'adjective']","{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause with the conjunction 'where' to compare the actions of President Obama and President Trump.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The example contains a comparative clause using the conjunction 'where', comparing the actions of President Obama and President Trump in regard to their approach to arming the Ukrainians.""
}",['comparitive'],"{
  ""Properties"": [""comparative""],
  ""Explanation"": ""The text includes a comparative clause using the conjunction 'where' to draw a comparison between President Obama's actions and President Trump's actions.""
}",['comparative'],False,"{
  ""Properties"": [""comparitive"", ""adjective""]
}

 	","['comparitive', 'adjective']","{
  ""Properties"": [""comparitive"", ""adjective""]
}

 	","['comparitive', 'adjective']","{
  ""Properties"": [""comparitive"", ""adjective""]
}

 	","['comparitive', 'adjective']",1,"['comparitive', 'adjective']",0.0,0.0,gpt doesn't provide explanation,['comparitive'],,comparitive,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The provided sentence does not contain any comparative clauses. The sentence does not use conjunctions like 'as' or 'than' to make a comparison between two elements. Instead, it presents a contrast between the actions of President Obama and President Trump without using comparative clauses.""
}",[]
929,[13  6],"Beyond pressuring our allies, consider these specific steps President Trump has taken against Russia: Where President Obama refused to provide serious weapons to the Ukrainians to help them defend themselves (his response was weakness on a pathetic scale), President Trump has approved the sale of offensive weapons to enable the Ukrainians to increase the cost of Russian aggression.",Modifying_clauses,['subordinate'],['subordinate'],['subordinate'],True,"['subordinate', 'adjective']","{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause with the conjunction 'where' to compare the actions of President Obama and President Trump.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The example contains a comparative clause using the conjunction 'where', comparing the actions of President Obama and President Trump in regard to their approach to arming the Ukrainians.""
}",['comparitive'],"{
  ""Properties"": [""comparative""],
  ""Explanation"": ""The text includes a comparative clause using the conjunction 'where' to draw a comparison between President Obama's actions and President Trump's actions.""
}",['comparative'],False,"{
  ""Properties"": [""comparitive"", ""adjective""]
}

 	","['comparitive', 'adjective']","{
  ""Properties"": [""comparitive"", ""adjective""]
}

 	","['comparitive', 'adjective']","{
  ""Properties"": [""comparitive"", ""adjective""]
}

 	","['comparitive', 'adjective']",1,"['comparitive', 'adjective']",0.0,0.0,gpt doesn't provide explanation,['comparitive'],,adjective,"{
  ""Answer"": ""Yes"",
  ""Explanation"": ""The given sentence contains an adjective clause. The phrase 'where President Obama refused to provide serious weapons to the Ukrainians to help them defend themselves' is an adjective clause modifying the noun 'steps'. It provides additional information about the specific steps taken by President Trump against Russia.""
}",['adjective']
929,[13  6],"Beyond pressuring our allies, consider these specific steps President Trump has taken against Russia: Where President Obama refused to provide serious weapons to the Ukrainians to help them defend themselves (his response was weakness on a pathetic scale), President Trump has approved the sale of offensive weapons to enable the Ukrainians to increase the cost of Russian aggression.",Modifying_clauses,['subordinate'],['subordinate'],['subordinate'],True,"['subordinate', 'adjective']","{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause with the conjunction 'where' to compare the actions of President Obama and President Trump.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The example contains a comparative clause using the conjunction 'where', comparing the actions of President Obama and President Trump in regard to their approach to arming the Ukrainians.""
}",['comparitive'],"{
  ""Properties"": [""comparative""],
  ""Explanation"": ""The text includes a comparative clause using the conjunction 'where' to draw a comparison between President Obama's actions and President Trump's actions.""
}",['comparative'],False,"{
  ""Properties"": [""comparitive"", ""adjective""]
}

 	","['comparitive', 'adjective']","{
  ""Properties"": [""comparitive"", ""adjective""]
}

 	","['comparitive', 'adjective']","{
  ""Properties"": [""comparitive"", ""adjective""]
}

 	","['comparitive', 'adjective']",1,"['comparitive', 'adjective']",0.0,0.0,gpt doesn't provide explanation,['comparitive'],,noun,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The given sentence contains a noun clause. The clause 'Where President Obama refused to provide serious weapons to the Ukrainians to help them defend themselves' functions as a noun clause. It acts as the object of the verb 'consider' and provides additional information about the specific steps President Trump has taken against Russia.""
}",['noun']
956,[6],Nothing good can be said about his four years of sanctimony and incompetence.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparitive clause using the conjunction 'about' to compare 'his four years' with something else, suggesting a lack of positive attributes.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The comparative clause 'more than' is used to compare his four years to something else, suggesting a negative evaluation.""
}",['comparitive'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The sentence contains a relative clause 'of sanctimony and incompetence' using the relative pronoun 'his' to modify 'four years'.""
}",['adjective'],False,"{
  ""Properties"": [""adjective""]
}",['adjective'],"{
  ""Properties"": [""adjective""]
}",['adjective'],"{
  ""Properties"": [""adjective""]
}

  ",['adjective'],1,['adjective'],1.0,0.0,gpt finding things which aren't there,[],,subordinate,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The given sentence does not contain any subordinate clauses. A subordinate clause typically begins with a subordinating conjunction, which introduces a dependent clause that cannot stand alone as a complete sentence. In the provided sentence, 'Nothing good can be said about his four years of sanctimony and incompetence,' there are no subordinating conjunctions or dependent clauses that suggest a causal connection or subordination."" 
}",[]
956,[6],Nothing good can be said about his four years of sanctimony and incompetence.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparitive clause using the conjunction 'about' to compare 'his four years' with something else, suggesting a lack of positive attributes.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The comparative clause 'more than' is used to compare his four years to something else, suggesting a negative evaluation.""
}",['comparitive'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The sentence contains a relative clause 'of sanctimony and incompetence' using the relative pronoun 'his' to modify 'four years'.""
}",['adjective'],False,"{
  ""Properties"": [""adjective""]
}",['adjective'],"{
  ""Properties"": [""adjective""]
}",['adjective'],"{
  ""Properties"": [""adjective""]
}

  ",['adjective'],1,['adjective'],1.0,0.0,gpt finding things which aren't there,[],,conditional,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'Nothing good can be said about his four years of sanctimony and incompetence.' does not contain any conditional clauses. A conditional clause typically begins with 'if' and expresses a condition that must be met for the main clause to occur. In the given sentence, there is no 'if' clause or any expression of a condition, so it does not contain a conditional clause.""
}",[]
