sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,Unnamed: 28,propertygpt-4o-mini,resgpt-4o-mini_0.0_V4,propertygpt-4o-mini_0.0_V4
214,[1],"""One woman (was) screaming through my door that I should be killed and I should die,"" he told reporters at Friday's news conference.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'One woman' serves as an appositive, renaming the noun 'screaming'. It also functions as a resumptive modifier by repeating the noun it modifies ('woman').""
}","['appositives', 'resumptive_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'One woman' serves as an appositive, renaming the noun 'screaming' and providing additional information about it.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'One woman' serves as an appositive, renaming or clarifying the noun 'screaming.'""
}",['appositives'],False,"{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'One woman' is repeated in the clause 'screaming through my door that I should be killed and I should die,' serving as a resumptive modifier.""
}",['resumptive_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'One woman' renames or identifies the noun 'screaming,' making it an appositive construction.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'One woman' renames or identifies the noun 'screaming' and provides additional information about it.""
}",['appositives'],0,['appositives'],1.0,0.0,GPT explanation males no sense,[],,appositives,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any appositives. An appositive is a noun or noun phrase that renames another noun right beside it. In the given sentence, there are no phrases that rename or provide additional information about a noun in this manner. The structure of the sentence focuses on the action and the reported speech rather than on renaming nouns.""
}",[]
214,[1],"""One woman (was) screaming through my door that I should be killed and I should die,"" he told reporters at Friday's news conference.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'One woman' serves as an appositive, renaming the noun 'screaming'. It also functions as a resumptive modifier by repeating the noun it modifies ('woman').""
}","['appositives', 'resumptive_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'One woman' serves as an appositive, renaming the noun 'screaming' and providing additional information about it.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'One woman' serves as an appositive, renaming or clarifying the noun 'screaming.'""
}",['appositives'],False,"{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'One woman' is repeated in the clause 'screaming through my door that I should be killed and I should die,' serving as a resumptive modifier.""
}",['resumptive_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'One woman' renames or identifies the noun 'screaming,' making it an appositive construction.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'One woman' renames or identifies the noun 'screaming' and provides additional information about it.""
}",['appositives'],0,['appositives'],1.0,0.0,GPT explanation males no sense,[],,absolute construction,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any absolute constructions. An absolute construction typically consists of a noun and a participle or a noun and a modifier that provides additional information about the noun, but it is grammatically independent from the main clause. In the given sentence, there are no phrases that fit this definition; instead, it contains a direct statement about an action without any noun phrases that modify a noun in an absolute manner.""
}",[]
214,[1],"""One woman (was) screaming through my door that I should be killed and I should die,"" he told reporters at Friday's news conference.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'One woman' serves as an appositive, renaming the noun 'screaming'. It also functions as a resumptive modifier by repeating the noun it modifies ('woman').""
}","['appositives', 'resumptive_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'One woman' serves as an appositive, renaming the noun 'screaming' and providing additional information about it.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'One woman' serves as an appositive, renaming or clarifying the noun 'screaming.'""
}",['appositives'],False,"{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'One woman' is repeated in the clause 'screaming through my door that I should be killed and I should die,' serving as a resumptive modifier.""
}",['resumptive_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'One woman' renames or identifies the noun 'screaming,' making it an appositive construction.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'One woman' renames or identifies the noun 'screaming' and provides additional information about it.""
}",['appositives'],0,['appositives'],1.0,0.0,GPT explanation males no sense,[],,resumptive modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any phrases built on nouns that can be categorized as resumptive modifiers. A resumptive modifier typically involves repeating a noun to provide additional information or clarification about it. In this case, the sentence describes an action and a statement made by a woman without repeating or modifying a noun in the manner described in the definition of a resumptive modifier.""
}",[]
214,[1],"""One woman (was) screaming through my door that I should be killed and I should die,"" he told reporters at Friday's news conference.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'One woman' serves as an appositive, renaming the noun 'screaming'. It also functions as a resumptive modifier by repeating the noun it modifies ('woman').""
}","['appositives', 'resumptive_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'One woman' serves as an appositive, renaming the noun 'screaming' and providing additional information about it.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'One woman' serves as an appositive, renaming or clarifying the noun 'screaming.'""
}",['appositives'],False,"{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'One woman' is repeated in the clause 'screaming through my door that I should be killed and I should die,' serving as a resumptive modifier.""
}",['resumptive_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'One woman' renames or identifies the noun 'screaming,' making it an appositive construction.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'One woman' renames or identifies the noun 'screaming' and provides additional information about it.""
}",['appositives'],0,['appositives'],1.0,0.0,GPT explanation males no sense,[],,summative modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any phrases built on nouns that summarize or generalize a preceding clause or phrase. It primarily consists of a direct quote and does not include a noun phrase that serves as a summative modifier, as defined in the context given.""
}",[]
219,[1],"While Iran told the U.N. nuclear watchdog agency on Tuesday that it plans only to increase enrichment within limits set by 2015 deal, the announcement came with threats from a top Iranian official that the activities could be quickly expanded.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' renames and provides additional information about the noun 'threats'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' is an appositive, renaming the noun 'official'. It provides additional information about the noun and helps specify which official is being referred to.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' renames and provides additional information about 'threats' in the sentence.""
}",['appositives'],True,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' is an appositive, renaming the noun 'official' and providing additional information about it.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' is an appositive, renaming the noun 'threats' that it modifies.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' is an appositive, renaming and providing additional information about the noun 'official'.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,appositives,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence does not contain any appositives, which are phrases that rename or provide additional information about a noun. In the provided sentence, there are no instances where a noun is followed by a phrase that renames it, such as 'Iran, a country in the Middle East' or similar constructions. The sentence primarily consists of clauses and phrases that do not serve the function of appositives.""
}",[]
219,[1],"While Iran told the U.N. nuclear watchdog agency on Tuesday that it plans only to increase enrichment within limits set by 2015 deal, the announcement came with threats from a top Iranian official that the activities could be quickly expanded.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' renames and provides additional information about the noun 'threats'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' is an appositive, renaming the noun 'official'. It provides additional information about the noun and helps specify which official is being referred to.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' renames and provides additional information about 'threats' in the sentence.""
}",['appositives'],True,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' is an appositive, renaming the noun 'official' and providing additional information about it.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' is an appositive, renaming the noun 'threats' that it modifies.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' is an appositive, renaming and providing additional information about the noun 'official'.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,absolute construction,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any absolute constructions. An absolute construction typically consists of a noun and a participle or a noun and a modifier that provides additional information but is grammatically independent from the main clause. In the given sentence, all phrases are either part of the main clause or dependent clauses, and there are no phrases that fit the definition of an absolute construction.""
}",[]
219,[1],"While Iran told the U.N. nuclear watchdog agency on Tuesday that it plans only to increase enrichment within limits set by 2015 deal, the announcement came with threats from a top Iranian official that the activities could be quickly expanded.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' renames and provides additional information about the noun 'threats'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' is an appositive, renaming the noun 'official'. It provides additional information about the noun and helps specify which official is being referred to.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' renames and provides additional information about 'threats' in the sentence.""
}",['appositives'],True,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' is an appositive, renaming the noun 'official' and providing additional information about it.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' is an appositive, renaming the noun 'threats' that it modifies.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' is an appositive, renaming and providing additional information about the noun 'official'.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,resumptive modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence does not contain any phrases built on nouns that repeat the noun they modify, which is the defining characteristic of resumptive modifiers. Instead, it presents a straightforward narrative without the use of such constructions.""
}",[]
219,[1],"While Iran told the U.N. nuclear watchdog agency on Tuesday that it plans only to increase enrichment within limits set by 2015 deal, the announcement came with threats from a top Iranian official that the activities could be quickly expanded.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' renames and provides additional information about the noun 'threats'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' is an appositive, renaming the noun 'official'. It provides additional information about the noun and helps specify which official is being referred to.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' renames and provides additional information about 'threats' in the sentence.""
}",['appositives'],True,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' is an appositive, renaming the noun 'official' and providing additional information about it.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' is an appositive, renaming the noun 'threats' that it modifies.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' is an appositive, renaming and providing additional information about the noun 'official'.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,summative modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence does not contain any phrases built on nouns that summarize or generalize a preceding clause or phrase. It primarily consists of a complex structure detailing Iran's communication with the U.N. and the associated threats, without a noun phrase that serves as a summative modifier.""
}",[]
243,[2 6],Women everywhere should be furious.,Phrases_built_on_nouns,[],[],[],True,[],"{
    ""Properties"": [""summative modifier""],
    ""Explanation"": ""The phrase 'Women everywhere should be furious' can be seen as a summative modifier summarizing or generalizing the sentiment of the preceding clause or phrase.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Women everywhere should be furious' acts as a summative modifier, summarizing or generalizing the sentiment of the preceding statement.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'women everywhere should be furious' can be considered a summative modifier as it summarizes or generalizes the sentiment of the preceding clause.""
}",['summative_modifier'],True,"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Women everywhere should be furious' can be seen as a summative modifier summarizing the sentiment of the preceding clause.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Women everywhere should be furious' is a summative modifier as it summarizes or generalizes the sentiment of the preceding clause or phrase.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Women everywhere should be furious' acts as a summative modifier, summarizing or generalizing the sentiment of the preceding clause.""
}",['summative_modifier'],1,['summative_modifier'],1.0,0.0,,[],,appositives,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'Women everywhere should be furious' does not contain any appositives. An appositive is a noun or noun phrase that renames another noun right beside it, such as 'Botswana, a landlocked nation.' In the given sentence, there are no phrases that rename or provide additional information about a noun; it simply states a sentiment about women.""
}",[]
243,[2 6],Women everywhere should be furious.,Phrases_built_on_nouns,[],[],[],True,[],"{
    ""Properties"": [""summative modifier""],
    ""Explanation"": ""The phrase 'Women everywhere should be furious' can be seen as a summative modifier summarizing or generalizing the sentiment of the preceding clause or phrase.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Women everywhere should be furious' acts as a summative modifier, summarizing or generalizing the sentiment of the preceding statement.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'women everywhere should be furious' can be considered a summative modifier as it summarizes or generalizes the sentiment of the preceding clause.""
}",['summative_modifier'],True,"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Women everywhere should be furious' can be seen as a summative modifier summarizing the sentiment of the preceding clause.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Women everywhere should be furious' is a summative modifier as it summarizes or generalizes the sentiment of the preceding clause or phrase.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Women everywhere should be furious' acts as a summative modifier, summarizing or generalizing the sentiment of the preceding clause.""
}",['summative_modifier'],1,['summative_modifier'],1.0,0.0,,[],,absolute construction,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'Women everywhere should be furious' does not contain any phrases built on nouns that can be categorized as absolute constructions. An absolute construction typically consists of a noun and a participle or a noun phrase that provides additional information about the noun, often indicating a circumstance or condition. In this sentence, there are no such constructions present; it is a straightforward declarative sentence without any modifying phrases.""
}",[]
243,[2 6],Women everywhere should be furious.,Phrases_built_on_nouns,[],[],[],True,[],"{
    ""Properties"": [""summative modifier""],
    ""Explanation"": ""The phrase 'Women everywhere should be furious' can be seen as a summative modifier summarizing or generalizing the sentiment of the preceding clause or phrase.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Women everywhere should be furious' acts as a summative modifier, summarizing or generalizing the sentiment of the preceding statement.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'women everywhere should be furious' can be considered a summative modifier as it summarizes or generalizes the sentiment of the preceding clause.""
}",['summative_modifier'],True,"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Women everywhere should be furious' can be seen as a summative modifier summarizing the sentiment of the preceding clause.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Women everywhere should be furious' is a summative modifier as it summarizes or generalizes the sentiment of the preceding clause or phrase.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Women everywhere should be furious' acts as a summative modifier, summarizing or generalizing the sentiment of the preceding clause.""
}",['summative_modifier'],1,['summative_modifier'],1.0,0.0,,[],,resumptive modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'Women everywhere should be furious' does not contain any phrases built on nouns that repeat the noun they modify. A resumptive modifier would involve a noun being repeated in a way that adds clarification or emphasis, which is not present in this sentence.""
}",[]
243,[2 6],Women everywhere should be furious.,Phrases_built_on_nouns,[],[],[],True,[],"{
    ""Properties"": [""summative modifier""],
    ""Explanation"": ""The phrase 'Women everywhere should be furious' can be seen as a summative modifier summarizing or generalizing the sentiment of the preceding clause or phrase.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Women everywhere should be furious' acts as a summative modifier, summarizing or generalizing the sentiment of the preceding statement.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'women everywhere should be furious' can be considered a summative modifier as it summarizes or generalizes the sentiment of the preceding clause.""
}",['summative_modifier'],True,"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Women everywhere should be furious' can be seen as a summative modifier summarizing the sentiment of the preceding clause.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Women everywhere should be furious' is a summative modifier as it summarizes or generalizes the sentiment of the preceding clause or phrase.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Women everywhere should be furious' acts as a summative modifier, summarizing or generalizing the sentiment of the preceding clause.""
}",['summative_modifier'],1,['summative_modifier'],1.0,0.0,,[],,summative modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'Women everywhere should be furious' does not contain any phrases built on nouns that summarize or generalize a preceding clause or phrase. It is a straightforward statement expressing an opinion without any additional noun-based summarization.""
}",[]
244,[2],"Why not, one could say, since the Church is ready to bless nearly everything on the earth?",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'since the Church is ready to bless nearly everything on the earth' summarizes or generalizes the preceding clause 'Why not, one could say'.""
}",['summative_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'since the Church is ready to bless nearly everything on the earth' renames and provides more information about 'the Church'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'one could say' renames 'Why not' and functions as an appositive by providing additional information.""
}",['appositives'],False,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the Church' is followed by an appositive 'ready to bless nearly everything on the earth' which renames and further describes the Church.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'since the Church is ready to bless nearly everything on the earth' renames or explains the noun 'one' in the sentence, making it an appositive construction.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the Church' is followed by an appositive 'ready to bless nearly everything on the earth', which renames and further describes the noun 'the Church'.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,appositives,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any appositives. An appositive is a noun or noun phrase that renames another noun right beside it. In the given sentence, there are no instances where a noun is followed by a phrase that renames it. The structure of the sentence does not include any examples like 'Botswana, a landlocked nation' where a noun is directly followed by a renaming phrase.""
}",[]
244,[2],"Why not, one could say, since the Church is ready to bless nearly everything on the earth?",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'since the Church is ready to bless nearly everything on the earth' summarizes or generalizes the preceding clause 'Why not, one could say'.""
}",['summative_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'since the Church is ready to bless nearly everything on the earth' renames and provides more information about 'the Church'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'one could say' renames 'Why not' and functions as an appositive by providing additional information.""
}",['appositives'],False,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the Church' is followed by an appositive 'ready to bless nearly everything on the earth' which renames and further describes the Church.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'since the Church is ready to bless nearly everything on the earth' renames or explains the noun 'one' in the sentence, making it an appositive construction.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the Church' is followed by an appositive 'ready to bless nearly everything on the earth', which renames and further describes the noun 'the Church'.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,absolute construction,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any phrases built on nouns that can be categorized as absolute constructions. An absolute construction typically consists of a noun and a modifier, which provides additional information but is grammatically independent from the main clause. In the given sentence, there are no such constructions present; it primarily consists of a main clause without any noun phrases that function in this way.""
}",[]
244,[2],"Why not, one could say, since the Church is ready to bless nearly everything on the earth?",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'since the Church is ready to bless nearly everything on the earth' summarizes or generalizes the preceding clause 'Why not, one could say'.""
}",['summative_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'since the Church is ready to bless nearly everything on the earth' renames and provides more information about 'the Church'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'one could say' renames 'Why not' and functions as an appositive by providing additional information.""
}",['appositives'],False,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the Church' is followed by an appositive 'ready to bless nearly everything on the earth' which renames and further describes the Church.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'since the Church is ready to bless nearly everything on the earth' renames or explains the noun 'one' in the sentence, making it an appositive construction.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the Church' is followed by an appositive 'ready to bless nearly everything on the earth', which renames and further describes the noun 'the Church'.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,resumptive modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any phrases built on nouns that can be categorized as resumptive modifiers. A resumptive modifier typically involves repeating a noun to provide additional information or clarification about it, as seen in the example given. In the sentence in question, there are no instances of a noun being repeated in this manner; instead, it presents a general statement about the Church without any noun repetition.""
}",[]
244,[2],"Why not, one could say, since the Church is ready to bless nearly everything on the earth?",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'since the Church is ready to bless nearly everything on the earth' summarizes or generalizes the preceding clause 'Why not, one could say'.""
}",['summative_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'since the Church is ready to bless nearly everything on the earth' renames and provides more information about 'the Church'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'one could say' renames 'Why not' and functions as an appositive by providing additional information.""
}",['appositives'],False,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the Church' is followed by an appositive 'ready to bless nearly everything on the earth' which renames and further describes the Church.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'since the Church is ready to bless nearly everything on the earth' renames or explains the noun 'one' in the sentence, making it an appositive construction.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the Church' is followed by an appositive 'ready to bless nearly everything on the earth', which renames and further describes the noun 'the Church'.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,summative modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence does not contain any phrases built on nouns that summarize or generalize a preceding clause or phrase. The phrase 'one could say' does not function as a summative modifier, and there are no noun phrases that encapsulate or summarize the preceding content in the context provided.""
}",[]
245,[2],"I am sure there are many many others, too, who think alike, but whom I do not know.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'many many others' functions as a resumptive modifier by repeating and clarifying the noun 'others' that it modifies.""
}",['resumptive_modifier'],"{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'many many others' repeats and emphasizes the noun 'others,' serving as a resumptive modifier.""
}",['resumptive_modifier'],"{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'many many others,' is a resumptive modifier, as it repeats and elaborates on the noun 'others' in the previous clause.""
}",['resumptive_modifier'],True,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'many many others' renames or identifies the group of people being referred to, similar to an appositive construction.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'many many others' renames or identifies the noun 'people' in the sentence, making it an appositive.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'many many others' renames or identifies the group of people who think alike, serving as an appositive to the noun 'others'.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,appositives,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any appositives. An appositive is a noun or noun phrase that renames another noun right beside it. In the given sentence, there are no instances where a noun is followed by a phrase that renames it. The structure of the sentence does not include any examples like 'Botswana, a landlocked nation' where a noun is directly followed by a descriptive phrase that provides additional information about it.""
}",[]
245,[2],"I am sure there are many many others, too, who think alike, but whom I do not know.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'many many others' functions as a resumptive modifier by repeating and clarifying the noun 'others' that it modifies.""
}",['resumptive_modifier'],"{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'many many others' repeats and emphasizes the noun 'others,' serving as a resumptive modifier.""
}",['resumptive_modifier'],"{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'many many others,' is a resumptive modifier, as it repeats and elaborates on the noun 'others' in the previous clause.""
}",['resumptive_modifier'],True,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'many many others' renames or identifies the group of people being referred to, similar to an appositive construction.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'many many others' renames or identifies the noun 'people' in the sentence, making it an appositive.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'many many others' renames or identifies the group of people who think alike, serving as an appositive to the noun 'others'.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,absolute construction,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any absolute constructions. An absolute construction typically consists of a noun and a participle or a noun and a modifier that provides additional information about the noun, often set off by commas. In the given sentence, there are no phrases that fit this structure; instead, it primarily consists of a main clause and a relative clause without any noun phrases that modify a noun in an absolute manner.""
}",[]
