sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth
446,[4],"To eradicate these, Muslims are required to wage war until there exists none of it in the world, and the only religion is that of Allah.",Series,[],[],[],TRUE,[],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The statement suggests a chain of causality, with the idea that by waging war, Muslims can eradicate a certain thing until only the religion of Allah exists.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The sentence suggests a chain of causality, with the idea of eradicating something leading to the establishment of a desired state.""
}",['gradatio'],"{
  ""Properties"": [""gradatio"", ""asyndeton""],
  ""Explanation"": ""The text uses a form of gradatio as it suggests a chain of causality: to eradicate these, Muslims are required to wage war until there exists none of it in the world. Additionally, it uses asyndeton by omitting conjunctions when listing the actions: wage war until there exists none of it in the world, and the only religion is that of Allah.""
}","['gradatio', 'asyndenton']",FALSE,"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The sentence presents a chain of causality, suggesting that the eradication of something is a prerequisite for the establishment of a specific religious state.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'to eradicate', 'none of it', and 'the only religion' suggests a gradatio, a list of items with overlapping, suggesting a chain of causality.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'to eradicate', 'none of it', and 'the only religion' suggests a chain of causality or progression towards a specific outcome.""
}",['gradatio'],1,['gradatio'],,,,
474,[4 9],This leftwing witch hunt has been ongoing since day one of Trump’s presidency in order to impair and impede his ability to get the job done.,Series,[],[],[],TRUE,[],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'impair and impede' suggests a gradatio, where the items listed overlap and suggest a chain of causality.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The text uses a chain of causality by listing the actions of the leftwing as targeting Trump's presidency to impair and impede his ability to get the job done, suggesting a progression of events.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The sentence suggests a chain of causality with the use of 'since day one' to imply that the leftwing witch hunt has been ongoing, in order to impair and impede Trump's ability to get the job done.""
}",['gradatio'],TRUE,"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'impair and impede' suggests a chain of causality, indicating a gradatio structure.""
}",['gradatio'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'impair', 'impede', and 'his ability' suggests a polysyndeton in the sentence.""
}",['polysyndenton'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'impair and impede' suggests a chain of causality, making it an example of gradatio.""
}",['gradatio'],0,['gradatio'],,,,
476,[4],The former recognizes that an armed populace is a threat to any tyrant and pushes for gun control out of self-preservation.,Series,[],[],[],TRUE,[],"{
  ""Properties"": [""polysyndeton""],
  ""Explanation"": ""The use of the coordinating conjunction 'and' between 'recognizes', 'armed populace', 'threat to any tyrant', and 'pushes for gun control' creates a polysyndeton structure in the sentence.""
}",['polysyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without using any conjunctions, creating a sense of urgency and directness.""
}",['asyndenton'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The statement presents a chain of causality, suggesting that the former's push for gun control is a result of recognizing the threat posed by an armed populace.""
}",['gradatio'],FALSE,"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of 'and' between 'armed populace' and 'tyrant' suggests a polysyndeton, indicating a series of connected ideas or concepts.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'armed populace is a threat to any tyrant' and 'pushes for gun control out of self-preservation' demonstrates polysyndenton.""
}",['polysyndenton'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The statement presents a chain of causality, suggesting that the recognition of an armed populace as a threat leads to the push for gun control out of self-preservation.""
}",['gradatio'],0,['polysyndenton'],,,,
515,[5 8 4],"Wicked men in the sight of God are those who have the knowledge of what to do when it comes to the right, but over and over again, they turn their shoulders and choose the wrong, through tolerance and apathy Americans are bringing upon themselves destruction (Deuteronomy 30:19) that will not be reversed, which leaves no alternative as to why God judges and is judging America today (Deuteronomy 28:63).",Series,[],[],[],TRUE,[],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The text contains a gradatio as it lists a chain of causality or progression of events, presenting a sequence of actions that lead to a specific outcome.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The text demonstrates the rhetorical device of gradatio by listing a sequence of actions and consequences, suggesting a chain of causality: knowledge leading to choosing wrong, tolerance leading to destruction, and judgment by God as a consequence.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The text exhibits gradatio by presenting a chain of causality, linking the knowledge of what is right, to choosing the wrong, to bringing destruction upon themselves, and ultimately to God's judgment of America.""
}",['gradatio'],TRUE,"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The text uses gradatio by listing a chain of causality: knowledge of what to do, turning shoulders, choosing wrong, tolerance, apathy, bringing destruction, and God's judgment.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The text contains a gradatio, as it lists a chain of causality: knowledge of what to do, turning shoulders, choosing wrong, tolerance, apathy, leading to destruction, and ultimately God's judgment.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The text uses gradatio by listing a chain of causality: knowledge of what to do, turning shoulders, choosing wrong, tolerance, apathy, bringing destruction, and God's judgment.""
}",['gradatio'],1,['gradatio'],,,,
532,[5 8],"While we may never know what actually happened during the Las Vegas Massacre, the fact remains that the official story has been proven, time and time again, to be absolutely false and in fact nothing more than a pathetic attempt at a cover-up.",Series,[],[],[],TRUE,[],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of 'and' between 'proven, time and time again, to be absolutely false' suggests the polysyndeton property."" 
}",['polysyndenton'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'time and time again' implicitly lumps all the instances of the official story being proven false into the same category, creating a sense of cumulative evidence.""
}",['bracketing'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'time and time again' suggests a chain of causality, indicating a gradatio in the argument.""
}",['gradatio'],FALSE,"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The text uses gradatio by listing 'proven false' and 'pathetic attempt at a cover-up' in a way that suggests a chain of causality.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The text presents a chain of causality by listing the progression from the official story being false to it being a cover-up, suggesting a sequence of events.""
}",['gradatio'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of 'and' between 'absolutely false' and 'in fact nothing more than a pathetic attempt at a cover-up' demonstrates polysyndenton.""
}",['polysyndenton'],0,['gradatio'],,,,
576,[5 9],So seriously that J Street can't decide what to do about a politician who defends a Hitler-lover and raises the Jewish Question.,Series,[],[],[],TRUE,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'and' is omitted before the last item in the list, creating an asyndeton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'and' between 'Hitler-lover' and 'raises the Jewish Question' is omitted, creating an asyndeton structure.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses an asyndeton by listing items without the use of any conjunctions.""
}",['asyndenton'],TRUE,"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing the actions without any conjunctions, creating a sense of urgency and directness.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],1,['asyndenton'],,,,
595,[9 5],The four page email begins with Murillo claiming she and others at Google were engaged in non-partisan activities not designed to help any one candidate or another—only to undercut her own commentary in later passages in the emails by openly admitting the entire effort to boost Latino turnout using Google products with official company resources was to elect Clinton over Trump.,Series,[],[],[],TRUE,[],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of 'and' between 'Latino turnout' and 'using Google products' exhibits polysyndeton, indicating a continuation and linking of the listed items.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The sentence uses the polysyndenton technique by repeatedly using the conjunction 'and' to list the activities and intentions mentioned in the email.""
}",['polysyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The text uses asyndeton to list the activities engaged in by Murillo, with no conjunctions separating the list of non-partisan activities and the subsequent commentary on boosting Latino turnout using Google products.""
}",['asyndenton'],FALSE,"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing the actions 'claiming', 'engaged', 'designed', 'admitting' without any conjunctions between them.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence 'only to undercut her own commentary in later passages in the emails by openly admitting' uses asyndenton to list the actions without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing multiple actions without using any conjunctions between them: 'claiming she and others at Google were engaged in non-partisan activities not designed to help any one candidate or another—only to undercut her own commentary in later passages in the emails by openly admitting the entire effort to boost Latino turnout using Google products with official company resources was to elect Clinton over Trump.'""
}",['asyndenton'],1,['asyndenton'],,,,
650,[5 8],She offered no evidence — nor was asked for any — to back her grave allegations.,Series,[],[],[],TRUE,[],"{
  ""Properties"": [
    ""asyndeton""
  ],
  ""Explanation"": ""The use of 'nor' without any conjunction before it creates an asyndeton in the sentence.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of the dash instead of a conjunction ('or') creates an asyndenton, listing two items without a conjunction.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'nor' in the sentence indicates asyndeton, where there is no use of conjunctions between the listed items.""
}",['asyndenton'],TRUE,"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'nor' without any conjunction before it indicates the use of asyndeton in the sentence.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'nor' without any conjunctions between the items 'evidence' and 'was asked for any' indicates the presence of asyndeton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'nor' without any conjunctions between the items 'evidence' and 'was asked for any' indicates the presence of asyndeton.""
}",['asyndenton'],1,['asyndenton'],,,,
659,[5],"“Under these circumstances, we did not have confidence that Strzok’s decision to prioritize the Russia investigation over following up on the Midyear-related investigative lead discovered on the Weiner laptop was free from bias,” the report said.",Series,[],[],[],TRUE,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without using any conjunctions ('to prioritize the Russia investigation over following up on the Midyear-related investigative lead discovered on the Weiner laptop').""
}",['asyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'that' between 'prioritize the Russia investigation' and 'following up on the Midyear-related investigative lead' indicates the presence of polysyndeton.""
}",['polysyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses an asyndeton to list the reasons for not having confidence in Strzok’s decision.""
}",['asyndenton'],FALSE,"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses asyndeton by listing items without any conjunctions ('prioritize the Russia investigation over following up on the Midyear-related investigative lead discovered on the Weiner laptop').""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses asyndeton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses asyndeton by listing items without using any conjunctions.""
}",['asyndenton'],1,['asyndenton'],,,,
747,[9 5],"And finally, in a bizarre tweet, Greenwald opined, “I hope the story [maligning Assange] turns out true” – apparently because maintenance of the Guardian’s reputation is more important than Assange’s fate and the right of journalists to dig up embarrassing secrets without fear of being imprisoned.",Series,[],[],[],TRUE,[],"{
  ""Properties"": [""polysyndeton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'Assange’s fate', 'the right of journalists', and 'being imprisoned' creates a polysyndeton in the sentence.""
}",['polysyndenton'],"{
  ""Properties"": [
    ""asyndenton""
  ],
  ""Explanation"": ""The sentence uses asyndeton by listing items without using any conjunctions, such as 'and' or 'or.'""
}",['asyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'Assange's fate' and 'the right of journalists' indicates polysyndenton in the listing of these items.""
}",['polysyndenton'],FALSE,"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'Assange’s fate' and 'the right of journalists' qualifies this as an example of polysyndenton.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'Assange’s fate' and 'the right of journalists' qualifies the text as an example of polysyndenton.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'Assange’s fate' and 'the right of journalists' qualifies as polysyndenton.""
}",['polysyndenton'],1,['polysyndenton'],,,,
748,[5 9],"Rather than being the reason for the Guardian violating basic journalistic standards and ethics, the paper’s hatred of Assange is a symptom of a deeper malaise in the Guardian and the wider corporate media.",Series,[],[],[],TRUE,[],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'violating', 'hatred', and 'malaise' suggests a chain of causality, indicating the presence of gradatio.""
}",['gradatio'],"{
  ""Properties"": [
    ""gradatio""
  ],
  ""Explanation"": ""The use of 'deeper malaise in the Guardian and the wider corporate media' suggests a chain of causality, indicating a gradatio in the example text.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'deeper malaise' suggests a chain of causality, showing a progression from a broader issue within the Guardian and wider media to the specific issue of the paper's hatred of Assange.""
}",['gradatio'],TRUE,"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The sentence presents a chain of causality, suggesting that the Guardian's hatred of Assange is a symptom of a deeper malaise in the Guardian and the wider corporate media.""
}",['gradatio'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'Guardian', 'journalistic standards', and 'ethics' suggests polysyndenton in the sentence.""
}",['polysyndenton'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The sentence presents a chain of causality, suggesting that the Guardian's hatred of Assange is a symptom of a deeper malaise in the Guardian and the wider corporate media.""
}",['gradatio'],0,['gradatio'],,,,
751,[5 9],"The Guardian has painted social media chiefly as a platform overrun by Russian trolls, arguing that this should justify ever-tighter restrictions that have so far curbed critical voices of the dissident left more than the right.",Series,[],[],[],TRUE,[],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The text uses bracketing by lumping together 'critical voices of the dissident left' and 'the right' as distinct categories affected by the ever-tighter restrictions on social media.""
}",['bracketing'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The sentence uses 'and' to connect the ideas of 'Russian trolls', 'ever-tighter restrictions', and 'curbed critical voices', which reflects the polysyndenton property.""
}",['polysyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'chiefly as a platform overrun by Russian trolls' followed by 'arguing that this should justify ever-tighter restrictions' creates a sense of urgency and directness, characteristic of asyndeton.""
}",['asyndenton'],FALSE,"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The text uses polysyndenton by using the conjunction 'and' between 'Russian trolls', 'ever-tighter restrictions', and 'critical voices of the dissident left'.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The sentence uses the conjunction 'that' to link the different parts of the argument, creating a polysyndeton effect.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The sentence uses the polysyndenton technique by using the conjunction 'that' between the listed items 'Russian trolls' and 'ever-tighter restrictions'.""
}",['polysyndenton'],1,['polysyndenton'],,,,
804,[5],"Las Vegas police said Friday that the gunman who opened fire on a country music festival far below his hotel suite did not shoot a security guard six minutes before that rampage, contradicting a timeline they had offered earlier this week….",Series,[],[],[],TRUE,[],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The text uses bracketing to group together the actions of the gunman: opening fire on a country music festival and not shooting a security guard six minutes before that rampage.""
}",['bracketing'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The sentence uses the polysyndenton property by using the conjunction 'that' to join clauses and list chronological events: 'opened fire...did not shoot...contradicting.'""
}",['polysyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence contains a list of actions without using any conjunctions, such as '...open fire...did not shoot...contradicting...'""
}",['asyndenton'],FALSE,"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing the actions of the Las Vegas police without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing the actions of the Las Vegas police without any conjunctions, creating a sense of urgency and directness.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses asyndeton by listing the actions of the Las Vegas police without using any conjunctions between them.""
}",['asyndenton'],1,['asyndenton'],,,,
812,[5],This Guardian Fake News Story Proves That The Media Can't Be Trusted,Series,[],[],[],TRUE,[],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The headline uses 'The Guardian, Fake News Story, Proves, Media, Can't Be Trusted' without any conjunctions, demonstrating asyndeton.""
}",['asyndenton'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'The Media' lumps together all news outlets into one category, implying a lack of trustworthiness across the board.""
}",['bracketing'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The text implicitly lumps The Guardian and other media into the same category of untrustworthy sources.""
}",['bracketing'],FALSE,"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'The Guardian' and 'fake news' in the same sentence implicitly lumps them together as untrustworthy sources.""
}",['bracketing'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'The Guardian' and 'Fake News Story' in the title implicitly lumps them together as untrustworthy, demonstrating bracketing.""
}",['bracketing'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'The Guardian' and 'fake news' in the headline implicitly lumps them together as untrustworthy sources, demonstrating bracketing.""
}",['bracketing'],1,['bracketing'],,,,
848,[5],Judge: I don’t understand why the witness is having such trouble with the question.,Series,[],[],[],TRUE,[],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of 'and' between 'understand', 'the witness', and 'having trouble' demonstrates the polysyndenton property.""
}",['polysyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence contains a series of actions ('understand', 'having', 'trouble') listed without any conjunctions, using asyndeton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence lists the speaker's actions without using any conjunctions, as in 'I came, I saw, I conquered.'""
}",['asyndenton'],FALSE,"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing the items 'understand', 'witness', and 'trouble' without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing the reasons without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing the reasons without using any conjunctions.""
}",['asyndenton'],1,['asyndenton'],,,,
852,[5],"On top of that, we have questions as to whether the body was even that of Stephen Paddock, given the fact that certain elements of the Paddock in the preliminary police report, which mentioned the autopsy, are apparently at odds with the Paddock of other documentation.",Series,[],[],[],TRUE,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses the 'I came, I saw, I conquered' structure with 'given the fact that certain elements of the Paddock in the preliminary police report, which mentioned the autopsy, are apparently at odds with the Paddock of other documentation.'""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without using any conjunctions, creating a fast-paced and emphatic effect.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without any conjunctions, creating a fast-paced and assertive tone.""
}",['asyndenton'],TRUE,"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'and' is omitted when listing the elements of the preliminary police report, the autopsy, and other documentation.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'given the fact that' without any conjunctions between the elements of the list qualifies as asyndeton.""
}",['asyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'as well as' between 'questions' and 'whether' qualifies as polysyndenton.""
}",['polysyndenton'],0,['asyndenton'],,,,
863,[5],Capitol Police didn’t make arrests despite numerous red flags and then ‘inadvertently’ gave evidence to defense attorneys that was supposed to go to prosecutors,Series,[],[],[],TRUE,[],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'and then' without any conjunction between 'numerous red flags' and 'inadvertently' indicates a lack of conjunctions when listing items, suggesting the use of asyndeton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'and then' without any conjunction before 'inadvertently' indicates the absence of conjunctions when listing items, suggesting the presence of asyndeton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'and then' suggests an asyndeton, as there are no conjunctions used between the listed items.""
}",['asyndenton'],TRUE,"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'and then' without any conjunction between 'arrests' and 'inadvertently' indicates the use of asyndenton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'and then' without any conjunction between 'arrests' and 'inadvertently' indicates the presence of asyndeton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'and then' without any conjunction between 'numerous red flags' and 'inadvertently' indicates the presence of asyndeton in the text.""
}",['asyndenton'],1,['asyndenton'],,,,
866,[6],A West Virginia school has come under fire for instructing junior high students to write the Islamic profession of faith ostensibly to practice calligraphy.,Series,[],[],[],TRUE,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing the items (Islamic profession of faith) without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'the Islamic profession of faith' implicitly lumps it together with other religious practices under the category of calligraphy exercises.""
}",['bracketing'],"{
  ""Properties"": [
    ""asyndeton""
  ],
  ""Explanation"": ""The use of 'the Islamic profession of faith' and 'ostensibly to practice calligraphy' without any conjunction suggests an asyndeton in the text.""
}",['asyndenton'],FALSE,"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing the items 'write', 'Islamic profession of faith', and 'practice calligraphy' without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing the items 'instructing junior high students to write the Islamic profession of faith' without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'to write the Islamic profession of faith ostensibly to practice calligraphy' without any conjunctions suggests an asyndeton structure.""
}",['asyndenton'],1,['asyndenton'],,,,
900,[6 9],His warning against making the resistance to jihad a “battle between us and the entire religion” is odd.,Series,[],[],[],TRUE,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'against making, the resistance to, a battle between, us and the entire religion' employs asyndenton, as there are no conjunctions used to connect the listed items.""
}",['asyndenton'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The mention of 'resistance to jihad' and 'the entire religion' implies a bracketing of these two opposing concepts, suggesting they are implicitly lumped into the same category.""
}",['bracketing'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'and' is absent in the list of 'us' and 'the entire religion', indicating asyndeton.""
}",['asyndenton'],FALSE,"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'us' and 'the entire religion' suggests the presence of polysyndenton.""
}",['polysyndenton'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'us' and 'the entire religion' implicitly lumps them together in the same category, creating a sense of bracketing.""
}",['bracketing'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'us' and 'the entire religion' suggests polysyndenton.""
}",['polysyndenton'],0,['polysyndenton'],,,,
953,[6],"And it gets even worse: “The investigation, published Wednesday by the House Permanent Subcommittee on Investigations, further discloses secret efforts by top Obama administration officials to assure European countries they would receive a pass from U.S. sanctions if they engaged in business with Iran.”",Series,[],[],[],TRUE,[],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of 'and' between 'top Obama administration officials' and 'European countries' suggests polysyndenton in the sentence.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'top Obama administration officials' and 'European countries' and 'U.S. sanctions' suggests the presence of polysyndenton in the text.""
}",['polysyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'and' between 'investigation' and 'published' is omitted, creating an asyndeton in the sentence.""
}",['asyndenton'],FALSE,"{
  ""Properties"": [""polysyndeton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'top Obama administration officials' and 'European countries' suggests a polysyndeton structure.""
}",['polysyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'top Obama administration officials' and 'European countries' suggests polysyndenton in the text.""
}",['polysyndenton'],0,['polysyndenton'],,,,
956,[6],Nothing good can be said about his four years of sanctimony and incompetence.,Series,[],[],[],TRUE,[],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'four years' suggests a gradatio as it implies a sequence or progression of time.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of the phrase 'four years of sanctimony and incompetence' suggests a progression or cascade of negative qualities, indicative of the rhetorical device gradatio.""
}",['gradatio'],"{
  ""Properties"": [
    ""gradatio""
  ],
  ""Explanation"": ""The use of 'sanctimony' followed by 'incompetence' suggests a chain of causality, making use of the rhetorical device known as gradatio.""
}",['gradatio'],TRUE,"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'sanctimony' and 'incompetence' suggests a chain of causality, with 'sanctimony' leading to 'incompetence'.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'sanctimony' and 'incompetence' suggests a chain of causality, with 'sanctimony' leading to 'incompetence'.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'sanctimony' and 'incompetence' suggests a chain of causality, with one leading to the other.""
}",['gradatio'],1,['gradatio'],,,,
