sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,propertygpt-4o,resgpt-4o_0.0_V4,propertygpt-4o_0.0_V4
4349,[14],The Last-Minute Character Assassination of Judge Kavanaugh,Aspect,,,,True,,"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The title 'The Last-Minute Character Assassination of Judge Kavanaugh' expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The title expresses a simple fact without any indication of a completed, ongoing, or habitual action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The text expresses a simple fact about the character assassination of Judge Kavanaugh without indicating completeness, ongoingness, or habitualness.""
}",['simple'],1,"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The text expresses a simple fact about the character assassination of Judge Kavanaugh.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The title 'The Last-Minute Character Assassination of Judge Kavanaugh' expresses a simple fact without indicating completion, ongoingness, or progressiveness.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The title 'The Last-Minute Character Assassination of Judge Kavanaugh' expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",['simple'],1,['simple'],1,0,this should be an empty list,[],perfect progressive,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'The Last-Minute Character Assassination of Judge Kavanaugh' does not utilize the perfect progressive aspect. The perfect progressive aspect is used to describe an action that was ongoing and has been completed at some point in the past, present, or future, typically formed with 'has/have been' or 'had been' followed by a present participle (e.g., 'has been eating'). The given sentence is a noun phrase and does not contain a verb phrase that would indicate the perfect progressive aspect.""
}",[]
4405,[16],So interesting!,Aspect,,,,True,,"{
  ""Properties"": [],
  ""Explanation"": ""The text does not contain any examples of aspect as it is not a complete sentence or action.""
}",[],"{
  ""Properties"": []
}

 ",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text does not contain any aspect properties as it is not a statement about a specific action or event.""
}",[],0,"{
  ""Properties"": [],
  ""Explanation"": ""The text does not contain any aspect properties as it does not convey any specific action or event.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text does not contain any aspect properties as it is not a statement about an action or event.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text does not contain any aspect properties as it is not a statement about an action or event.""
}",[],0,[],1,1,,[],simple,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'So interesting!' does not utilize the simple aspect. The simple aspect in grammar refers to sentences that express a simple fact or habitual action, typically using the base form of the verb (e.g., 'eats', 'ate'). The given sentence is an exclamation and does not contain a verb, so it cannot be classified under the simple aspect.""
}",[]
4405,[16],So interesting!,Aspect,,,,True,,"{
  ""Properties"": [],
  ""Explanation"": ""The text does not contain any examples of aspect as it is not a complete sentence or action.""
}",[],"{
  ""Properties"": []
}

 ",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text does not contain any aspect properties as it is not a statement about a specific action or event.""
}",[],0,"{
  ""Properties"": [],
  ""Explanation"": ""The text does not contain any aspect properties as it does not convey any specific action or event.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text does not contain any aspect properties as it is not a statement about an action or event.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text does not contain any aspect properties as it is not a statement about an action or event.""
}",[],0,[],1,1,,[],perfect,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'So interesting!' does not utilize the perfect aspect. The perfect aspect is used to express a completed action, typically formed with the auxiliary verb 'have' and a past participle (e.g., 'has eaten'). The given sentence is an exclamation and does not contain any verb, let alone a perfect construction.""
}",[]
4405,[16],So interesting!,Aspect,,,,True,,"{
  ""Properties"": [],
  ""Explanation"": ""The text does not contain any examples of aspect as it is not a complete sentence or action.""
}",[],"{
  ""Properties"": []
}

 ",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text does not contain any aspect properties as it is not a statement about a specific action or event.""
}",[],0,"{
  ""Properties"": [],
  ""Explanation"": ""The text does not contain any aspect properties as it does not convey any specific action or event.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text does not contain any aspect properties as it is not a statement about an action or event.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text does not contain any aspect properties as it is not a statement about an action or event.""
}",[],0,[],1,1,,[],progressive,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'So interesting!' does not utilize the progressive aspect. The progressive aspect is used to express an ongoing, habitual, or incomplete action, typically formed with a form of 'to be' and a present participle (verb ending in -ing). The given sentence is an exclamation and does not contain a verb in the progressive form.""
}",[]
4405,[16],So interesting!,Aspect,,,,True,,"{
  ""Properties"": [],
  ""Explanation"": ""The text does not contain any examples of aspect as it is not a complete sentence or action.""
}",[],"{
  ""Properties"": []
}

 ",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text does not contain any aspect properties as it is not a statement about a specific action or event.""
}",[],0,"{
  ""Properties"": [],
  ""Explanation"": ""The text does not contain any aspect properties as it does not convey any specific action or event.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text does not contain any aspect properties as it is not a statement about an action or event.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text does not contain any aspect properties as it is not a statement about an action or event.""
}",[],0,[],1,1,,[],perfect progressive,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'So interesting!' does not utilize the perfect progressive aspect. The perfect progressive aspect is used to express the end of an ongoing action and typically involves a form of 'have' + 'been' + present participle (e.g., 'has been eating'). The given sentence is an exclamation and does not contain any verbs, let alone the structure required for the perfect progressive aspect.""
}",[]
4431,[16],“I had no way to see into his mind.,Aspect,['simple'],['simple'],['simple'],True,['perfect'],"{
  ""Properties"": [""perfect""],
  ""Explanation"": ""The sentence 'I had no way to see into his mind' uses the perfect aspect to express a completed action in the past.""
}",['perfect'],"{
  ""Properties"": [""perfect""],
  ""Explanation"": ""The use of 'had' indicates a completed action, suggesting that there is no longer a way to see into his mind.""
}",['perfect'],"{
  ""Properties"": [""perfect""],
  ""Explanation"": ""The use of 'had' indicates that the action of not having a way to see into his mind is completed before a certain point in the past.""
}",['perfect'],1,"{
  ""Properties"": [""perfect""],
  ""Explanation"": ""The use of 'had' indicates a completed action, suggesting that there was no way to see into his mind in the past.""
}",['perfect'],"{
  ""Properties"": [""perfect""],
  ""Explanation"": ""The use of 'had' indicates a completed action, suggesting that there was no way to see into his mind in the past.""
}",['perfect'],"{
  ""Properties"": [""perfect""],
  ""Explanation"": ""The use of 'had' indicates a completed action, suggesting that there was no way to see into his mind in the past.""
}",['perfect'],1,['perfect'],1,0,Seems to be relying on the definition provided in a looser way,['simple'],simple,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'I had no way to see into his mind.' does not utilize the simple aspect. Instead, it uses the past perfect aspect ('had') combined with an infinitive ('to see'). The simple aspect would involve a straightforward present or past tense verb without auxiliary verbs, such as 'I see' or 'I saw.'""
}",[]
4431,[16],“I had no way to see into his mind.,Aspect,['simple'],['simple'],['simple'],True,['perfect'],"{
  ""Properties"": [""perfect""],
  ""Explanation"": ""The sentence 'I had no way to see into his mind' uses the perfect aspect to express a completed action in the past.""
}",['perfect'],"{
  ""Properties"": [""perfect""],
  ""Explanation"": ""The use of 'had' indicates a completed action, suggesting that there is no longer a way to see into his mind.""
}",['perfect'],"{
  ""Properties"": [""perfect""],
  ""Explanation"": ""The use of 'had' indicates that the action of not having a way to see into his mind is completed before a certain point in the past.""
}",['perfect'],1,"{
  ""Properties"": [""perfect""],
  ""Explanation"": ""The use of 'had' indicates a completed action, suggesting that there was no way to see into his mind in the past.""
}",['perfect'],"{
  ""Properties"": [""perfect""],
  ""Explanation"": ""The use of 'had' indicates a completed action, suggesting that there was no way to see into his mind in the past.""
}",['perfect'],"{
  ""Properties"": [""perfect""],
  ""Explanation"": ""The use of 'had' indicates a completed action, suggesting that there was no way to see into his mind in the past.""
}",['perfect'],1,['perfect'],1,0,Seems to be relying on the definition provided in a looser way,['simple'],perfect,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'I had no way to see into his mind.' does not utilize the perfect aspect. The perfect aspect is used to express a completed action, typically formed with a form of 'have' followed by a past participle (e.g., 'has eaten'). In this sentence, 'had' is used as a simple past tense verb indicating possession or existence, not as part of a perfect construction.""
}",[]
4431,[16],“I had no way to see into his mind.,Aspect,['simple'],['simple'],['simple'],True,['perfect'],"{
  ""Properties"": [""perfect""],
  ""Explanation"": ""The sentence 'I had no way to see into his mind' uses the perfect aspect to express a completed action in the past.""
}",['perfect'],"{
  ""Properties"": [""perfect""],
  ""Explanation"": ""The use of 'had' indicates a completed action, suggesting that there is no longer a way to see into his mind.""
}",['perfect'],"{
  ""Properties"": [""perfect""],
  ""Explanation"": ""The use of 'had' indicates that the action of not having a way to see into his mind is completed before a certain point in the past.""
}",['perfect'],1,"{
  ""Properties"": [""perfect""],
  ""Explanation"": ""The use of 'had' indicates a completed action, suggesting that there was no way to see into his mind in the past.""
}",['perfect'],"{
  ""Properties"": [""perfect""],
  ""Explanation"": ""The use of 'had' indicates a completed action, suggesting that there was no way to see into his mind in the past.""
}",['perfect'],"{
  ""Properties"": [""perfect""],
  ""Explanation"": ""The use of 'had' indicates a completed action, suggesting that there was no way to see into his mind in the past.""
}",['perfect'],1,['perfect'],1,0,Seems to be relying on the definition provided in a looser way,['simple'],progressive,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'I had no way to see into his mind.' does not utilize the progressive aspect. The progressive aspect is used to express ongoing, habitual, or incomplete actions, typically formed with a form of 'to be' and a present participle (e.g., 'is eating'). In this sentence, there is no form of 'to be' followed by a present participle, so it does not meet the criteria for the progressive aspect.""
}",[]
4431,[16],“I had no way to see into his mind.,Aspect,['simple'],['simple'],['simple'],True,['perfect'],"{
  ""Properties"": [""perfect""],
  ""Explanation"": ""The sentence 'I had no way to see into his mind' uses the perfect aspect to express a completed action in the past.""
}",['perfect'],"{
  ""Properties"": [""perfect""],
  ""Explanation"": ""The use of 'had' indicates a completed action, suggesting that there is no longer a way to see into his mind.""
}",['perfect'],"{
  ""Properties"": [""perfect""],
  ""Explanation"": ""The use of 'had' indicates that the action of not having a way to see into his mind is completed before a certain point in the past.""
}",['perfect'],1,"{
  ""Properties"": [""perfect""],
  ""Explanation"": ""The use of 'had' indicates a completed action, suggesting that there was no way to see into his mind in the past.""
}",['perfect'],"{
  ""Properties"": [""perfect""],
  ""Explanation"": ""The use of 'had' indicates a completed action, suggesting that there was no way to see into his mind in the past.""
}",['perfect'],"{
  ""Properties"": [""perfect""],
  ""Explanation"": ""The use of 'had' indicates a completed action, suggesting that there was no way to see into his mind in the past.""
}",['perfect'],1,['perfect'],1,0,Seems to be relying on the definition provided in a looser way,['simple'],perfect progressive,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'I had no way to see into his mind.' does not utilize the perfect progressive aspect. The perfect progressive aspect combines the perfect aspect (have/has/had + past participle) with the progressive aspect (present participle ending in -ing) to indicate an ongoing action that was completed at some point. An example of the perfect progressive aspect is 'Rover has been eating a bone.' In contrast, the given sentence is a simple past tense construction and does not indicate an ongoing action.""
}",[]
4440,[17],Once again the media are blaming the messenger instead of dealing with Islamic violence.,Aspect,['progressive'],['progressive'],['progressive'],True,['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without indicating any specific aspect of the action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without any indication of ongoing, completed, or habitual action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the media blaming the messenger.""
}",['simple'],1,"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",['simple'],1,['simple'],1,0,Seems to be relying on the definition provided in a looser way,['progressive'],simple,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The sentence 'Once again the media are blaming the messenger instead of dealing with Islamic violence.' utilizes the simple aspect. The verb 'are blaming' is in the present continuous tense, which is a form of the simple aspect in English grammar. It expresses an ongoing action that is happening at the present moment, which aligns with the definition of the simple aspect as expressing a simple fact.""
}",['simple']
4440,[17],Once again the media are blaming the messenger instead of dealing with Islamic violence.,Aspect,['progressive'],['progressive'],['progressive'],True,['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without indicating any specific aspect of the action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without any indication of ongoing, completed, or habitual action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the media blaming the messenger.""
}",['simple'],1,"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",['simple'],1,['simple'],1,0,Seems to be relying on the definition provided in a looser way,['progressive'],perfect,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'Once again the media are blaming the messenger instead of dealing with Islamic violence.' does not utilize the perfect aspect. The perfect aspect is used to express a completed action, typically formed with 'have' or 'has' followed by a past participle (e.g., 'has eaten'). In this sentence, the verb 'are blaming' is in the present continuous tense, indicating an ongoing action rather than a completed one.""
}",[]
4440,[17],Once again the media are blaming the messenger instead of dealing with Islamic violence.,Aspect,['progressive'],['progressive'],['progressive'],True,['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without indicating any specific aspect of the action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without any indication of ongoing, completed, or habitual action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the media blaming the messenger.""
}",['simple'],1,"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",['simple'],1,['simple'],1,0,Seems to be relying on the definition provided in a looser way,['progressive'],progressive,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'Once again the media are blaming the messenger instead of dealing with Islamic violence.' does not utilize the progressive aspect. The verb 'are blaming' is in the present continuous tense, which can indicate an ongoing action, but in this context, it is used to describe a repeated or habitual action rather than an ongoing one. The progressive aspect specifically emphasizes the ongoing nature of an action at a particular moment, which is not the primary focus here.""
}",[]
4440,[17],Once again the media are blaming the messenger instead of dealing with Islamic violence.,Aspect,['progressive'],['progressive'],['progressive'],True,['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without indicating any specific aspect of the action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without any indication of ongoing, completed, or habitual action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the media blaming the messenger.""
}",['simple'],1,"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",['simple'],1,['simple'],1,0,Seems to be relying on the definition provided in a looser way,['progressive'],perfect progressive,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'Once again the media are blaming the messenger instead of dealing with Islamic violence.' does not utilize the perfect progressive aspect. The perfect progressive aspect combines the perfect aspect (have/has/had) with the progressive aspect (been + present participle) to indicate an ongoing action that was completed at some point. An example of the perfect progressive aspect is 'Rover has been eating a bone.' In the given sentence, 'are blaming' is in the present progressive aspect, not the perfect progressive.""
}",[]
4650,[],"In the last months of his pontificate, Pope Benedict XVI had convened a meeting of all the apostolic nuncios in Rome, as Paul VI and St. John Paul II had done on several occasions.",Aspect,['perfect'],['perfect'],['perfect'],True,['simple'],"{
  ""Properties"": [""simple"", ""perfect""],
  ""Explanation"": ""The sentence describes a simple fact and refers to a completed action in the past ('had convened').""
}","['simple', 'perfect']","{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about a past event without indicating any ongoing, habitual, or completed action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about a past event, without emphasizing the completion or ongoing nature of the action.""
}",['simple'],0,"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about an event that occurred in the past.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about an action that occurred in the past without emphasizing completion, ongoingness, or duration.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about an event that occurred in the past.""
}",['simple'],1,['simple'],1,0,Seems to be relying on the definition provided in a looser way,['perfect'],simple,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'In the last months of his pontificate, Pope Benedict XVI had convened a meeting of all the apostolic nuncios in Rome, as Paul VI and St. John Paul II had done on several occasions.' utilizes the past perfect aspect ('had convened' and 'had done'), not the simple aspect. The simple aspect would use 'convened' and 'did' instead.""
}",[]
4650,[],"In the last months of his pontificate, Pope Benedict XVI had convened a meeting of all the apostolic nuncios in Rome, as Paul VI and St. John Paul II had done on several occasions.",Aspect,['perfect'],['perfect'],['perfect'],True,['simple'],"{
  ""Properties"": [""simple"", ""perfect""],
  ""Explanation"": ""The sentence describes a simple fact and refers to a completed action in the past ('had convened').""
}","['simple', 'perfect']","{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about a past event without indicating any ongoing, habitual, or completed action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about a past event, without emphasizing the completion or ongoing nature of the action.""
}",['simple'],0,"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about an event that occurred in the past.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about an action that occurred in the past without emphasizing completion, ongoingness, or duration.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about an event that occurred in the past.""
}",['simple'],1,['simple'],1,0,Seems to be relying on the definition provided in a looser way,['perfect'],perfect,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The sentence 'In the last months of his pontificate, Pope Benedict XVI had convened a meeting of all the apostolic nuncios in Rome, as Paul VI and St. John Paul II had done on several occasions.' utilizes the perfect aspect. The phrase 'had convened' is in the past perfect tense, indicating that the action of convening the meeting was completed before another past action or time frame. Similarly, 'had done' also uses the past perfect tense to indicate completed actions by Paul VI and St. John Paul II.""
}",['perfect']
4650,[],"In the last months of his pontificate, Pope Benedict XVI had convened a meeting of all the apostolic nuncios in Rome, as Paul VI and St. John Paul II had done on several occasions.",Aspect,['perfect'],['perfect'],['perfect'],True,['simple'],"{
  ""Properties"": [""simple"", ""perfect""],
  ""Explanation"": ""The sentence describes a simple fact and refers to a completed action in the past ('had convened').""
}","['simple', 'perfect']","{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about a past event without indicating any ongoing, habitual, or completed action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about a past event, without emphasizing the completion or ongoing nature of the action.""
}",['simple'],0,"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about an event that occurred in the past.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about an action that occurred in the past without emphasizing completion, ongoingness, or duration.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about an event that occurred in the past.""
}",['simple'],1,['simple'],1,0,Seems to be relying on the definition provided in a looser way,['perfect'],progressive,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'In the last months of his pontificate, Pope Benedict XVI had convened a meeting of all the apostolic nuncios in Rome, as Paul VI and St. John Paul II had done on several occasions.' does not utilize the progressive aspect. The verbs 'had convened' and 'had done' are in the past perfect tense, which indicates actions that were completed before another action in the past. The progressive aspect would require a form of 'to be' followed by a present participle (e.g., 'was convening').""
}",[]
4650,[],"In the last months of his pontificate, Pope Benedict XVI had convened a meeting of all the apostolic nuncios in Rome, as Paul VI and St. John Paul II had done on several occasions.",Aspect,['perfect'],['perfect'],['perfect'],True,['simple'],"{
  ""Properties"": [""simple"", ""perfect""],
  ""Explanation"": ""The sentence describes a simple fact and refers to a completed action in the past ('had convened').""
}","['simple', 'perfect']","{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about a past event without indicating any ongoing, habitual, or completed action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about a past event, without emphasizing the completion or ongoing nature of the action.""
}",['simple'],0,"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about an event that occurred in the past.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about an action that occurred in the past without emphasizing completion, ongoingness, or duration.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about an event that occurred in the past.""
}",['simple'],1,['simple'],1,0,Seems to be relying on the definition provided in a looser way,['perfect'],perfect progressive,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'In the last months of his pontificate, Pope Benedict XVI had convened a meeting of all the apostolic nuncios in Rome, as Paul VI and St. John Paul II had done on several occasions.' uses the past perfect tense, not the perfect progressive aspect. The past perfect tense ('had convened') indicates an action that was completed before another action in the past. The perfect progressive aspect would involve a form of 'have been' followed by a present participle (e.g., 'has been convening').""
}",[]
4742,[],He generated her in His Blood and continually revives her with His Spirit!,Aspect,['simple'],['simple'],['simple'],True,"['progressive', 'simple']","{
  ""Properties"": [""simple"", ""progressive""],
  ""Explanation"": ""The sentence contains the simple aspect as it expresses a simple fact, and the progressive aspect as it describes an ongoing or habitual action.""
}","['simple', 'progressive']","{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the subject, without indicating any specific aspect of the action.""
}",['simple'],"{
  ""Properties"": [""simple"", ""progressive""],
  ""Explanation"": ""The sentence contains the simple aspect in 'He generated her in His Blood' to express a simple fact, and the progressive aspect in 'continually revives her with His Spirit' to show an ongoing or habitual action.""
}","['simple', 'progressive']",0,"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without indicating completion, ongoing action, or a combination of the two.""
}",['simple'],"{
  ""Properties"": [""simple"", ""progressive""],
  ""Explanation"": ""The sentence expresses a simple fact (generation and revival) and also indicates a continuous or ongoing action (continually revives).""
}","['simple', 'progressive']","{
  ""Properties"": [""simple"", ""progressive""],
  ""Explanation"": ""The sentence expresses a simple fact about the continuous action of generating and reviving, indicating a progressive aspect.""
}","['simple', 'progressive']",0,"['simple', 'progressive']",1,0,Seems to be relying on the definition provided in a looser way,['simple'],simple,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'He generated her in His Blood and continually revives her with His Spirit!' does not utilize the simple aspect. The phrase 'continually revives' indicates an ongoing action, which is characteristic of the progressive aspect, not the simple aspect. The simple aspect would use forms like 'revives' or 'revived' without any indication of ongoing action.""
}",[]
4742,[],He generated her in His Blood and continually revives her with His Spirit!,Aspect,['simple'],['simple'],['simple'],True,"['progressive', 'simple']","{
  ""Properties"": [""simple"", ""progressive""],
  ""Explanation"": ""The sentence contains the simple aspect as it expresses a simple fact, and the progressive aspect as it describes an ongoing or habitual action.""
}","['simple', 'progressive']","{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the subject, without indicating any specific aspect of the action.""
}",['simple'],"{
  ""Properties"": [""simple"", ""progressive""],
  ""Explanation"": ""The sentence contains the simple aspect in 'He generated her in His Blood' to express a simple fact, and the progressive aspect in 'continually revives her with His Spirit' to show an ongoing or habitual action.""
}","['simple', 'progressive']",0,"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without indicating completion, ongoing action, or a combination of the two.""
}",['simple'],"{
  ""Properties"": [""simple"", ""progressive""],
  ""Explanation"": ""The sentence expresses a simple fact (generation and revival) and also indicates a continuous or ongoing action (continually revives).""
}","['simple', 'progressive']","{
  ""Properties"": [""simple"", ""progressive""],
  ""Explanation"": ""The sentence expresses a simple fact about the continuous action of generating and reviving, indicating a progressive aspect.""
}","['simple', 'progressive']",0,"['simple', 'progressive']",1,0,Seems to be relying on the definition provided in a looser way,['simple'],perfect,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'He generated her in His Blood and continually revives her with His Spirit!' does not utilize the perfect aspect. The perfect aspect is used to express a completed action, typically formed with 'have' followed by a past participle (e.g., 'has eaten'). In this sentence, 'generated' is in the simple past tense, and 'revives' is in the simple present tense, indicating ongoing action rather than a completed one.""
}",[]
