sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,Unnamed: 28,propertygpt-4o,resgpt-4o_0.0_V4,propertygpt-4o_0.0_V4
202,[1],"A gird failure would almost immediately fling the United States into a state of panic, and it’s always good to be prepared just in case.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'into a state of panic' is a noun phrase summarizing or generalizing the potential consequence of a grid failure.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'a state of panic' serves as a summative modifier, summarizing the potential outcome of a grid failure.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'a state of panic' summarizes or generalizes the preceding clause 'fling the United States into'.""
}",['summative_modifier'],True,"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'a state of panic' summarizes or generalizes the preceding clause 'fling the United States into a state of panic.'""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'a state of panic' summarizes or generalizes the preceding clause 'fling the United States into'.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'a state of panic' summarizes or generalizes the preceding clause 'fling the United States into'.""
}",['summative_modifier'],1,['summative_modifier'],1.0,0.0,,[],,resumptive modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'A grid failure would almost immediately fling the United States into a state of panic, and it’s always good to be prepared just in case.' does not contain any phrases built on nouns that can be categorized as resumptive modifiers. A resumptive modifier involves repeating the noun it modifies, such as in the example 'The letter from the president, a letter without precedent.' In the given sentence, there is no repetition of a noun in a modifying phrase.""
}",[]
202,[1],"A gird failure would almost immediately fling the United States into a state of panic, and it’s always good to be prepared just in case.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'into a state of panic' is a noun phrase summarizing or generalizing the potential consequence of a grid failure.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'a state of panic' serves as a summative modifier, summarizing the potential outcome of a grid failure.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'a state of panic' summarizes or generalizes the preceding clause 'fling the United States into'.""
}",['summative_modifier'],True,"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'a state of panic' summarizes or generalizes the preceding clause 'fling the United States into a state of panic.'""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'a state of panic' summarizes or generalizes the preceding clause 'fling the United States into'.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'a state of panic' summarizes or generalizes the preceding clause 'fling the United States into'.""
}",['summative_modifier'],1,['summative_modifier'],1.0,0.0,,[],,summative modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'A grid failure would almost immediately fling the United States into a state of panic, and it’s always good to be prepared just in case.' does not contain any phrases built on nouns that can be categorized as summative modifiers. A summative modifier is a noun phrase that summarizes or generalizes the preceding clause or phrase, such as 'a departure from its usual practices' in the example provided. In the given sentence, there is no such noun phrase summarizing or generalizing the preceding clause.""
}",[]
204,[1],"It has become a superdogma in the Catholic Church: if you don’t believe that Islam is a Religion of Peace, you will be ruthlessly harassed and silenced by the U.S. Conference of Catholic Bishops and the hierarchy elsewhere as well.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a superdogma in the Catholic Church' acts as an appositive, renaming and further describing the noun 'It'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a superdogma in the Catholic Church' renames and further explains the noun 'superdogma' in the sentence.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a superdogma in the Catholic Church' is an appositive, as it renames and further describes the noun 'it', modifying the noun 'superdogma'.""
}",['appositives'],True,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a superdogma in the Catholic Church' is an appositive, renaming the noun 'It'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a superdogma in the Catholic Church' is an appositive, renaming the noun 'superdogma' and providing additional information about it.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a superdogma in the Catholic Church' is an appositive, renaming the noun 'It' in the sentence.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,appositives,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any appositive phrases. An appositive phrase renames or provides additional information about a noun next to it, typically set off by commas. In the given sentence, there are no such phrases that rename or provide additional information about a noun in this manner.""
}",[]
204,[1],"It has become a superdogma in the Catholic Church: if you don’t believe that Islam is a Religion of Peace, you will be ruthlessly harassed and silenced by the U.S. Conference of Catholic Bishops and the hierarchy elsewhere as well.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a superdogma in the Catholic Church' acts as an appositive, renaming and further describing the noun 'It'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a superdogma in the Catholic Church' renames and further explains the noun 'superdogma' in the sentence.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a superdogma in the Catholic Church' is an appositive, as it renames and further describes the noun 'it', modifying the noun 'superdogma'.""
}",['appositives'],True,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a superdogma in the Catholic Church' is an appositive, renaming the noun 'It'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a superdogma in the Catholic Church' is an appositive, renaming the noun 'superdogma' and providing additional information about it.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a superdogma in the Catholic Church' is an appositive, renaming the noun 'It' in the sentence.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,absolute construction,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any absolute constructions. An absolute construction typically consists of a noun and a participle or a noun and an adjective, providing additional information about the main clause. In the given sentence, there are no such phrases built on nouns that function independently to modify the main clause. The sentence is a straightforward statement without any absolute constructions.""
}",[]
204,[1],"It has become a superdogma in the Catholic Church: if you don’t believe that Islam is a Religion of Peace, you will be ruthlessly harassed and silenced by the U.S. Conference of Catholic Bishops and the hierarchy elsewhere as well.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a superdogma in the Catholic Church' acts as an appositive, renaming and further describing the noun 'It'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a superdogma in the Catholic Church' renames and further explains the noun 'superdogma' in the sentence.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a superdogma in the Catholic Church' is an appositive, as it renames and further describes the noun 'it', modifying the noun 'superdogma'.""
}",['appositives'],True,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a superdogma in the Catholic Church' is an appositive, renaming the noun 'It'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a superdogma in the Catholic Church' is an appositive, renaming the noun 'superdogma' and providing additional information about it.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a superdogma in the Catholic Church' is an appositive, renaming the noun 'It' in the sentence.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,resumptive modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not use any phrases built on nouns that can be categorized as resumptive modifiers. A resumptive modifier involves repeating the noun it modifies, as in the example 'The letter from the president, a letter without precedent.' In the given sentence, there is no repetition of a noun in this manner.""
}",[]
204,[1],"It has become a superdogma in the Catholic Church: if you don’t believe that Islam is a Religion of Peace, you will be ruthlessly harassed and silenced by the U.S. Conference of Catholic Bishops and the hierarchy elsewhere as well.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a superdogma in the Catholic Church' acts as an appositive, renaming and further describing the noun 'It'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a superdogma in the Catholic Church' renames and further explains the noun 'superdogma' in the sentence.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a superdogma in the Catholic Church' is an appositive, as it renames and further describes the noun 'it', modifying the noun 'superdogma'.""
}",['appositives'],True,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a superdogma in the Catholic Church' is an appositive, renaming the noun 'It'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a superdogma in the Catholic Church' is an appositive, renaming the noun 'superdogma' and providing additional information about it.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a superdogma in the Catholic Church' is an appositive, renaming the noun 'It' in the sentence.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,summative modifier,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The sentence uses the phrase 'a superdogma in the Catholic Church' as a summative modifier. This phrase summarizes or generalizes the preceding clause 'It has become,' providing a noun-based summary of the idea presented earlier in the sentence.""
}",['summative_modifier']
214,[1],"""One woman (was) screaming through my door that I should be killed and I should die,"" he told reporters at Friday's news conference.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'One woman' serves as an appositive, renaming the noun 'screaming'. It also functions as a resumptive modifier by repeating the noun it modifies ('woman').""
}","['appositives', 'resumptive_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'One woman' serves as an appositive, renaming the noun 'screaming' and providing additional information about it.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'One woman' serves as an appositive, renaming or clarifying the noun 'screaming.'""
}",['appositives'],False,"{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'One woman' is repeated in the clause 'screaming through my door that I should be killed and I should die,' serving as a resumptive modifier.""
}",['resumptive_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'One woman' renames or identifies the noun 'screaming,' making it an appositive construction.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'One woman' renames or identifies the noun 'screaming' and provides additional information about it.""
}",['appositives'],0,['appositives'],1.0,0.0,GPT explanation males no sense,[],,appositives,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'One woman (was) screaming through my door that I should be killed and I should die,' he told reporters at Friday's news conference does not contain any appositive phrases. An appositive phrase renames or provides additional information about a noun, typically set off by commas. In this sentence, there are no such phrases that rename or provide additional information about a noun.""
}",[]
214,[1],"""One woman (was) screaming through my door that I should be killed and I should die,"" he told reporters at Friday's news conference.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'One woman' serves as an appositive, renaming the noun 'screaming'. It also functions as a resumptive modifier by repeating the noun it modifies ('woman').""
}","['appositives', 'resumptive_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'One woman' serves as an appositive, renaming the noun 'screaming' and providing additional information about it.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'One woman' serves as an appositive, renaming or clarifying the noun 'screaming.'""
}",['appositives'],False,"{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'One woman' is repeated in the clause 'screaming through my door that I should be killed and I should die,' serving as a resumptive modifier.""
}",['resumptive_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'One woman' renames or identifies the noun 'screaming,' making it an appositive construction.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'One woman' renames or identifies the noun 'screaming' and provides additional information about it.""
}",['appositives'],0,['appositives'],1.0,0.0,GPT explanation males no sense,[],,absolute construction,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'One woman (was) screaming through my door that I should be killed and I should die,' he told reporters at Friday's news conference does not contain any absolute constructions. An absolute construction typically consists of a noun and a participle or a noun and an adjective, providing additional information about the main clause. In this sentence, there are no such phrases built on nouns that function independently to modify the main clause.""
}",[]
214,[1],"""One woman (was) screaming through my door that I should be killed and I should die,"" he told reporters at Friday's news conference.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'One woman' serves as an appositive, renaming the noun 'screaming'. It also functions as a resumptive modifier by repeating the noun it modifies ('woman').""
}","['appositives', 'resumptive_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'One woman' serves as an appositive, renaming the noun 'screaming' and providing additional information about it.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'One woman' serves as an appositive, renaming or clarifying the noun 'screaming.'""
}",['appositives'],False,"{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'One woman' is repeated in the clause 'screaming through my door that I should be killed and I should die,' serving as a resumptive modifier.""
}",['resumptive_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'One woman' renames or identifies the noun 'screaming,' making it an appositive construction.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'One woman' renames or identifies the noun 'screaming' and provides additional information about it.""
}",['appositives'],0,['appositives'],1.0,0.0,GPT explanation males no sense,[],,resumptive modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'One woman (was) screaming through my door that I should be killed and I should die,' he told reporters at Friday's news conference.' does not contain any phrases built on nouns that can be categorized as resumptive modifiers. A resumptive modifier involves repeating the noun it modifies, as in the example 'The letter from the president, a letter without precedent.' In the given sentence, there is no repetition of a noun in such a manner.""
}",[]
214,[1],"""One woman (was) screaming through my door that I should be killed and I should die,"" he told reporters at Friday's news conference.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'One woman' serves as an appositive, renaming the noun 'screaming'. It also functions as a resumptive modifier by repeating the noun it modifies ('woman').""
}","['appositives', 'resumptive_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'One woman' serves as an appositive, renaming the noun 'screaming' and providing additional information about it.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'One woman' serves as an appositive, renaming or clarifying the noun 'screaming.'""
}",['appositives'],False,"{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'One woman' is repeated in the clause 'screaming through my door that I should be killed and I should die,' serving as a resumptive modifier.""
}",['resumptive_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'One woman' renames or identifies the noun 'screaming,' making it an appositive construction.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'One woman' renames or identifies the noun 'screaming' and provides additional information about it.""
}",['appositives'],0,['appositives'],1.0,0.0,GPT explanation males no sense,[],,summative modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'One woman (was) screaming through my door that I should be killed and I should die,' he told reporters at Friday's news conference does not contain a summative modifier. A summative modifier is a noun phrase that summarizes or generalizes the preceding clause or phrase, such as 'a departure from its usual practices' in the example provided. In the given sentence, there is no noun phrase that serves this summarizing or generalizing function.""
}",[]
219,[1],"While Iran told the U.N. nuclear watchdog agency on Tuesday that it plans only to increase enrichment within limits set by 2015 deal, the announcement came with threats from a top Iranian official that the activities could be quickly expanded.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' renames and provides additional information about the noun 'threats'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' is an appositive, renaming the noun 'official'. It provides additional information about the noun and helps specify which official is being referred to.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' renames and provides additional information about 'threats' in the sentence.""
}",['appositives'],True,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' is an appositive, renaming the noun 'official' and providing additional information about it.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' is an appositive, renaming the noun 'threats' that it modifies.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' is an appositive, renaming and providing additional information about the noun 'official'.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,appositives,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any appositive phrases. An appositive phrase renames or provides additional information about a noun next to it, typically set off by commas. In the given sentence, there are no such phrases that rename or provide additional information about a noun in this manner.""
}",[]
219,[1],"While Iran told the U.N. nuclear watchdog agency on Tuesday that it plans only to increase enrichment within limits set by 2015 deal, the announcement came with threats from a top Iranian official that the activities could be quickly expanded.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' renames and provides additional information about the noun 'threats'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' is an appositive, renaming the noun 'official'. It provides additional information about the noun and helps specify which official is being referred to.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' renames and provides additional information about 'threats' in the sentence.""
}",['appositives'],True,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' is an appositive, renaming the noun 'official' and providing additional information about it.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' is an appositive, renaming the noun 'threats' that it modifies.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' is an appositive, renaming and providing additional information about the noun 'official'.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,absolute construction,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any absolute constructions. An absolute construction typically consists of a noun and a participle or a noun and an adjective, providing additional information about the main clause. In the given sentence, there are no such phrases built on nouns that function independently to modify the main clause. The sentence primarily consists of a main clause and a subordinate clause, but no absolute construction is present.""
}",[]
219,[1],"While Iran told the U.N. nuclear watchdog agency on Tuesday that it plans only to increase enrichment within limits set by 2015 deal, the announcement came with threats from a top Iranian official that the activities could be quickly expanded.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' renames and provides additional information about the noun 'threats'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' is an appositive, renaming the noun 'official'. It provides additional information about the noun and helps specify which official is being referred to.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' renames and provides additional information about 'threats' in the sentence.""
}",['appositives'],True,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' is an appositive, renaming the noun 'official' and providing additional information about it.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' is an appositive, renaming the noun 'threats' that it modifies.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' is an appositive, renaming and providing additional information about the noun 'official'.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,resumptive modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any phrases built on nouns that can be categorized as resumptive modifiers. A resumptive modifier involves repeating the noun it modifies, as in the example 'The letter from the president, a letter without precedent.' In the given sentence, there is no repetition of a noun in such a manner.""
}",[]
219,[1],"While Iran told the U.N. nuclear watchdog agency on Tuesday that it plans only to increase enrichment within limits set by 2015 deal, the announcement came with threats from a top Iranian official that the activities could be quickly expanded.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' renames and provides additional information about the noun 'threats'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' is an appositive, renaming the noun 'official'. It provides additional information about the noun and helps specify which official is being referred to.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' renames and provides additional information about 'threats' in the sentence.""
}",['appositives'],True,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' is an appositive, renaming the noun 'official' and providing additional information about it.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' is an appositive, renaming the noun 'threats' that it modifies.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a top Iranian official' is an appositive, renaming and providing additional information about the noun 'official'.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,summative modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain a summative modifier. A summative modifier is a noun phrase that summarizes or generalizes the preceding clause or phrase. In the given sentence, there is no noun phrase that serves this summarizing or generalizing function. The sentence describes actions and statements by Iran and a top Iranian official, but it does not include a noun phrase that encapsulates or summarizes the preceding information.""
}",[]
243,[2 6],Women everywhere should be furious.,Phrases_built_on_nouns,[],[],[],True,[],"{
    ""Properties"": [""summative modifier""],
    ""Explanation"": ""The phrase 'Women everywhere should be furious' can be seen as a summative modifier summarizing or generalizing the sentiment of the preceding clause or phrase.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Women everywhere should be furious' acts as a summative modifier, summarizing or generalizing the sentiment of the preceding statement.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'women everywhere should be furious' can be considered a summative modifier as it summarizes or generalizes the sentiment of the preceding clause.""
}",['summative_modifier'],True,"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Women everywhere should be furious' can be seen as a summative modifier summarizing the sentiment of the preceding clause.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Women everywhere should be furious' is a summative modifier as it summarizes or generalizes the sentiment of the preceding clause or phrase.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Women everywhere should be furious' acts as a summative modifier, summarizing or generalizing the sentiment of the preceding clause.""
}",['summative_modifier'],1,['summative_modifier'],1.0,0.0,,[],,appositives,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'Women everywhere should be furious.' does not contain any appositive phrases. An appositive phrase renames or provides additional information about a noun, typically set off by commas. In this sentence, there is no phrase that renames or provides additional information about 'Women'.""
}",[]
243,[2 6],Women everywhere should be furious.,Phrases_built_on_nouns,[],[],[],True,[],"{
    ""Properties"": [""summative modifier""],
    ""Explanation"": ""The phrase 'Women everywhere should be furious' can be seen as a summative modifier summarizing or generalizing the sentiment of the preceding clause or phrase.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Women everywhere should be furious' acts as a summative modifier, summarizing or generalizing the sentiment of the preceding statement.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'women everywhere should be furious' can be considered a summative modifier as it summarizes or generalizes the sentiment of the preceding clause.""
}",['summative_modifier'],True,"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Women everywhere should be furious' can be seen as a summative modifier summarizing the sentiment of the preceding clause.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Women everywhere should be furious' is a summative modifier as it summarizes or generalizes the sentiment of the preceding clause or phrase.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Women everywhere should be furious' acts as a summative modifier, summarizing or generalizing the sentiment of the preceding clause.""
}",['summative_modifier'],1,['summative_modifier'],1.0,0.0,,[],,absolute construction,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'Women everywhere should be furious.' does not contain any phrases built on nouns that can be categorized as absolute constructions. An absolute construction typically consists of a noun and a participle or a noun and an adjective, providing additional information about the main clause. In this sentence, there is no such structure; it is a straightforward declarative sentence without any modifying phrases built on nouns.""
}",[]
243,[2 6],Women everywhere should be furious.,Phrases_built_on_nouns,[],[],[],True,[],"{
    ""Properties"": [""summative modifier""],
    ""Explanation"": ""The phrase 'Women everywhere should be furious' can be seen as a summative modifier summarizing or generalizing the sentiment of the preceding clause or phrase.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Women everywhere should be furious' acts as a summative modifier, summarizing or generalizing the sentiment of the preceding statement.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'women everywhere should be furious' can be considered a summative modifier as it summarizes or generalizes the sentiment of the preceding clause.""
}",['summative_modifier'],True,"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Women everywhere should be furious' can be seen as a summative modifier summarizing the sentiment of the preceding clause.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Women everywhere should be furious' is a summative modifier as it summarizes or generalizes the sentiment of the preceding clause or phrase.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Women everywhere should be furious' acts as a summative modifier, summarizing or generalizing the sentiment of the preceding clause.""
}",['summative_modifier'],1,['summative_modifier'],1.0,0.0,,[],,resumptive modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'Women everywhere should be furious.' does not contain any phrases built on nouns that can be categorized as resumptive modifiers. A resumptive modifier involves repeating the noun it modifies, such as in the example 'The letter from the president, a letter without precedent.' In the given sentence, there is no repetition of a noun for the purpose of modification.""
}",[]
