,sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consitency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency
92,1194,[6 9],"Julian Assange called it ""a hack job in the purest sense of the term"".",Series,[],[],[],True,[],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses asyndeton, listing three items without conjunctions ('hack job', 'purest sense', 'term').""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'and' is absent in the listing of 'hack job' and 'purest sense of the term', indicating asyndeton.""
}",['asyndenton'],"{
    ""Properties"": [""asyndeton""],
    ""Explanation"": ""The sentence uses asyndeton, as it lists three items ('hack job', 'in the purest sense', and 'of the term') without any conjunctions.""
}",['asyndenton'],True,"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses asyndeton by listing the items 'a hack job', 'in the purest sense of the term', and 'the term' without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing the items 'a hack job', 'in the purest sense of the term', and 'Julian Assange called it' without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses asyndeton by listing items without any conjunctions.""
}",['asyndenton'],1
93,1203,[8 6 8 8],Rich Penkoski is hardly the first to protest this egregious submission to the most vicious and brutal ideology on the face of the Earth.,Series,[],[],[],True,[],"{
  ""Properties"": [""order (incrementum)""],
  ""Explanation"": ""The use of 'most vicious and brutal' implies an increasing order of negative attributes.""
}",['order_(incrementum)'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The phrase 'the most vicious and brutal ideology' implies a chain of causality, suggesting a gradatio.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'most vicious and brutal' suggests a gradatio, a list of items with overlapping, suggesting a chain of causality.""
}",['gradatio'],False,"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'most vicious and brutal' suggests a gradatio, a list of items with overlapping, suggesting a chain of causality.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'most vicious and brutal' suggests a gradatio, as it implies a chain of increasing severity.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'most vicious and brutal' suggests a gradatio, listing items with overlapping qualities to emphasize the severity of the ideology.""
}",['gradatio'],1
94,1225,[6],Democratic Illinois Rep. Danny Davis defended Nation of Islam leader Louis Farrakhan as an “outstanding human being” on Monday.,Series,[],[],[],True,[],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence features a list of singular items without the use of conjunctions, as seen in the sequence: 'Democratic Illinois Rep. Danny Davis defended Nation of Islam leader Louis Farrakhan as an “outstanding human being” on Monday.'""
}",['asyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The phrase 'an outstanding human being' uses the conjunction 'and' between the adjectives, demonstrating the polysyndenton property.""
}",['polysyndenton'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The mention of Nation of Islam leader Louis Farrakhan is implicitly bracketed as being an example of outstanding human being, lumping together as one entity.""
}",['bracketing'],False,"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing the attributes 'outstanding human being' without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses asyndeton by listing the attributes of Louis Farrakhan without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing the items (Democratic Illinois Rep. Danny Davis defended Nation of Islam leader Louis Farrakhan) without using any conjunctions.""
}",['asyndenton'],1
95,1234,[7],"He was treated very unfairly by our government!""",Series,[],[],[],True,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton, as there are no conjunctions used when listing the ways in which 'He was treated'.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of consecutive exclamatory statements without conjunctions reflects the stylistic device of asyndeton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of an exclamation point and the absence of a conjunction between 'unfairly' and 'by our government' suggests an abrupt, emphatic statement, characteristic of asyndeton.""
}",['asyndenton'],True,"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of the exclamation mark and the lack of conjunctions between the items 'treated' and 'very unfairly' suggests an asyndeton structure.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of the exclamation mark and the absence of any conjunctions when listing the perceived unfair treatment ('treated very unfairly') creates an asyndeton effect.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'and' is omitted when listing the ways in which he was treated unfairly, creating an asyndeton.""
}",['asyndenton'],1
96,1259,[7],Does Berg and the AMA support our military?,Series,[],[],[],True,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'and' before each entity in the question 'Berg and the AMA support our military?' is an example of asyndeton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton to list Berg and the AMA as supporters of the military without any conjunctions between them.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'Berg and the AMA' without any conjunction between them creates an asyndeton, making the two entities sound distinct and potentially independent in their support for the military.""
}",['asyndenton'],True,"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'and' between 'Berg' and 'the AMA' without any other conjunctions qualifies as asyndenton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'and' between 'Berg' and 'the AMA' suggests a lack of support for the military, as it implies that neither Berg nor the AMA support the military.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'and' between 'Berg' and 'the AMA' suggests a lack of support for the military, as it implies a contrast or opposition between the two entities.""
}",['asyndenton'],1
97,1284,[7 8],"I hope the American people can see through this sham, that you knew about it and you held it.""",Series,[],[],[],True,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton with the repetition of 'you' to create a sense of urgency and emphasis on each action.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The statement uses 'and' between 'you knew about it' and 'you held it', making it an example of asyndenton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text features asyndenton, with the items 'you knew about it' and 'you held it' listed without any conjunctions.""
}",['asyndenton'],True,"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without any conjunctions.""
}",['asyndenton'],1
98,1290,[7 8],"But if you are a freedom-loving American who values your liberties and the God-given right to defend them, happy is NOT what you should be feeling right now.",Series,[],[],[],True,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing multiple clauses without any conjunctions, creating a sense of urgency and emphasis on each individual point.""
}",['asyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of multiple conjunctions ('and') in the phrase 'liberties and the God-given right' qualifies this as an example of polysyndenton.""
}",['polysyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses the 'I came, I saw, I conquered' structure, lacking any conjunctions between the listed items.""
}",['asyndenton'],False,"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of 'and' between 'liberties' and 'the God-given right' suggests the presence of polysyndenton.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The sentence uses the conjunction 'and' between 'liberties' and 'the God-given right', making it an example of polysyndenton.""
}",['polysyndenton'],0
99,1300,[1 7 9],"“This is a terrible situation and Attorney General Jeff Sessions should stop this Rigged Witch Hunt right now, before it continues to stain our country any further.",Series,[],[],[],True,[],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'and' is not present, creating short, abrupt listing of items.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The text uses asyndeton by listing multiple items (terrible situation, Attorney General Jeff Sessions, Rigged Witch Hunt) without conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The text uses asyndeton - the absence of conjunctions - when listing the items 'terrible situation', 'Attorney General Jeff Sessions should stop this Rigged Witch Hunt right now', and 'stain our country any further'.""
}",['asyndenton'],True,"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'Rigged Witch Hunt' and 'stain our country' suggests polysyndenton.""
}",['polysyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The text uses asyndeton by listing items without any conjunctions, creating a sense of urgency and directness.""
}",['asyndenton'],0
100,1309,[7],What is happening in the Brett Kavanaugh nomination process should concern every American.,Series,[],[],[],True,[],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'every American' implicitly groups all Americans into the same category, suggesting a broad collective concern.""
}",['bracketing'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton to convey a sense of urgency and directness by listing the elements without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The statement implicitly lumps the issue of Brett Kavanaugh's nomination process and its potential consequences together as something that should concern every American.""
}",['bracketing'],False,"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'every American' implicitly lumps all Americans into the same category, indicating a sense of unity or shared concern.""
}",['bracketing'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'every American' implicitly lumps all Americans into the same category, suggesting a collective concern.""
}",['bracketing'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing the concerns without any conjunctions, creating a sense of urgency and directness.""
}",['asyndenton'],0
101,1311,[ 8  7 14  6],"As Trump grandly proclaimed, Americans no longer have to fear North Korea and can sleep peacefully at night!",Series,[],[],[],True,[],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'fear' and 'sleep peacefully' suggests a chain of causality, indicating a gradatio structure.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'no longer have to fear' and 'can sleep peacefully' suggests a gradatio, listing items with overlapping and suggesting a chain of causality.""
}",['gradatio'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'fear' and 'can sleep peacefully at night' qualifies as polysyndenton.""
}",['polysyndenton'],False,"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'no longer have to fear' and 'can sleep peacefully at night' suggests a gradatio, a list of items with overlapping, suggesting a chain of causality.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'no longer have to fear' and 'can sleep peacefully at night' suggests a gradatio, a list of items with overlapping, suggesting a chain of causality.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'no longer' suggests a gradatio, indicating a progression from a previous state of fear to a current state of peace.""
}",['gradatio'],1
102,1332,[7 8],These pardons cleanse another stain from our nation's history in the dark years of Obama.,Series,[],[],[],True,[],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'another stain' and 'dark years' suggests a chain of causality or progression, fitting the definition of gradatio.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of the phrase 'dark years of Obama' suggests a chain of causality or escalation, making the sentence an example of gradatio.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'dark years of Obama' implies a gradatio by suggesting a chain of causality from the 'stain' to the 'dark years'.""
}",['gradatio'],True,"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'dark years of Obama' suggests a gradatio, as it implies a chain of causality or progression from one negative event to another.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'dark years of Obama' suggests a gradatio, as it implies a chain of causality or progression from the 'stain' to the 'dark years'.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'dark years of Obama' suggests a gradatio, implying a chain of causality between the 'stain' and the 'dark years'.""
}",['gradatio'],1
103,1344,[7 7],“It’s time for our leaders in Washington to follow the lead of America’s mayors and put public safety over NRA priorities.”,Series,[],[],[],True,[],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'and' between 'mayors' and 'put' is omitted, creating an asyndeton.""
}",['asyndenton'],"{
  ""Properties"": [""order (incrementum)""],
  ""Explanation"": ""The statement follows an incrementum order by listing 'leaders in Washington' before 'America’s mayors', suggesting a hierarchy of leadership.""
}",['order_(incrementum)'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of 'and' between 'leaders', 'Washington', 'mayors', and 'NRA priorities' indicates polysyndenton.""
}",['polysyndenton'],False,"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'and' is omitted when listing the items 'America’s mayors' and 'NRA priorities'.""
}",['asyndenton'],"{
  ""Properties"": [""polysyndeton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'leaders', 'mayors', and 'NRA priorities' creates a polysyndeton.""
}",['polysyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'and' is omitted when listing the actions of 'follow', 'put', and 'prioritize', creating an asyndeton.""
}",['asyndenton'],0
104,1350,[7],"As far as the labor market is concerned, “America First” has not translated to Americans First.",Series,[],[],[],True,[],"{
    ""Properties"": [""polysyndenton""],
    ""Explanation"": ""The use of the conjunction 'and' between 'America First' and 'Americans First' suggests a polysyndeton structure.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of 'and' between 'America First' and 'Americans First' suggests the use of polysyndenton.""
}",['polysyndenton'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'America First' implicitly lumps the labor market and Americans together as part of the same category.""
}",['bracketing'],False,"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'America First' implicitly lumps 'Americans' into the same category, suggesting a contrast between the two.""
}",['bracketing'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing two items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'America First' and 'Americans First' suggests a polysyndeton, indicating a deliberate emphasis on each individual term.""
}",['polysyndenton'],0
105,1354,[7],"“I have, on numerous occasions, noted our intelligence findings that Russians attempted to interfere in our elections.",Series,[],[],[],True,[],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'noted' and 'our intelligence findings' suggests polysyndeton.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'noted' and 'our intelligence findings' suggests polysyndenton is present in the sentence.""
}",['polysyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'I have, on numerous occasions, noted our intelligence findings' uses asyndenton by not using any conjunctions between the items in the list.""
}",['asyndenton'],False,"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'on numerous occasions' and 'noted our intelligence findings' without any conjunctions between them indicates the use of asyndenton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'on numerous occasions' and 'noted' followed by a list without conjunctions ('intelligence findings' and 'Russians attempted to interfere in our elections') indicates the use of asyndeton.""
}",['asyndenton'],1
106,1355,[6 8 7],The very intensity and nastiness of former CIA Director Brennan and former Director of National Intelligence Clapper is an attempt to distract attention from their failure to protect America.,Series,[],[],[],True,[],"{
  ""Properties"": [
    ""polysyndenton""
  ],
  ""Explanation"": ""The use of 'and' between 'former CIA Director Brennan' and 'former Director of National Intelligence Clapper' exhibits polysyndenton, suggesting a close connection or equivalence between the two individuals.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndeton""],
  ""Explanation"": ""The sentence uses polysyndeton by using the conjunction 'and' between the listed items ('former CIA Director Brennan and former Director of National Intelligence Clapper').""
}",['polysyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'and' before 'former Director of National Intelligence Clapper' is absent, suggesting asyndeton.""
}",['asyndenton'],False,"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing former CIA Director Brennan and former Director of National Intelligence Clapper without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing former CIA Director Brennan and former Director of National Intelligence Clapper without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of 'and' between 'former CIA Director Brennan' and 'former Director of National Intelligence Clapper' suggests a polysyndenton structure.""
}",['polysyndenton'],0
107,1369,[7],"We imported goods ""Made in China,"" while exporting our future.",Series,[],[],[],True,[],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The phrase 'Made in China' is bracketed with quotation marks to imply a connection with the action of importing goods and exporting our future.""
}",['bracketing'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of quotation marks around 'Made in China' implicitly lumps it together with the concept of importing goods, indicating that they are related in the same category.""
}",['bracketing'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of quotation marks around 'Made in China' implicitly lumps the phrase together as a single unit, indicating bracketing.""
}",['bracketing'],True,"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of quotation marks around 'Made in China' implicitly lumps it together as a single entity, indicating bracketing.""
}",['bracketing'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of quotation marks around 'Made in China' implicitly lumps it together as a single entity, indicating bracketing.""
}",['bracketing'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of quotation marks around 'Made in China' implicitly lumps it together as a single entity, indicating bracketing.""
}",['bracketing'],1
108,1371,[7],"Bush-Obama ""open borders"" brought in tens of millions of Third World peoples, legally and illegally, to rising resistance from Americans forced to bear the economic and social costs.",Series,[],[],[],True,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing multiple items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses asyndeton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The text uses asyndeton, as it lists 'legally and illegally' without any conjunction between them.""
}",['asyndenton'],True,"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without any conjunctions, creating a sense of urgency and directness.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'Bush-Obama' suggests a chain of causality, implying that the policies of these administrations led to the influx of Third World peoples and the resulting resistance from Americans.""
}",['gradatio'],0
109,1390,[7 9],"Barack Obama spent considerable time selling the American people on the idea of a cooperative Iran — all the while cutting quiet deals, behind closed doors, with the rogue nation.",Series,[],['asyndenton'],[],False,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'all the while' in the sentence creates a sense of ongoing action without the use of conjunctions, fitting the definition of asyndeton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'all the while cutting quiet deals, behind closed doors,' without any conjunctions, qualifies as asyndeton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing the two contrasting actions of Barack Obama without any conjunctions.""
}",['asyndenton'],True,"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses asyndeton by listing multiple actions without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing multiple actions without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing the actions 'selling', 'cutting', and 'making deals' without any conjunctions.""
}",['asyndenton'],1
110,1405,[ 7 13],"I want to bring our soldiers back home,"" Trump said.",Series,[],[],[],True,[],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses asyndeton, as it lists 'I want to bring our soldiers back home' without using any conjunctions between the items.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses asyndeton by presenting a list of actions without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses asyndeton, as it lists the actions 'I want to bring our soldiers back home,' using commas without conjunctions.""
}",['asyndenton'],True,"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses asyndeton by listing the actions 'I want to bring our soldiers back home,' without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing the actions 'bring our soldiers back home' without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses asyndeton by listing three separate actions without using any conjunctions.""
}",['asyndenton'],1
111,1407,[7],And it’s a problem not just in West Virginia – it’s a national problem.,Series,[],[],[],True,[],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The text implicitly lumps West Virginia and the national problem together when discussing the issue.""
}",['bracketing'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'and' to link the two parts of the statement implies an asyndenton structure.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of the series 'not just in West Virginia – it’s a national problem' without any conjunctions qualifies as asyndeton.""
}",['asyndenton'],False,"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'not just... but also' implicitly lumps West Virginia and the national problem into the same category.""
}",['bracketing'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'and' between 'West Virginia' and 'national' is absent, indicating asyndenton.""
}",['asyndenton'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'not just in West Virginia – it’s a national problem' implicitly lumps West Virginia and the national problem into the same category.""
}",['bracketing'],0
112,1487,[8],"My acceptance from the reading of this document of the Church’s orthodox eucharistic doctrine was based in part on Pope Paul’s gracious and beautiful exposition, and in part on the sheer radical, mad unlikeliness of it.",Series,[],[],[],True,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses no conjunctions to list two reasons for the acceptance of the Church's orthodox eucharistic doctrine.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses no conjunctions when listing the reasons for the acceptance of the eucharistic doctrine.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses an asyndenton by listing two reasons without using any conjunction between them.""
}",['asyndenton'],True,"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses a series of items without any conjunctions, such as 'and' or 'or'.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses a series of items without any conjunctions, such as 'and' or 'or'.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses a listing of reasons without any conjunctions, creating a sense of urgency and emphasis on each reason.""
}",['asyndenton'],1
113,1535,[8 8 5],This stunning tower audio once again provides proof that the entire narrative that claims that Stephen Paddock operated alone from the 32nd floor of the Mandalay Bay Hotel is complete nonsense and that authorities are actually actively covering up what really happened on that fateful night.,Series,[],[],[],True,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses the 'I came, I saw, I conquered' pattern, which is an example of asyndeton.""
}",['asyndenton'],"{
  ""Properties"": [""polysyndeton""],
  ""Explanation"": ""The use of 'and' between 'complete nonsense' and 'authorities' creates a polysyndeton, suggesting a chain of ideas or emphasizing each item in the list.""
}",['polysyndenton'],False,"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton when listing the items 'complete nonsense' and 'authorities are actually actively covering up what really happened on that fateful night.'""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'and' between 'complete nonsense' and 'authorities' creates an asyndeton in the sentence.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without any conjunctions, creating a sense of urgency and directness.""
}",['asyndenton'],1
114,1589,[8 6],"In the tragic comedy of denial that every Islamic terrorism investigation inevitably becomes, the authorities are still hunting around for his motiv Yonathan Halimi, Sarah Lucy’s son, describes the killer’s family as being known for its anti-Semitism.",Series,[],[],[],True,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing multiple items (authorities, Yonathan Halimi, and Sarah Lucy’s son) without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndeton by listing items without conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of the phrase 'Yonathan Halimi, Sarah Lucy’s son' followed by 'describes' creates a list without using any conjunctions, indicating an asyndeton.""
}",['asyndenton'],True,"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items ('Yonathan Halimi' and 'Sarah Lucy’s son') without using any conjunctions between them.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton when listing the authorities' actions in the investigation: 'hunting around for his motiv'.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The text uses asyndeton by listing items without any conjunctions, creating a sense of urgency and directness in the narration.""
}",['asyndenton'],1
