,sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consitency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency
144,3436,[9],"Orban has seen the influence of George Soros and his organizations in Hungary and has openly criticized it and Soros, calling Soros a ""public enemy.""",Phrases_built_on_verbs,['participal_phrases'],[],['participal_phrases'],False,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participal phrase 'calling Soros a 'public enemy', where 'calling' is the participle. This participal phrase modifies the action 'has openly criticized it and Soros' and provides additional information about it.""
}",['participal_phrases'],"{
  ""Properties"": [
    ""participal phrases""
  ],
  ""Explanation"": ""The sentence contains a participial phrase 'calling Soros a public enemy' which modifies the main verb 'has openly criticized'. This participial phrase functions as an adjective to provide further information about the action of openly criticizing."" 
}",['participal_phrases'],"{
    ""Properties"": [""participial phrases""],
    ""Explanation"": ""The sentence contains a participial phrase 'calling Soros a \""public enemy\""', in which 'calling' is a participle that modifies the subject 'Orban'.""
}",['participial_phrases'],False,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'calling Soros a public enemy,' which modifies the verb 'criticized.'""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'calling Soros a 'public enemy', which modifies the verb 'criticized'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'calling Soros a 'public enemy', which modifies the verb 'criticized'.""
}",['participal_phrases'],1
145,3498,[9],"In the end, Only the corrupt king acknowledges the God of Shadrach, Meshach, and Abednego.",Phrases_built_on_verbs,[],[],[],True,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'acknowledges the God of Shadrach, Meshach, and Abednego' functions as a participial phrase, indicating the action of the corrupt king.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'corrupt king acknowledges' which describes the king (the subject) and provides additional information on what he is doing.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'corrupt king acknowledges' which functions to modify the noun 'king'. This participial phrase presents the action as being done by the corrupt king.""
}",['participal_phrases'],True,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'acknowledges the God of Shadrach, Meshach, and Abednego', which modifies the noun 'king'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'corrupt king acknowledges' is a participial phrase, as it describes the action of the corrupt king and functions as an adjective modifying the noun 'king'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'acknowledges the God of Shadrach, Meshach, and Abednego', which modifies the noun 'king'.""
}",['participal_phrases'],1
146,3611,[9],"Certainly not Corbyn or Assange, who threaten to disrupt the entrenched neoliberal order that is hurtling us towards climate breakdown and economic collapse.",Phrases_built_on_verbs,['inifinitive_phrases'],[],[],False,['participal_phrases'],"{
    ""Properties"": [""participal phrases""],
    ""Explanation"": ""The phrase 'hurtling us towards climate breakdown and economic collapse' is a participial phrase, as it describes the action of 'entrenched neoliberal order' in a present participle form.""
}",['participal_phrases'],"{
  ""Properties"": [
    ""participal phrases""
  ],
  ""Explanation"": ""The phrase 'threaten to disrupt the entrenched neoliberal order' is a participal phrase being used to describe Corbyn and Assange and their actions.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'threaten to disrupt the entrenched neoliberal order' which modifies the subject 'Corbyn or Assange'. This phrase identifies the action being done and changes the relation of that action to the agent.""
}",['participal_phrases'],True,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'hurtling us towards climate breakdown and economic collapse', which modifies the noun 'order'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'threaten to disrupt the entrenched neoliberal order', which modifies the subjects 'Corbyn or Assange'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'threaten to disrupt the entrenched neoliberal order', which modifies the subjects 'Corbyn or Assange'.""
}",['participal_phrases'],1
147,3784,[10],Allahu Akbar usually means motive unknown.,Phrases_built_on_verbs,[],[],[],True,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The given text does not contain any infinitive phrases as defined, but it does contain a participal phrase ('motive unknown') which presents the reason or explanation for the action.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'Allahu Akbar' could be considered a participal phrase if it is interpreted as a participial phrase acting as an adjective ('God is great'), describing an unknown motive. In this case, it is a common phrase but not an example in line with the classic participal phrases format."" 
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'motive unknown' is a participial phrase acting as an adjective to modify the noun 'Allahu Akbar'.""
}",['participal_phrases'],True,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'Allahu Akbar' is used as an adjective to describe the motive, indicating that the motive is related to the phrase itself.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'Allahu Akbar' can be considered a participal phrase, as it can be interpreted as 'Being God is great'. This phrase is often used in news reports to describe an event, and the motive behind the usage is often unknown.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'Allahu Akbar' can be considered a participal phrase, as it can be interpreted as 'God is great', which functions as an adjective phrase describing an unknown motive.""
}",['participal_phrases'],1
148,3785,[10],“When something is coming up and down or at least from a different angle they are either going to hit the ground or… alot of different things are going to happen.,Phrases_built_on_verbs,['inifinitive_phrases'],[],[],False,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'coming up and down' modifying the noun 'something'. The phrase 'coming up and down' acts as an adjective, providing more information about 'something'.""
}",['participal_phrases'],"{
  ""Properties"": [""participial phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'coming up and down or at least from a different angle' which modifies the subject 'something'. This phrase functions as an adjective describing the nature of the 'something'.""
}",['participial_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'being something' is present in the form of 'coming up and down or at least from a different angle' modifying 'something' in the sentence.""
}",['participal_phrases'],False,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'coming up and down' which modifies the subject 'something'. This participial phrase functions as an adjective phrase.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'coming up and down' which modifies the subject 'something'. This participial phrase functions as an adjective phrase.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'coming up and down' which modifies the subject 'something'. This participial phrase functions as an adjective phrase.""
}",['participal_phrases'],1
149,3787,[10],“The insistence with which Francis defends Barros is mystifying.,Phrases_built_on_verbs,[],[],[],True,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'defending Barros' is a participal phrase, as it expresses the action of defending as an adjective phrase headed by the participle 'defending'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example contains a participal phrase 'defending Barros' which modifies the noun 'Francis'. This phrase functions as an adjective to describe Francis and introduces the action in relation to the agent.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participal phrase 'defending Barros' which modifies 'Francis'.""
}",['participal_phrases'],True,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'defends Barros' is a participial phrase, as it is headed by the participle 'defends' and functions as an adjective to describe the insistence.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'defends Barros' is a participial phrase, as it is headed by the participle 'defends' and describes the action of Francis.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'defends Barros' which functions as an adjective phrase describing the action of Francis.""
}",['participal_phrases'],1
150,3789,[ 8 10 13],"Unlike previous administrations, my administration has and will continue to move aggressively to repeal any efforts – and repel – we will stop it, we will repel it – any efforts to interfere in our elections.",Phrases_built_on_verbs,['inifinitive_phrases'],[],[],False,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example contains a participial phrase 'having and will continue to move aggressively' modifying the verb 'repeal'. This phrase changes the relation of the action 'repeal' to the subject 'my administration'.""
}",['participal_phrases'],"{
  ""Properties"": [
    ""participal phrases""
  ],
  ""Explanation"": ""The sentence contains a participal phrase 'to interfere in our elections', which is headed by the participle 'interfere'. This phrase acts as an adjective to modify the noun 'efforts'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'trying to interfere in our elections', where the participle 'trying' modifies the noun 'efforts'. This participial phrase serves as an adjective phrase, providing more information about the efforts being referred to.""
}",['participal_phrases'],True,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'to interfere in our elections' which modifies the noun 'efforts'. This phrase is built on the verb 'interfere' and functions as an adjective phrase.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'to interfere in our elections', which modifies the noun 'efforts'. This participial phrase is used to describe the nature of the efforts being referred to.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'to interfere in our elections' which modifies the noun 'efforts'. This phrase functions as an adjective in the sentence.""
}",['participal_phrases'],1
151,3790,[10],Over-excitement is a serious problem in the Muslim world.,Phrases_built_on_verbs,[],[],[],True,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence does not contain an infinitive phrase, but it does contain a participial phrase 'over-excited', which functions as an adjective phrase to modify the noun 'problem'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The given text does not contain any infinitive phrases, but it does contain a participal phrase 'Over-excitement is a serious problem', where 'Over-excitemenet' acts as a gerund participle modifying the noun 'problem'.""
}",['participal_phrases'],"{
  ""Properties"": [],
  ""Explanation"": ""The given text does not contain any participal or infinitive phrases built on verbs."" 
}",[],False,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence does not contain any infinitive phrases, but it does contain a participal phrase 'Over-excitement is a serious problem', where 'Over-excitement' functions as a noun and 'is' is the linking verb, making 'a serious problem' the complement of the subject.""
}",['participal_phrases'],"{
  ""Properties"": [],
  ""Explanation"": ""The given text does not contain any phrases built on verbs, so none of the specified properties are present.""
}",[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'Over-excitement is a serious problem', where 'Over-excitement' acts as the subject and 'is' as the verb.""
}",['participal_phrases'],1
152,3791,[10],"“This is contrary to Divine Revelation,” Schneider further told LifeSite, adding that the “beautiful explanations” that are being presented to clergy and faithful as “discernment” and “pastoral accompaniment,” or a “change of paradigm” and “discovery of the subjective part of the truth,” when translated into “common sense language,” are tantamount to an allowance to sin.",Phrases_built_on_verbs,['participal_phrases'],[],[],False,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'being presented' is a participal phrase indicating the action of presenting the 'beautiful explanations.'""
}",['participal_phrases'],"{
  ""Properties"": [""participial phrases""],
  ""Explanation"": ""The phrase 'being presented to clergy and faithful as 'discernment'' is an example of a participial phrase, where 'being presented' functions as an adjective to modify the noun 'explanations'.""
}",['participial_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'being presented to clergy and faithful' is a participal phrase. It uses the present participle form 'being' to denote the ongoing action of presenting the explanations to clergy and faithful, modifying the noun 'explanations.'""
}",['participal_phrases'],False,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'being presented to clergy and faithful as 'discernment' and 'pastoral accompaniment'' is a participal phrase, as it is headed by the participle 'being' and describes the state of the explanations.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'being presented' is a participal phrase, as it is headed by the present participle 'being' and modifies the noun 'explanations'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'being presented to clergy and faithful as' is a participal phrase, as it is headed by the participle 'being' and functions as an adjective phrase describing the 'explanations'.""
}",['participal_phrases'],1
154,3793,[11],"Personally, I trust very, very few politicians no matter the party that they claim.",Phrases_built_on_verbs,[],[],[],True,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'claiming', which modifies the noun 'party'. The phrase 'no matter the party that they claim' is describing the politicians and functioning as an adjective in the sentence.""
}",['participal_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The infinitive phrase 'to trust very, very few politicians' functions as an adverbial phrase, telling us the reason for the speaker's lack of trust.""
}",['infinitive_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'claim' that modifies the noun 'party.'""
}",['participal_phrases'],False,"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The infinitive phrase 'to trust very, very few politicians' functions as an adverb, telling us why the speaker does not trust politicians.""
}",['inifinitive_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'claim' which modifies the noun 'party'. It is expressing the action of claiming a party.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'claim' which modifies the noun 'party'. It is used to express the action of claiming in relation to the noun 'party'.""
}",['participal_phrases'],0
155,3794,[11],"Awan told people Wasserman Schultz chose the name for his daughter, Leza — a Jewish name — and that the Florida congresswoman’s daughter regularly rode a horse that Awan kept at a boarding facility, sources with knowledge of the relationship told TheDCNF.",Phrases_built_on_verbs,[],[],[],True,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The use of 'chose' and 'riding' indicates the presence of participal phrases in the text.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'having kept at a boarding facility' is a participal phrase which modifies the noun 'a horse'. It describes the action taken by Awan.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'riding a horse that Awan kept at a boarding facility' functions as a participial phrase, modifying the noun 'daughter'.""
}",['participal_phrases'],True,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'riding a horse that Awan kept at a boarding facility', which modifies the noun 'daughter'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'riding a horse that Awan kept at a boarding facility' is a participal phrase, as it describes an action ('riding') and is headed by a participle ('riding').""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'riding a horse that Awan kept at a boarding facility', which modifies the noun 'daughter'.""
}",['participal_phrases'],1
156,3795,[11],"The jury of six men and six women, including three immigrants, found the Mexican national not guilty of all murder and manslaughter charges and guilty only of felony possession of a firearm.",Phrases_built_on_verbs,['participal_phrases'],[],[],False,['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'including three immigrants' is a participial phrase modifying the noun 'jury', providing additional information about its composition.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence includes a participial phrase 'including three immigrants', which modifies the noun phrase 'The jury of six men and six women'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example contains a participal phrase 'including three immigrants' modifying the noun 'jury'.""
}",['participal_phrases'],True,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'including three immigrants', which modifies the noun 'jury'. This participial phrase provides additional information about the composition of the jury.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'including three immigrants', which modifies the noun 'jury'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'including three immigrants', which modifies the noun 'jury'.""
}",['participal_phrases'],1
157,3796,[11 17],"Let me just remind them, they are themselves under investigation by a special prosecutor in Washington D.C. and they may soon avail themselves of the presumption of innocence beyond a reasonable doubt, so I ask that they reflect on that before they comment or disparage the results of this case.”",Phrases_built_on_verbs,[],[],[],True,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'being themselves under investigation by a special prosecutor in Washington D.C.' which modifies the subject 'they', indicating the state or condition of the subject.""
}",['participal_phrases'],"{
  ""Properties"": [
    ""infinitive phrases""
  ],
  ""Explanation"": ""The infinitive phrase 'to reflect on that before they comment or disparage the results of this case' functions as an adverb, telling us why the speaker asks the individuals to consider their situation.""
}",['infinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The sentence includes the infinitive phrase 'to reflect on that' which functions as an adverb, explaining why the action of reflecting is being requested.""
}",['infinitive_phrases'],False,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'being themselves under investigation by a special prosecutor in Washington D.C.' which modifies the pronoun 'they'. This participial phrase provides additional information about the subject of the sentence.""
}",['participal_phrases'],"{
  ""Properties"": [
    ""participal phrases""
  ],
  ""Explanation"": ""The sentence contains a participial phrase 'being themselves under investigation by a special prosecutor in Washington D.C.' which modifies the pronoun 'they'. This participial phrase provides additional information about the subject 'they'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'being themselves under investigation by a special prosecutor in Washington D.C.' which modifies the pronoun 'they'. This participial phrase provides additional information about the subject of the sentence.""
}",['participal_phrases'],1
158,3797,[11],"How many defenseless (unarmed) people are robbed, assaulted, accosted, beaten up, raped, wounded, paralyzed, or killed in a year’s time?",Phrases_built_on_verbs,[],[],[],True,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The property of participal phrases is present in the text. The verb forms 'robbed, assaulted, accosted, beaten up, raped, wounded, paralyzed, or killed' are used as participles to modify the noun 'people'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains participal phrases such as 'robbed', 'assaulted', 'accosted', 'beaten up', 'raped', 'wounded', 'paralyzed', and 'killed'. These participial phrases modify the noun 'people' and describe the actions experienced by the people.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participal phrase 'wounded, paralyzed, or killed' which describes the different outcomes experienced by defenseless people.""
}",['participal_phrases'],True,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains participal phrases such as 'beaten up' and 'paralyzed', which are used to describe the actions in a way that changes the relation of the action to the agent.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains participal phrases such as 'robbed', 'assaulted', 'accosted', 'beaten up', 'raped', 'wounded', 'paralyzed', and 'killed', which are used to describe the actions committed against defenseless people.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains participal phrases such as 'robbed, assaulted, accosted, beaten up, raped, wounded, paralyzed, or killed', which are used to describe the actions in a way that changes the relation of those actions to an agent.""
}",['participal_phrases'],1
159,3798,[ 6  4 11],"In other words, unlike Lee Harvey Oswald, who had absolutely no motive to kill President Kennedy, the national security establishment did have motive, a powerful motive, the same motive that motivated the CIA and Pentagon to target other political leaders for regime change or assassination around that time, such as Mohamad Mossadegh, Jacobo Arbenz, Patrice Lumumba (who Kennedy admired), Fidel Castro, and Salvador Allende.",Phrases_built_on_verbs,['inifinitive_phrases'],[],[],False,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'unlike Lee Harvey Oswald, who had absolutely no motive to kill President Kennedy', which modifies or describes the national security establishment.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participal phrase 'unlike Lee Harvey Oswald, who had absolutely no motive to kill President Kennedy', illustrating the use of a verb form (had) in a phrase.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases"", ""inifinitive phrases""],
  ""Explanation"": ""The sentence contains a participal phrase 'unlike Lee Harvey Oswald, who had absolutely no motive to kill President Kennedy' and an infinitive phrase 'to target other political leaders for regime change or assassination around that time'.""
}","['participal_phrases', 'inifinitive_phrases']",False,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'unlike Lee Harvey Oswald, who had absolutely no motive to kill President Kennedy', which modifies the main clause and provides additional information about Lee Harvey Oswald.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'such as Mohamad Mossadegh, Jacobo Arbenz, Patrice Lumumba (who Kennedy admired), Fidel Castro, and Salvador Allende' which modifies the noun 'leaders'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'unlike Lee Harvey Oswald, who had absolutely no motive to kill President Kennedy', which modifies the main clause and provides additional information about Lee Harvey Oswald.""
}",['participal_phrases'],1
160,3799,[ 7 11  9],"After Oswald supposedly tried to defect to the Soviet Union and promised U.S. Embassy officials in Moscow that he was going to deliver classified information to the Soviet Union, which was America’s sworn Cold War enemy (and former World War II partner and ally), U.S. officials permitted him to return home with a Red wife, without even one grand-jury summons or even an iota of harassment.",Phrases_built_on_verbs,['inifinitive_phrases'],[],[],False,['participal_phrases'],"{
  ""Properties"": [""participial phrases""],
  ""Explanation"": ""The sentence contains participial phrases such as 'supposedly tried to defect to the Soviet Union' and 'promised U.S. Embassy officials in Moscow'. These participial phrases modify the actions of Oswald and provide additional information about his activities.""
}",['participial_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'supposedly tried to defect to the Soviet Union and promised U.S. Embassy officials in Moscow' is a participal phrase modifying the noun 'Oswald.' It provides additional information about Oswald's actions and state of being.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""]
}",['participal_phrases'],False,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'supposedly tried to defect to the Soviet Union', which modifies the subject 'Oswald'. This participial phrase provides additional information about the action of the subject.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""]
}

 	",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'supposedly tried to defect to the Soviet Union' which modifies the subject 'Oswald'. This participial phrase provides additional information about Oswald's actions and is used as an adjective phrase.""
}",['participal_phrases'],1
161,3801,[11],"For their sake, let’s hope it works better than this year’s flu vaccine.",Phrases_built_on_verbs,[],[],[],True,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'this year's flu vaccine', which modifies the action 'works' and provides additional information about the context.""
}",['participal_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to hope', which functions as an adverb to express the reason or purpose for the action 'let's hope'.""
}",['infinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to hope' which functions as an adverb, telling us why we should hope.""
}",['infinitive_phrases'],False,"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The infinitive phrase 'to hope' functions as an adverb, telling us why the action 'let's hope' occurred.""
}",['inifinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The infinitive phrase 'to hope' functions as an adverb, telling us why the action 'let's' occurred.""
}",['inifinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The infinitive phrase 'to hope' functions as an adverb, telling us why the action 'let's hope' occurred.""
}",['inifinitive_phrases'],1
162,3803,[ 8 11],"Of course, the reality is that bringing something like this up more than 30 years later is ridiculous, but this is the Democrats for you.",Phrases_built_on_verbs,['participal_phrases'],[],[],False,[],"{
  ""Properties"": [
    ""participal phrases""
  ],
  ""Explanation"": ""The phrase 'bringing something like this up more than 30 years later' is a participial phrase, as it is headed by the present participle 'bringing' and modifies the subject 'the reality.'""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example contains a participial phrase 'bringing something like this up more than 30 years later', which modifies the subject 'reality'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'bringing something like this up more than 30 years later' is a participial phrase, indicating the action associated with 'something' being brought up.""
}",['participal_phrases'],True,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The participial phrase 'bringing something like this up more than 30 years later' modifies the noun 'reality' and functions as an adjective in the sentence.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'bringing something like this up more than 30 years later' is a participial phrase, as it is headed by the present participle 'bringing' and functions as an adjective to modify 'reality'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'bringing something like this up more than 30 years later' is a participal phrase, as it expresses the action of bringing something up in the form of a present participle.""
}",['participal_phrases'],1
163,3804,[ 6 11],"What is that great big important point that Shapira, who, according to his tagline on his article, “enjoys writing about people who have served in the military and intelligence communities,” left out of his article?",Phrases_built_on_verbs,[],['participal_phrases'],[],False,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence 'according to his tagline on his article, “enjoys writing about people who have served in the military and intelligence communities,”' contains a participial phrase 'enjoys writing about people who have served in the military and intelligence communities.'""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'according to his tagline on his article' describing Shapira, which is used to provide additional information about him.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participal phrase 'who have served in the military and intelligence communities' modifying the noun 'Shapira'.""
}",['participal_phrases'],True,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'according to his tagline on his article' is a participial phrase modifying the noun 'Shapira'. It provides additional information about Shapira and his interests.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The participial phrase 'according to his tagline on his article' modifies the noun 'Shapira' and provides additional information about him.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The participial phrase 'according to his tagline on his article' modifies the noun 'Shapira' and provides additional information about him.""
}",['participal_phrases'],1
