sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,Unnamed: 28,property_FT_Maj_gpt3.5,res_FT_Maj_gpt3.5_0.0_V3_2,property_FT_Maj_gpt3.5_0.0_V3_2
659,[5],"â€œUnder these circumstances, we did not have confidence that Strzokâ€™s decision to prioritize the Russia investigation over following up on the Midyear-related investigative lead discovered on the Weiner laptop was free from bias,â€ the report said.",Modifying_clauses,['adjective'],['adjective'],['adjective'],True,"['noun', 'adjective']","{
  ""Properties"": [""comparative""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'over' to compare two actions: prioritizing the Russia investigation over following up on the investigative lead.""
}",['comparative'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The presence of the subordinating conjunction 'that' suggests a causal connection, making it a subordinate clause.""
}",['subordinate'],"{
  ""Properties"": [""comparative"", ""subordinate""],
  ""Explanation"": ""The sentence contains a comparative clause 'over following up on the Midyear-related investigative lead discovered on the Weiner laptop' and a subordinate clause 'that Strzokâ€™s decision to prioritize the Russia investigation'.""
}","['comparative', 'subordinate']",False,"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The presence of the subordinating conjunction 'that' suggests a causal connection between the two clauses, making it a subordinate clause.""
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The presence of the subordinating conjunction 'that' suggests a causal connection between the two clauses, making it a subordinate clause.""
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The sentence contains a subordinate clause ('that Strzokâ€™s decision to prioritize the Russia investigation over following up on the Midyear-related investigative lead discovered on the Weiner laptop was free from bias') which suggests a causal connection between the circumstances and the lack of confidence.""
}",['subordinate'],1,['subordinate'],0.0,1.0,gpt explanation is wrong,"['adjective','subordinate']",the circumstances are the cause of the lack of confidence,noun,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
848,[5],Judge: I donâ€™t understand why the witness is having such trouble with the question.,Modifying_clauses,['subordinate'],['subordinate'],['subordinate'],True,['subordinate'],"{
  ""Properties"": [""subordinate"", ""adjective""],
  ""Explanation"": ""The sentence contains a subordinate clause 'why the witness is having such trouble with the question', indicating a causal connection. It also includes an adjective clause 'who the witness is having such trouble with the question', providing more information about the witness.""
}","['subordinate', 'adjective']","{
  ""Properties"": [""adjective""]
  ,
  ""Explanation"": ""The sentence contains an adjective clause 'why the witness is having such trouble with the question', which provides additional detail about the witness.""
}",['adjective'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The clause 'the witness is having such trouble with the question' is a relative clause using the relative pronoun 'who' to provide additional information about 'the witness'.""
}",['adjective'],False,"{
  ""Properties"": [""subordinate"", ""noun""],
  ""Explanation"": ""The sentence contains a noun clause ('why the witness is having such trouble with the question') used to paraphrase or incorporate detail.""
}","['subordinate', 'noun']","{
  ""Properties"": [""subordinate"", ""noun""],
  ""Explanation"": ""The sentence contains a subordinate clause with the subordinating conjunction 'why', suggesting a causal connection. It also contains a noun clause used for indirect speech ('the witness is having such trouble with the question').""
}","['subordinate', 'noun']","{
  ""Properties"": [""subordinate"", ""noun""],
  ""Explanation"": ""The sentence contains a subordinate clause ('why the witness is having such trouble with the question') which suggests a causal connection, and a noun clause ('the witness is having such trouble with the question') used for indirect speech.""
}","['subordinate', 'noun']",1,"['subordinate', 'noun']",0.0,1.0,gpt explanation is correct,"['subordinate', 'noun']",,subordinate,"{""Answer"": ""yes"", ""Explanation"": "" The sentence contains the subordinating conjunction 'why', indicating a causal connection, so it contains a subordinate clause.""}",['subordinate']
848,[5],Judge: I donâ€™t understand why the witness is having such trouble with the question.,Modifying_clauses,['subordinate'],['subordinate'],['subordinate'],True,['subordinate'],"{
  ""Properties"": [""subordinate"", ""adjective""],
  ""Explanation"": ""The sentence contains a subordinate clause 'why the witness is having such trouble with the question', indicating a causal connection. It also includes an adjective clause 'who the witness is having such trouble with the question', providing more information about the witness.""
}","['subordinate', 'adjective']","{
  ""Properties"": [""adjective""]
  ,
  ""Explanation"": ""The sentence contains an adjective clause 'why the witness is having such trouble with the question', which provides additional detail about the witness.""
}",['adjective'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The clause 'the witness is having such trouble with the question' is a relative clause using the relative pronoun 'who' to provide additional information about 'the witness'.""
}",['adjective'],False,"{
  ""Properties"": [""subordinate"", ""noun""],
  ""Explanation"": ""The sentence contains a noun clause ('why the witness is having such trouble with the question') used to paraphrase or incorporate detail.""
}","['subordinate', 'noun']","{
  ""Properties"": [""subordinate"", ""noun""],
  ""Explanation"": ""The sentence contains a subordinate clause with the subordinating conjunction 'why', suggesting a causal connection. It also contains a noun clause used for indirect speech ('the witness is having such trouble with the question').""
}","['subordinate', 'noun']","{
  ""Properties"": [""subordinate"", ""noun""],
  ""Explanation"": ""The sentence contains a subordinate clause ('why the witness is having such trouble with the question') which suggests a causal connection, and a noun clause ('the witness is having such trouble with the question') used for indirect speech.""
}","['subordinate', 'noun']",1,"['subordinate', 'noun']",0.0,1.0,gpt explanation is correct,"['subordinate', 'noun']",,conditional,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
848,[5],Judge: I donâ€™t understand why the witness is having such trouble with the question.,Modifying_clauses,['subordinate'],['subordinate'],['subordinate'],True,['subordinate'],"{
  ""Properties"": [""subordinate"", ""adjective""],
  ""Explanation"": ""The sentence contains a subordinate clause 'why the witness is having such trouble with the question', indicating a causal connection. It also includes an adjective clause 'who the witness is having such trouble with the question', providing more information about the witness.""
}","['subordinate', 'adjective']","{
  ""Properties"": [""adjective""]
  ,
  ""Explanation"": ""The sentence contains an adjective clause 'why the witness is having such trouble with the question', which provides additional detail about the witness.""
}",['adjective'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The clause 'the witness is having such trouble with the question' is a relative clause using the relative pronoun 'who' to provide additional information about 'the witness'.""
}",['adjective'],False,"{
  ""Properties"": [""subordinate"", ""noun""],
  ""Explanation"": ""The sentence contains a noun clause ('why the witness is having such trouble with the question') used to paraphrase or incorporate detail.""
}","['subordinate', 'noun']","{
  ""Properties"": [""subordinate"", ""noun""],
  ""Explanation"": ""The sentence contains a subordinate clause with the subordinating conjunction 'why', suggesting a causal connection. It also contains a noun clause used for indirect speech ('the witness is having such trouble with the question').""
}","['subordinate', 'noun']","{
  ""Properties"": [""subordinate"", ""noun""],
  ""Explanation"": ""The sentence contains a subordinate clause ('why the witness is having such trouble with the question') which suggests a causal connection, and a noun clause ('the witness is having such trouble with the question') used for indirect speech.""
}","['subordinate', 'noun']",1,"['subordinate', 'noun']",0.0,1.0,gpt explanation is correct,"['subordinate', 'noun']",,comparitive,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
848,[5],Judge: I donâ€™t understand why the witness is having such trouble with the question.,Modifying_clauses,['subordinate'],['subordinate'],['subordinate'],True,['subordinate'],"{
  ""Properties"": [""subordinate"", ""adjective""],
  ""Explanation"": ""The sentence contains a subordinate clause 'why the witness is having such trouble with the question', indicating a causal connection. It also includes an adjective clause 'who the witness is having such trouble with the question', providing more information about the witness.""
}","['subordinate', 'adjective']","{
  ""Properties"": [""adjective""]
  ,
  ""Explanation"": ""The sentence contains an adjective clause 'why the witness is having such trouble with the question', which provides additional detail about the witness.""
}",['adjective'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The clause 'the witness is having such trouble with the question' is a relative clause using the relative pronoun 'who' to provide additional information about 'the witness'.""
}",['adjective'],False,"{
  ""Properties"": [""subordinate"", ""noun""],
  ""Explanation"": ""The sentence contains a noun clause ('why the witness is having such trouble with the question') used to paraphrase or incorporate detail.""
}","['subordinate', 'noun']","{
  ""Properties"": [""subordinate"", ""noun""],
  ""Explanation"": ""The sentence contains a subordinate clause with the subordinating conjunction 'why', suggesting a causal connection. It also contains a noun clause used for indirect speech ('the witness is having such trouble with the question').""
}","['subordinate', 'noun']","{
  ""Properties"": [""subordinate"", ""noun""],
  ""Explanation"": ""The sentence contains a subordinate clause ('why the witness is having such trouble with the question') which suggests a causal connection, and a noun clause ('the witness is having such trouble with the question') used for indirect speech.""
}","['subordinate', 'noun']",1,"['subordinate', 'noun']",0.0,1.0,gpt explanation is correct,"['subordinate', 'noun']",,adjective,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
848,[5],Judge: I donâ€™t understand why the witness is having such trouble with the question.,Modifying_clauses,['subordinate'],['subordinate'],['subordinate'],True,['subordinate'],"{
  ""Properties"": [""subordinate"", ""adjective""],
  ""Explanation"": ""The sentence contains a subordinate clause 'why the witness is having such trouble with the question', indicating a causal connection. It also includes an adjective clause 'who the witness is having such trouble with the question', providing more information about the witness.""
}","['subordinate', 'adjective']","{
  ""Properties"": [""adjective""]
  ,
  ""Explanation"": ""The sentence contains an adjective clause 'why the witness is having such trouble with the question', which provides additional detail about the witness.""
}",['adjective'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The clause 'the witness is having such trouble with the question' is a relative clause using the relative pronoun 'who' to provide additional information about 'the witness'.""
}",['adjective'],False,"{
  ""Properties"": [""subordinate"", ""noun""],
  ""Explanation"": ""The sentence contains a noun clause ('why the witness is having such trouble with the question') used to paraphrase or incorporate detail.""
}","['subordinate', 'noun']","{
  ""Properties"": [""subordinate"", ""noun""],
  ""Explanation"": ""The sentence contains a subordinate clause with the subordinating conjunction 'why', suggesting a causal connection. It also contains a noun clause used for indirect speech ('the witness is having such trouble with the question').""
}","['subordinate', 'noun']","{
  ""Properties"": [""subordinate"", ""noun""],
  ""Explanation"": ""The sentence contains a subordinate clause ('why the witness is having such trouble with the question') which suggests a causal connection, and a noun clause ('the witness is having such trouble with the question') used for indirect speech.""
}","['subordinate', 'noun']",1,"['subordinate', 'noun']",0.0,1.0,gpt explanation is correct,"['subordinate', 'noun']",,noun,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
866,[6],A West Virginia school has come under fire for instructing junior high students to write the Islamic profession of faith ostensibly to practice calligraphy.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The conditional property is present in the dependent clause 'for instructing junior high students to write the Islamic profession of faith ostensibly to practice calligraphy', which begins with the subordinating conjunction 'for.'""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The presence of the conditional clause 'to write the Islamic profession of faith ostensibly to practice calligraphy' is an example of a modifying clause indicating a conditional relationship.""
}",['conditional'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The presence of the subordinating conjunction 'for' suggests a causal connection, making this a modifying subordinate clause.""
}",['subordinate'],False,"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The presence of the conditional clause 'to write the Islamic profession of faith ostensibly to practice calligraphy' indicates a conditional relationship, as it presents a hypothetical condition ('if instructed to write the Islamic profession of faith') and its potential outcome ('to practice calligraphy').""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The use of 'to' in 'to write' suggests a conditional clause, indicating that the action of writing the Islamic profession of faith is contingent on the purpose of practicing calligraphy.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The use of 'for' suggests a conditional clause, indicating the purpose or reason for the action of instructing junior high students to write the Islamic profession of faith.""
}",['conditional'],1,['conditional'],1.0,0.0,gpt finding things which aren't there,[],,subordinate,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
866,[6],A West Virginia school has come under fire for instructing junior high students to write the Islamic profession of faith ostensibly to practice calligraphy.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The conditional property is present in the dependent clause 'for instructing junior high students to write the Islamic profession of faith ostensibly to practice calligraphy', which begins with the subordinating conjunction 'for.'""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The presence of the conditional clause 'to write the Islamic profession of faith ostensibly to practice calligraphy' is an example of a modifying clause indicating a conditional relationship.""
}",['conditional'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The presence of the subordinating conjunction 'for' suggests a causal connection, making this a modifying subordinate clause.""
}",['subordinate'],False,"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The presence of the conditional clause 'to write the Islamic profession of faith ostensibly to practice calligraphy' indicates a conditional relationship, as it presents a hypothetical condition ('if instructed to write the Islamic profession of faith') and its potential outcome ('to practice calligraphy').""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The use of 'to' in 'to write' suggests a conditional clause, indicating that the action of writing the Islamic profession of faith is contingent on the purpose of practicing calligraphy.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The use of 'for' suggests a conditional clause, indicating the purpose or reason for the action of instructing junior high students to write the Islamic profession of faith.""
}",['conditional'],1,['conditional'],1.0,0.0,gpt finding things which aren't there,[],,conditional,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
866,[6],A West Virginia school has come under fire for instructing junior high students to write the Islamic profession of faith ostensibly to practice calligraphy.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The conditional property is present in the dependent clause 'for instructing junior high students to write the Islamic profession of faith ostensibly to practice calligraphy', which begins with the subordinating conjunction 'for.'""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The presence of the conditional clause 'to write the Islamic profession of faith ostensibly to practice calligraphy' is an example of a modifying clause indicating a conditional relationship.""
}",['conditional'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The presence of the subordinating conjunction 'for' suggests a causal connection, making this a modifying subordinate clause.""
}",['subordinate'],False,"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The presence of the conditional clause 'to write the Islamic profession of faith ostensibly to practice calligraphy' indicates a conditional relationship, as it presents a hypothetical condition ('if instructed to write the Islamic profession of faith') and its potential outcome ('to practice calligraphy').""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The use of 'to' in 'to write' suggests a conditional clause, indicating that the action of writing the Islamic profession of faith is contingent on the purpose of practicing calligraphy.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The use of 'for' suggests a conditional clause, indicating the purpose or reason for the action of instructing junior high students to write the Islamic profession of faith.""
}",['conditional'],1,['conditional'],1.0,0.0,gpt finding things which aren't there,[],,comparitive,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
866,[6],A West Virginia school has come under fire for instructing junior high students to write the Islamic profession of faith ostensibly to practice calligraphy.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The conditional property is present in the dependent clause 'for instructing junior high students to write the Islamic profession of faith ostensibly to practice calligraphy', which begins with the subordinating conjunction 'for.'""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The presence of the conditional clause 'to write the Islamic profession of faith ostensibly to practice calligraphy' is an example of a modifying clause indicating a conditional relationship.""
}",['conditional'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The presence of the subordinating conjunction 'for' suggests a causal connection, making this a modifying subordinate clause.""
}",['subordinate'],False,"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The presence of the conditional clause 'to write the Islamic profession of faith ostensibly to practice calligraphy' indicates a conditional relationship, as it presents a hypothetical condition ('if instructed to write the Islamic profession of faith') and its potential outcome ('to practice calligraphy').""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The use of 'to' in 'to write' suggests a conditional clause, indicating that the action of writing the Islamic profession of faith is contingent on the purpose of practicing calligraphy.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The use of 'for' suggests a conditional clause, indicating the purpose or reason for the action of instructing junior high students to write the Islamic profession of faith.""
}",['conditional'],1,['conditional'],1.0,0.0,gpt finding things which aren't there,[],,adjective,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
866,[6],A West Virginia school has come under fire for instructing junior high students to write the Islamic profession of faith ostensibly to practice calligraphy.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The conditional property is present in the dependent clause 'for instructing junior high students to write the Islamic profession of faith ostensibly to practice calligraphy', which begins with the subordinating conjunction 'for.'""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The presence of the conditional clause 'to write the Islamic profession of faith ostensibly to practice calligraphy' is an example of a modifying clause indicating a conditional relationship.""
}",['conditional'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The presence of the subordinating conjunction 'for' suggests a causal connection, making this a modifying subordinate clause.""
}",['subordinate'],False,"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The presence of the conditional clause 'to write the Islamic profession of faith ostensibly to practice calligraphy' indicates a conditional relationship, as it presents a hypothetical condition ('if instructed to write the Islamic profession of faith') and its potential outcome ('to practice calligraphy').""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The use of 'to' in 'to write' suggests a conditional clause, indicating that the action of writing the Islamic profession of faith is contingent on the purpose of practicing calligraphy.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The use of 'for' suggests a conditional clause, indicating the purpose or reason for the action of instructing junior high students to write the Islamic profession of faith.""
}",['conditional'],1,['conditional'],1.0,0.0,gpt finding things which aren't there,[],,noun,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
900,[6 9],His warning against making the resistance to jihad a â€œbattle between us and the entire religionâ€ is odd.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive"", ""adjective""],
  ""Explanation"": ""The sentence includes a comparative clause using the conjunction 'against' and an adjective clause 'against making the resistance to jihad a battle between us and the entire religion'.""
}","['comparitive', 'adjective']","{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the word 'against' to compare the warning against making the resistance to jihad to a 'battle between us and the entire religion'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The clause 'against making the resistance to jihad a 'battle between us and the entire religion'' uses a comparitive conjunction 'against' to compare the warning to the action of making the resistance to jihad a 'battle between us and the entire religion'.""
}",['comparitive'],False,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'against'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'against'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'against' to compare the warning against making the resistance to jihad to a 'battle between us and the entire religion'.""
}",['comparitive'],1,['comparitive'],1.0,0.0,gpt finding things which aren't there,[],,subordinate,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
900,[6 9],His warning against making the resistance to jihad a â€œbattle between us and the entire religionâ€ is odd.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive"", ""adjective""],
  ""Explanation"": ""The sentence includes a comparative clause using the conjunction 'against' and an adjective clause 'against making the resistance to jihad a battle between us and the entire religion'.""
}","['comparitive', 'adjective']","{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the word 'against' to compare the warning against making the resistance to jihad to a 'battle between us and the entire religion'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The clause 'against making the resistance to jihad a 'battle between us and the entire religion'' uses a comparitive conjunction 'against' to compare the warning to the action of making the resistance to jihad a 'battle between us and the entire religion'.""
}",['comparitive'],False,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'against'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'against'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'against' to compare the warning against making the resistance to jihad to a 'battle between us and the entire religion'.""
}",['comparitive'],1,['comparitive'],1.0,0.0,gpt finding things which aren't there,[],,conditional,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
900,[6 9],His warning against making the resistance to jihad a â€œbattle between us and the entire religionâ€ is odd.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive"", ""adjective""],
  ""Explanation"": ""The sentence includes a comparative clause using the conjunction 'against' and an adjective clause 'against making the resistance to jihad a battle between us and the entire religion'.""
}","['comparitive', 'adjective']","{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the word 'against' to compare the warning against making the resistance to jihad to a 'battle between us and the entire religion'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The clause 'against making the resistance to jihad a 'battle between us and the entire religion'' uses a comparitive conjunction 'against' to compare the warning to the action of making the resistance to jihad a 'battle between us and the entire religion'.""
}",['comparitive'],False,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'against'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'against'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'against' to compare the warning against making the resistance to jihad to a 'battle between us and the entire religion'.""
}",['comparitive'],1,['comparitive'],1.0,0.0,gpt finding things which aren't there,[],,comparitive,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
900,[6 9],His warning against making the resistance to jihad a â€œbattle between us and the entire religionâ€ is odd.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive"", ""adjective""],
  ""Explanation"": ""The sentence includes a comparative clause using the conjunction 'against' and an adjective clause 'against making the resistance to jihad a battle between us and the entire religion'.""
}","['comparitive', 'adjective']","{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the word 'against' to compare the warning against making the resistance to jihad to a 'battle between us and the entire religion'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The clause 'against making the resistance to jihad a 'battle between us and the entire religion'' uses a comparitive conjunction 'against' to compare the warning to the action of making the resistance to jihad a 'battle between us and the entire religion'.""
}",['comparitive'],False,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'against'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'against'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'against' to compare the warning against making the resistance to jihad to a 'battle between us and the entire religion'.""
}",['comparitive'],1,['comparitive'],1.0,0.0,gpt finding things which aren't there,[],,adjective,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
900,[6 9],His warning against making the resistance to jihad a â€œbattle between us and the entire religionâ€ is odd.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive"", ""adjective""],
  ""Explanation"": ""The sentence includes a comparative clause using the conjunction 'against' and an adjective clause 'against making the resistance to jihad a battle between us and the entire religion'.""
}","['comparitive', 'adjective']","{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the word 'against' to compare the warning against making the resistance to jihad to a 'battle between us and the entire religion'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The clause 'against making the resistance to jihad a 'battle between us and the entire religion'' uses a comparitive conjunction 'against' to compare the warning to the action of making the resistance to jihad a 'battle between us and the entire religion'.""
}",['comparitive'],False,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'against'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'against'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'against' to compare the warning against making the resistance to jihad to a 'battle between us and the entire religion'.""
}",['comparitive'],1,['comparitive'],1.0,0.0,gpt finding things which aren't there,[],,noun,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
929,[13  6],"Beyond pressuring our allies, consider these specific steps President Trump has taken against Russia: Where President Obama refused to provide serious weapons to the Ukrainians to help them defend themselves (his response was weakness on a pathetic scale), President Trump has approved the sale of offensive weapons to enable the Ukrainians to increase the cost of Russian aggression.",Modifying_clauses,['subordinate'],['subordinate'],['subordinate'],True,"['subordinate', 'adjective']","{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause with the conjunction 'where' to compare the actions of President Obama and President Trump.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The example contains a comparative clause using the conjunction 'where', comparing the actions of President Obama and President Trump in regard to their approach to arming the Ukrainians.""
}",['comparitive'],"{
  ""Properties"": [""comparative""],
  ""Explanation"": ""The text includes a comparative clause using the conjunction 'where' to draw a comparison between President Obama's actions and President Trump's actions.""
}",['comparative'],False,"{
  ""Properties"": [""comparitive"", ""adjective""]
}

 	","['comparitive', 'adjective']","{
  ""Properties"": [""comparitive"", ""adjective""]
}

 	","['comparitive', 'adjective']","{
  ""Properties"": [""comparitive"", ""adjective""]
}

 	","['comparitive', 'adjective']",1,"['comparitive', 'adjective']",0.0,0.0,gpt doesn't provide explanation,['comparitive'],,subordinate,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
929,[13  6],"Beyond pressuring our allies, consider these specific steps President Trump has taken against Russia: Where President Obama refused to provide serious weapons to the Ukrainians to help them defend themselves (his response was weakness on a pathetic scale), President Trump has approved the sale of offensive weapons to enable the Ukrainians to increase the cost of Russian aggression.",Modifying_clauses,['subordinate'],['subordinate'],['subordinate'],True,"['subordinate', 'adjective']","{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause with the conjunction 'where' to compare the actions of President Obama and President Trump.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The example contains a comparative clause using the conjunction 'where', comparing the actions of President Obama and President Trump in regard to their approach to arming the Ukrainians.""
}",['comparitive'],"{
  ""Properties"": [""comparative""],
  ""Explanation"": ""The text includes a comparative clause using the conjunction 'where' to draw a comparison between President Obama's actions and President Trump's actions.""
}",['comparative'],False,"{
  ""Properties"": [""comparitive"", ""adjective""]
}

 	","['comparitive', 'adjective']","{
  ""Properties"": [""comparitive"", ""adjective""]
}

 	","['comparitive', 'adjective']","{
  ""Properties"": [""comparitive"", ""adjective""]
}

 	","['comparitive', 'adjective']",1,"['comparitive', 'adjective']",0.0,0.0,gpt doesn't provide explanation,['comparitive'],,conditional,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
