sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,Unnamed: 28,property_FT_Maj_gpt3.5,res_FT_Maj_gpt3.5_0.0_V3_2,property_FT_Maj_gpt3.5_0.0_V3_2
515,[5 8 4],"Wicked men in the sight of God are those who have the knowledge of what to do when it comes to the right, but over and over again, they turn their shoulders and choose the wrong, through tolerance and apathy Americans are bringing upon themselves destruction (Deuteronomy 30:19) that will not be reversed, which leaves no alternative as to why God judges and is judging America today (Deuteronomy 28:63).",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",True,"['stative', 'active']","{
  ""Properties"": [""stative"", ""compound""],
  ""Explanation"": ""The text contains stative verbs such as 'are' and 'is,' which express a state of being. It also includes compound verbs like 'have' and 'turn' which have multiple verbs related to one subject.""
}","['stative', 'compound']","{
  ""Properties"": [""stative""],
  ""Explanation"": ""The example text contains stative verbs such as 'are' and 'is' to express the state of being of the subjects 'wicked men' and 'America'. The verbs describe the condition or state of the subjects rather than action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains stative verbs like 'are', 'have', 'is', 'will', which indicate a state or condition rather than an action. These verbs express the state of being or the state of something.""
}",['stative'],False,"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains stative verbs such as 'are', 'have', 'is', and 'leaves', which express a state of being or existence rather than action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains stative verbs such as 'are', 'have', 'is', and 'leaves', which express a state of being or existence rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains stative verbs such as 'are', 'have', 'is', and 'leaves', which express a state of being or existence rather than action.""
}",['stative'],1,['stative'],0.0,0.0,,"['active', 'stative', 'compound']",,active,"{""Answer"": ""yes"", ""Explanation"": "" the verb 'are bringing' in the sentence 'through tolerance and apathy Americans are bringing upon themselves destruction' is in the active voice, indicating that the subject 'Americans' is performing the action""}",['active']
515,[5 8 4],"Wicked men in the sight of God are those who have the knowledge of what to do when it comes to the right, but over and over again, they turn their shoulders and choose the wrong, through tolerance and apathy Americans are bringing upon themselves destruction (Deuteronomy 30:19) that will not be reversed, which leaves no alternative as to why God judges and is judging America today (Deuteronomy 28:63).",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",True,"['stative', 'active']","{
  ""Properties"": [""stative"", ""compound""],
  ""Explanation"": ""The text contains stative verbs such as 'are' and 'is,' which express a state of being. It also includes compound verbs like 'have' and 'turn' which have multiple verbs related to one subject.""
}","['stative', 'compound']","{
  ""Properties"": [""stative""],
  ""Explanation"": ""The example text contains stative verbs such as 'are' and 'is' to express the state of being of the subjects 'wicked men' and 'America'. The verbs describe the condition or state of the subjects rather than action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains stative verbs like 'are', 'have', 'is', 'will', which indicate a state or condition rather than an action. These verbs express the state of being or the state of something.""
}",['stative'],False,"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains stative verbs such as 'are', 'have', 'is', and 'leaves', which express a state of being or existence rather than action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains stative verbs such as 'are', 'have', 'is', and 'leaves', which express a state of being or existence rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains stative verbs such as 'are', 'have', 'is', and 'leaves', which express a state of being or existence rather than action.""
}",['stative'],1,['stative'],0.0,0.0,,"['active', 'stative', 'compound']",,stative,"{""Answer"": ""yes"", ""Explanation"": ""yes""}",['stative']
515,[5 8 4],"Wicked men in the sight of God are those who have the knowledge of what to do when it comes to the right, but over and over again, they turn their shoulders and choose the wrong, through tolerance and apathy Americans are bringing upon themselves destruction (Deuteronomy 30:19) that will not be reversed, which leaves no alternative as to why God judges and is judging America today (Deuteronomy 28:63).",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",True,"['stative', 'active']","{
  ""Properties"": [""stative"", ""compound""],
  ""Explanation"": ""The text contains stative verbs such as 'are' and 'is,' which express a state of being. It also includes compound verbs like 'have' and 'turn' which have multiple verbs related to one subject.""
}","['stative', 'compound']","{
  ""Properties"": [""stative""],
  ""Explanation"": ""The example text contains stative verbs such as 'are' and 'is' to express the state of being of the subjects 'wicked men' and 'America'. The verbs describe the condition or state of the subjects rather than action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains stative verbs like 'are', 'have', 'is', 'will', which indicate a state or condition rather than an action. These verbs express the state of being or the state of something.""
}",['stative'],False,"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains stative verbs such as 'are', 'have', 'is', and 'leaves', which express a state of being or existence rather than action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains stative verbs such as 'are', 'have', 'is', and 'leaves', which express a state of being or existence rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains stative verbs such as 'are', 'have', 'is', and 'leaves', which express a state of being or existence rather than action.""
}",['stative'],1,['stative'],0.0,0.0,,"['active', 'stative', 'compound']",,compound,"{""Answer"": ""no"", ""Explanation"": "" the term 'compound predication voice' does not apply to the sentence, as it does not contain both active and passive voice about a single subject. The sentence is in the active voice throughout, with multiple clauses describing the actions and consequences of the subject.""}",[]
900,[6 9],His warning against making the resistance to jihad a “battle between us and the entire religion” is odd.,Predication,['stative'],['stative'],['stative'],True,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains an active verb 'is' and a direct object 'odd', which makes use of the active voice. The verb 'is' is the core of the predication, and it is in the active voice.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'is', which indicates the use of active voice.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains an active verb 'is' in the form 'is + adjective' (is odd).""
}",['active'],True,"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'is' in the form of 'is odd.'""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'is' in the form of 'is odd.'""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'is' in the form of 'is odd.'""
}",['active'],1,['active'],1.0,0.0,,['stative'],,active,"{""Answer"": ""yes"", ""Explanation"": ""yes""}",['active']
900,[6 9],His warning against making the resistance to jihad a “battle between us and the entire religion” is odd.,Predication,['stative'],['stative'],['stative'],True,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains an active verb 'is' and a direct object 'odd', which makes use of the active voice. The verb 'is' is the core of the predication, and it is in the active voice.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'is', which indicates the use of active voice.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains an active verb 'is' in the form 'is + adjective' (is odd).""
}",['active'],True,"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'is' in the form of 'is odd.'""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'is' in the form of 'is odd.'""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'is' in the form of 'is odd.'""
}",['active'],1,['active'],1.0,0.0,,['stative'],,stative,"{""Answer"": ""yes"", ""Explanation"": ""yes""}",['stative']
900,[6 9],His warning against making the resistance to jihad a “battle between us and the entire religion” is odd.,Predication,['stative'],['stative'],['stative'],True,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains an active verb 'is' and a direct object 'odd', which makes use of the active voice. The verb 'is' is the core of the predication, and it is in the active voice.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'is', which indicates the use of active voice.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains an active verb 'is' in the form 'is + adjective' (is odd).""
}",['active'],True,"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'is' in the form of 'is odd.'""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'is' in the form of 'is odd.'""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'is' in the form of 'is odd.'""
}",['active'],1,['active'],1.0,0.0,,['stative'],,compound,"{""Answer"": ""no"", ""Explanation"": "" the structure of the sentence does not indicate the use of compound voice. The verb 'is' is in the singular form and is not accompanied by another verb in a different voice, so the sentence does not contain compound voice.""}",[]
953,[6],"And it gets even worse: “The investigation, published Wednesday by the House Permanent Subcommittee on Investigations, further discloses secret efforts by top Obama administration officials to assure European countries they would receive a pass from U.S. sanctions if they engaged in business with Iran.”",Predication,['active'],['active'],['active'],True,"['compound', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs, such as 'published', 'discloses', and 'assure'. These verbs show actions being performed by the subject, indicating the use of active predication.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'published' and 'discloses' which demonstrate actions being performed by the subjects.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'discloses', which represents an action carried out by the subject 'investigation'.""
}",['active'],True,"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs ('published', 'discloses') and a compound verb structure ('would receive', 'engaged').""
}","['active', 'compound']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs such as 'published', 'discloses', and 'assure', indicating action being performed by the subject.""
}",['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs ('discloses', 'assure') and a compound structure with multiple verbs ('discloses', 'assure') about one subject.""
}","['active', 'compound']",0,"['active', 'compound']",1.0,0.0,,['active'],,active,"{""Answer"": ""yes"", ""Explanation"": "" the verb 'discloses' in the sentence 'further discloses secret efforts' is in the active voice, indicating that the subject is performing the action of disclosing""}",['active']
953,[6],"And it gets even worse: “The investigation, published Wednesday by the House Permanent Subcommittee on Investigations, further discloses secret efforts by top Obama administration officials to assure European countries they would receive a pass from U.S. sanctions if they engaged in business with Iran.”",Predication,['active'],['active'],['active'],True,"['compound', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs, such as 'published', 'discloses', and 'assure'. These verbs show actions being performed by the subject, indicating the use of active predication.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'published' and 'discloses' which demonstrate actions being performed by the subjects.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'discloses', which represents an action carried out by the subject 'investigation'.""
}",['active'],True,"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs ('published', 'discloses') and a compound verb structure ('would receive', 'engaged').""
}","['active', 'compound']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs such as 'published', 'discloses', and 'assure', indicating action being performed by the subject.""
}",['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs ('discloses', 'assure') and a compound structure with multiple verbs ('discloses', 'assure') about one subject.""
}","['active', 'compound']",0,"['active', 'compound']",1.0,0.0,,['active'],,stative,"{""Answer"": ""yes"", ""Explanation"": ""yes""}",['stative']
953,[6],"And it gets even worse: “The investigation, published Wednesday by the House Permanent Subcommittee on Investigations, further discloses secret efforts by top Obama administration officials to assure European countries they would receive a pass from U.S. sanctions if they engaged in business with Iran.”",Predication,['active'],['active'],['active'],True,"['compound', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs, such as 'published', 'discloses', and 'assure'. These verbs show actions being performed by the subject, indicating the use of active predication.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'published' and 'discloses' which demonstrate actions being performed by the subjects.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'discloses', which represents an action carried out by the subject 'investigation'.""
}",['active'],True,"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs ('published', 'discloses') and a compound verb structure ('would receive', 'engaged').""
}","['active', 'compound']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs such as 'published', 'discloses', and 'assure', indicating action being performed by the subject.""
}",['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs ('discloses', 'assure') and a compound structure with multiple verbs ('discloses', 'assure') about one subject.""
}","['active', 'compound']",0,"['active', 'compound']",1.0,0.0,,['active'],,compound,"{""Answer"": ""no"", ""Explanation"": "" the Compound Predication voice is not used in the sentence. The sentence is written in the active voice, describing actions performed by the subject.""}",[]
1042,[6],Any purge would empty parishes and religious orders of the thousands of priests and bishops who lead healthy lives of service and faithful lives of celibacy.”,Predication,['active'],['active'],['active'],True,"['stative', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'empty' which denotes action being performed.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The example contains an active verb 'empty' in 'any purge would empty parishes', indicating the use of active predication.""
}",['active'],"{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The sentence contains an active verb 'empty' and a stative verb 'lead'. 'Empty' is an active verb describing the potential action of a purge, while 'lead' is a stative verb describing the ongoing state of the priests and bishops.""
}","['active', 'stative']",False,"{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The sentence contains an active verb 'empty' and a stative verb 'lead' which indicate action and state respectively.""
}","['active', 'stative']","{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The sentence contains an active verb 'empty' and a stative verb 'lead' which indicate action and state respectively.""
}","['active', 'stative']","{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The sentence contains an active verb 'empty' and a stative verb 'lead' which indicate action and state respectively.""
}","['active', 'stative']",1,"['active', 'stative']",1.0,0.0,,['active'],,active,"{""Answer"": ""yes"", ""Explanation"": ""yes""}",['active']
1042,[6],Any purge would empty parishes and religious orders of the thousands of priests and bishops who lead healthy lives of service and faithful lives of celibacy.”,Predication,['active'],['active'],['active'],True,"['stative', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'empty' which denotes action being performed.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The example contains an active verb 'empty' in 'any purge would empty parishes', indicating the use of active predication.""
}",['active'],"{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The sentence contains an active verb 'empty' and a stative verb 'lead'. 'Empty' is an active verb describing the potential action of a purge, while 'lead' is a stative verb describing the ongoing state of the priests and bishops.""
}","['active', 'stative']",False,"{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The sentence contains an active verb 'empty' and a stative verb 'lead' which indicate action and state respectively.""
}","['active', 'stative']","{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The sentence contains an active verb 'empty' and a stative verb 'lead' which indicate action and state respectively.""
}","['active', 'stative']","{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The sentence contains an active verb 'empty' and a stative verb 'lead' which indicate action and state respectively.""
}","['active', 'stative']",1,"['active', 'stative']",1.0,0.0,,['active'],,stative,"{""Answer"": ""yes"", ""Explanation"": "" the verb 'would empty' is a stative voice verb, as it includes the helping verb 'would' and the main verb 'empty' does not end in 'ing'. The subject is not performing the action, but rather receiving it.""}",['stative']
1042,[6],Any purge would empty parishes and religious orders of the thousands of priests and bishops who lead healthy lives of service and faithful lives of celibacy.”,Predication,['active'],['active'],['active'],True,"['stative', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'empty' which denotes action being performed.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The example contains an active verb 'empty' in 'any purge would empty parishes', indicating the use of active predication.""
}",['active'],"{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The sentence contains an active verb 'empty' and a stative verb 'lead'. 'Empty' is an active verb describing the potential action of a purge, while 'lead' is a stative verb describing the ongoing state of the priests and bishops.""
}","['active', 'stative']",False,"{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The sentence contains an active verb 'empty' and a stative verb 'lead' which indicate action and state respectively.""
}","['active', 'stative']","{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The sentence contains an active verb 'empty' and a stative verb 'lead' which indicate action and state respectively.""
}","['active', 'stative']","{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The sentence contains an active verb 'empty' and a stative verb 'lead' which indicate action and state respectively.""
}","['active', 'stative']",1,"['active', 'stative']",1.0,0.0,,['active'],,compound,"{""Answer"": ""no"", ""Explanation"": "" the Compound Predication voice is not used in the sentence, the sentence uses only the active voice.""}",[]
1225,[6],Democratic Illinois Rep. Danny Davis defended Nation of Islam leader Louis Farrakhan as an “outstanding human being” on Monday.,Predication,['active'],['active'],['active'],True,['active'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'defended' which describes the state of the subject 'Danny Davis'. There are no active or compound verbs in this sentence.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains the stative verb 'defended' to express a state of action or being.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'defended' which describes the state of the action rather than an ongoing action.""
}",['stative'],True,"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'defended' describing the action of Danny Davis.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'defended' which describes a state of action rather than an active action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'defended' which describes the state of the subject 'Danny Davis'.""
}",['stative'],1,['stative'],1.0,0.0,,['active'],,active,"{""Answer"": ""yes"", ""Explanation"": ""yes""}",['active']
1225,[6],Democratic Illinois Rep. Danny Davis defended Nation of Islam leader Louis Farrakhan as an “outstanding human being” on Monday.,Predication,['active'],['active'],['active'],True,['active'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'defended' which describes the state of the subject 'Danny Davis'. There are no active or compound verbs in this sentence.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains the stative verb 'defended' to express a state of action or being.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'defended' which describes the state of the action rather than an ongoing action.""
}",['stative'],True,"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'defended' describing the action of Danny Davis.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'defended' which describes a state of action rather than an active action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'defended' which describes the state of the subject 'Danny Davis'.""
}",['stative'],1,['stative'],1.0,0.0,,['active'],,stative,"{""Answer"": ""no"", ""Explanation"": "" the verb 'defended' is an action verb, indicating that the subject 'Democratic Illinois Rep. Danny Davis' is performing the action of defending""}",[]
1225,[6],Democratic Illinois Rep. Danny Davis defended Nation of Islam leader Louis Farrakhan as an “outstanding human being” on Monday.,Predication,['active'],['active'],['active'],True,['active'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'defended' which describes the state of the subject 'Danny Davis'. There are no active or compound verbs in this sentence.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains the stative verb 'defended' to express a state of action or being.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'defended' which describes the state of the action rather than an ongoing action.""
}",['stative'],True,"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'defended' describing the action of Danny Davis.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'defended' which describes a state of action rather than an active action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'defended' which describes the state of the subject 'Danny Davis'.""
}",['stative'],1,['stative'],1.0,0.0,,['active'],,compound,"{""Answer"": ""no"", ""Explanation"": "" the Compound Predication voice is not used in the sentence. the verb 'defended' is in the active voice, and there is no passive voice used about the same subject.""}",[]
1300,[1 7 9],"“This is a terrible situation and Attorney General Jeff Sessions should stop this Rigged Witch Hunt right now, before it continues to stain our country any further.",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",True,"['stative', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The given text contains an active verb 'should stop' as the main predicate.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'should stop' and 'continues', which indicates action being performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains the active verb 'should stop', indicating an action being performed by the subject 'Attorney General Jeff Sessions'.""
}",['active'],True,"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains an active verb 'should stop' which indicates an action performed by the subject 'Attorney General Jeff Sessions'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'is' and 'should stop'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'is' and 'should stop'. These active verbs indicate action being performed by the subject.""
}",['active'],1,['active'],1.0,0.0,,"['stative', 'active']",,active,"{""Answer"": ""yes"", ""Explanation"": ""yes""}",['active']
1300,[1 7 9],"“This is a terrible situation and Attorney General Jeff Sessions should stop this Rigged Witch Hunt right now, before it continues to stain our country any further.",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",True,"['stative', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The given text contains an active verb 'should stop' as the main predicate.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'should stop' and 'continues', which indicates action being performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains the active verb 'should stop', indicating an action being performed by the subject 'Attorney General Jeff Sessions'.""
}",['active'],True,"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains an active verb 'should stop' which indicates an action performed by the subject 'Attorney General Jeff Sessions'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'is' and 'should stop'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'is' and 'should stop'. These active verbs indicate action being performed by the subject.""
}",['active'],1,['active'],1.0,0.0,,"['stative', 'active']",,stative,"{""Answer"": ""yes"", ""Explanation"": ""yes""}",['stative']
1300,[1 7 9],"“This is a terrible situation and Attorney General Jeff Sessions should stop this Rigged Witch Hunt right now, before it continues to stain our country any further.",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",True,"['stative', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The given text contains an active verb 'should stop' as the main predicate.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'should stop' and 'continues', which indicates action being performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains the active verb 'should stop', indicating an action being performed by the subject 'Attorney General Jeff Sessions'.""
}",['active'],True,"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains an active verb 'should stop' which indicates an action performed by the subject 'Attorney General Jeff Sessions'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'is' and 'should stop'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'is' and 'should stop'. These active verbs indicate action being performed by the subject.""
}",['active'],1,['active'],1.0,0.0,,"['stative', 'active']",,compound,"{""Answer"": ""no"", ""Explanation"": "" the Compound Predication voice is not used in the sentence 'This is a terrible situation and Attorney General Jeff Sessions should stop this Rigged Witch Hunt right now, before it continues to stain our country any further.'""}",[]
1407,[7],And it’s a problem not just in West Virginia – it’s a national problem.,Predication,['stative'],['stative'],['stative'],True,['stative'],"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The sentence contains multiple verbs ('is', 'problem') about one subject ('it').""
}",['compound'],"{
  ""Properties"": [
    ""compound""
  ],
  ""Explanation"": ""The sentence contains a compound predicate 'is' and 'problem'. Both verbs are about the same subject 'it'.""
}",['compound'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'is', which denotes a state of being ('is a national problem'). There are no active or compound verbs present in the given example.""
}",['stative'],False,"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The sentence contains a compound verb structure with 'is' and 'problem' as the verbs about the subject 'it'.""
}",['compound'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains the stative verb 'is' in the phrase 'it's a national problem.' This indicates a state of being rather than an action.""
}",['stative'],"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The sentence contains a compound verb structure with 'is' and 'problem' as the verbs about the subject 'it'.""
}",['compound'],0,['compound'],1.0,0.0,,['stative'],,active,"{""Answer"": ""no"", ""Explanation"": "" the verb in the sentence 'And it’s a problem not just in West Virginia – it’s a national problem.' is 'is', which is a form of the verb 'to be', indicating a state of being rather than an action, so the sentence does not contain active voice.""}",[]
1407,[7],And it’s a problem not just in West Virginia – it’s a national problem.,Predication,['stative'],['stative'],['stative'],True,['stative'],"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The sentence contains multiple verbs ('is', 'problem') about one subject ('it').""
}",['compound'],"{
  ""Properties"": [
    ""compound""
  ],
  ""Explanation"": ""The sentence contains a compound predicate 'is' and 'problem'. Both verbs are about the same subject 'it'.""
}",['compound'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'is', which denotes a state of being ('is a national problem'). There are no active or compound verbs present in the given example.""
}",['stative'],False,"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The sentence contains a compound verb structure with 'is' and 'problem' as the verbs about the subject 'it'.""
}",['compound'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains the stative verb 'is' in the phrase 'it's a national problem.' This indicates a state of being rather than an action.""
}",['stative'],"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The sentence contains a compound verb structure with 'is' and 'problem' as the verbs about the subject 'it'.""
}",['compound'],0,['compound'],1.0,0.0,,['stative'],,stative,"{""Answer"": ""yes"", ""Explanation"": ""yes""}",['stative']
